104;844;CXA.ECONOMICA FEDERAL - AGENCIA 0844-CACHOEIRINHA;;;
104;846;CXA.ECONOMICA FEDERAL - AGENCIA 0846-GUAPORE;;;
104;851;CXA.ECONOMICA FEDERAL AG 851-CAMPOS NOVOS;;;
104;856;PELOTAS;;;
104;878;FCO BELTRA;;;
104;911;CXA.FEDERAL AG 0911-PETROPOLIS POA RS;;;
104;912;CXA.FEDERAL AG.912-ESPUMOSO;;;
104;913;CXA.FEDERAL AG 913 - SAPUCAIA DO SUL;;;
104;929;CXA.FEDERAL AG - 929-6 - SÃO SEPE - RS;;;6
104;930;CXA.FEDERAL AG 930 - FLORES DA CUNHA;;;
104;931;CXA. FEDERAL AG 931-DOIS VIZINHOS - PR;;;
104;932;CXA.FEDERAL AG 932 - LARANGEIRAS DO SUL- PR;;;
104;1015;CXA.FEDERAL AG-1015-CANDELARIA;;;
104;1077;CXA.FEDERAL AG 1077 - MARAVILHA;;;
104;1078;CAIXA FEDERAL-AG 1078-FLORIANÓPOLIS;;;
104;1082;CXA.FEDERAL AG- 1082-SÃO JOÃO JOAQUIM - SC;;;
104;1094;CXA.FEDERAL AG 1094-PAVUNA;;;
104;1150;TRES COROAS;;;
104;1151;CAIXA.FEDERAL AG 1151-7 - SOBRADINHO - RS;;;7
104;1152;CXA.FEDERAL AG 1152-RESTINGA SECA /RS;;;
104;1256;CXA.FEDERAL AG 1256-4 - CAPANEMA;;;4
104;1261;CASCAVEL;;;
104;1278;CXA.FEDERAL AG 1278 - ANTONIO PRADO;;;
104;1287;CXA.FEDERAL AG 1287 - REALEZA;;;
104;1292;CXA.FEDERAL AG 1292-AGUDO;;;
104;1359;CXA.FEDERAL AG 1359-SÃO PEDRO DO SUL;;;
104;1366;CXA.FEDERAL AG- 1366 - SANTA MARIA;;;
104;1378;CXA.FEDERAL AG - 1378-1 - CASCA -RS;;;1
104;1391;PAROBE;;;
104;1437;CXA.FEDERAL AG 1437-ALVORADA;;;
104;1507;CXA.FEDERAL AG- 4507-1 - TAPERA;;;1
104;1547;CXA.FEDERAL AG 1547-CENTRO PONTA GROSSA;;;
104;1555;SAO JOSE;;;
104;1589;CXA.FEDERAL AG 1589-0 SAO PELEGRINO-CAXIAS;;;0
104;1592;CXA.FEDERAL AG 1592-0 - BOURBON IPIRANGA;;;0
104;1593;PASSO FUNDO;;;
104;1594;PELOTAS;;;
104;1595;SANTA MARIA;;;
104;1596;CXA.FEDERAL AG 1596-JUCA BATISTA POA;;;
104;1638;CXA.FEDERAL AG-1638 COQUEIROS SC;;;
104;1644;CXA-FEDERAL AG 1644-6 - SCHARLAU;;;6
104;1663;LAGES;;;
104;1708;CXA.FEDERAL AG 1708 - ARROIO DO MEIO;;;
104;1709;CXA.FEDERAL AG- 1709 - ARVOREZINHA- RS;;;
104;1757;PONTA GROSSA;;;
104;1762;CXA.FEDERAL-AG 1762-0 BUTIA;;;0
104;1769;CXA.FEDERAL AG 1769 - ROLANTE RS;;;
104;1771;CXA.FEDERAL - AG 1771-0 SANTO CRISTO;;;0
104;1784;SAO JOSE;;;
104;1791;CXA.FEDERAL AG 1791- FRAIBURGO;;;
104;1851;CXA.FEDERAL AG 1851-1 - PORTO ALEGRE;;;1
104;1852;CXA.FEDERAL AG 1852-AEROPORTO SAL.FILHO POA;;;
104;1854;CXA.ECONOMICA FEDERAL AG 1854-CONSTANTINA;;;
104;1855;CXA.FEDERAL-AG 1855-4 CRISSIUMAL;;;4
104;1872;CXA.FEDERAL AG -1872-IGREJINHA;;;
104;1874;BIGUA¿U;;;
104;1875;SAO JOSE;;;
104;1877;CXA.FEDERAL AG 1877-MIRAMAR-FLORIPA SC;;;
104;1884;CAIXA FEDERAL-AG 1884-SAO LOURENÇO DO OESTE;;;
104;1895;CXA.FEDERAL AG 1895-SANANDUVA;;;
104;1896;CHAPECO;;;
104;1924;BLUMENAU;;;
104;1946;CXA.FEDERAL AG 1946-1 - PITANGA - PR;;;1
104;2093;TAPEJARA;;;
104;2127;CXA.FEDERAL AG 2127-0 - FAXINAL DO SOTURNO;;;0
104;2152;CXA.FEDERAL AG 2152-0 - SÃO MATEUS;;;0
104;2231;SANTA MARIA;;;
104;2284;GRAVATAI;;;
104;3060;CXA.FEDERAL AG - 3060- BENTO GONCALVES;;;
104;3063;CXA.FEDERAL AG.3063-PASSO FUNDO;;;
104;3078;CXA.FEDERAL AG-3078 SAO JOSE DA TERRA FIRME;;;
104;3082;CXA.ECONOMICA FEDERAL - AG 3082-1 - OTACILIO COSTA;;;1
104;3113;CXA.FEDERAL AG 3113-5 ERECHIM;;;5
104;3140;CXA.FEDERAL AG 3140-PATRIA NOVA;;;
104;3168;CXA.FEDERAL AG 3168 - PIRAI DO SUL - PR;;;
104;3173;CXA.FEDERAL AG 3173-9 IMBITUVA - PR;;;9
104;3402;CXA.FEDERAL AG - 3402-9 - TRIUNFO;;;9
104;3407;CXA.FEDERAL - AG. 3407-ABELARDO LUZ - SC;;;
104;3449;CXA.FEDERAL AG - 3449 -FERRABRAZ-SAPIRANGA;;;
104;3457;CXA.FEDERAL AG 3457-6 - VIAMAO;;;6
104;3460;CXA.FEDERAL - AGE- 3460-6 - PORTO ALEGRE;;;6
104;3592;CXA.FEDERAL AG- 3592-0 - CHAPECO- SC;;;0
104;3616;CXA.FEDERAL AG FELIPE SCHMIDT- FLORIANOPOLIS;;;1
104;3646;CXA.FEDERAL - AG 3646-3-ITAIOPOLIS - SC;;;3
104;3655;CXA.FEDERAL AG- 3655-2 - CAÇADOR - SC;;;2
104;3670;CXA. FEDERAL- AG- 3670 - IJUI;;;
104;3674;CXA.FEDERAL AG 3674- OSVALDO ARANHA-BENTO GONÇALVE;;;
104;3710;BCO.CAIXA - AGENCIA 3710-9 - BOQUEIRAO P.F;;;9
104;3711;CXA:FEDERAL AG- 3711-7 - CHARQUEADAS;;;7
104;3875;CXA.FEDERAL AG- 3875-0 - NEREU RAMOS-LAGES;;;0
104;3881;CXA.FEDERAL AG- 3881-TRES VENDAS-ERECHIM;;;
104;3882;BANCO DO BRASIL AG-3882-2 - CHUVISCA - RS;;;2
104;3883;CXA.FEDERAL AG- 3883-INDEPENDENCIA - STA.ROSA;;;
104;3917;CXA.ECONOMICA FEDERAL AG- 3917- TEOTONIA;;;
104;4003;PASSO FUNDO;;;
104;4152;NOVO HAMBURGO;;;
104;4164;CAXIAS DO SUL;;;
104;4432;CXA.FEDERAL AG- 4432-6 - SÃO FCO.ASSIS;;;6
104;4438;BANCO CAIXA ECONOMICA FEDERAL- 4438 - CUNHA PORA;;;
104;4452;CXA.FEDERAL AGENCIA 4452-CORREIA PINTO;;;
104;4506;CXA.FEDERAL AG- 4506-3 - PINHEIRO MACHADO;;;3
104;4507;CXA.FEDERAL AG- 4507-1 - TAPERA;;;1
104;4593;CAIXA FED AG 4593-4 COR VIVIDA-PR;;;4
104;4705;CXA.FEDERAL AG- 4705-8 - ARROIO DO TIGRE;;;8
104;4809;CXA.FEDERAL AG- 4809-7 - ARROIO GRANDE;;;7
104;4938;BANCO CAIXA ECON. FEDERAL AGENCIA-4938 - SALTO DO JACUI;;;
104;4940;PASSO FUNDO;;;
104;4943;CXA.FEDERAL - AG- 4943-3- FCO.BELTRAO - PR;;;3
104;4946;GEN. CANABARRO;;;
208;1;BANCO BTG PACTUAL - AGENCIA 0001;;;
208;20;BANCO BTG PACTUAL - AGENCIA 0020;;;
237;110;BANCO BRADESCO AG 110-1 TRES COROAS;;;1
237;155;29920 P. FUNDO;;;5
237;163;BANCO BRADESCO AG 0163-5 - NAVEGANTES;;;5
237;165;BANCO BRADESCO AG 0165 SAO PAULO;;;0
237;200;BANCO BRADESCO AG 0200- TRES DE MAIO;;;
237;212;BCO.BRADESCO AGENCIA - 0212-8 - PAROBE;;;8
237;226;BANCO BRADESCO AGENCIA-226-MARAU;;;
237;265;AGENCIA BRADESCO 2659;;;9
237;268;BANCO BRADESCO AGENCIA- 268-2 - PORTO ALEGRE;;;2
237;269;BANCO BRADESCO AGENCIA- 269 - CAXIAS DO SUL;;;
237;285;BANCO BRADESCO AGENCIA - 0285-SÃO LEOPOLDO;;;
237;324;BANCO BRADESCO AGENCIA- 0324 - CANOAS;;;
237;326;AGENCIA BRADESCO  PORTO ALEGRE 0326;;;
237;327;BANCO BRADESCO AGENCIA- 0327 - 7 - SANTO ANGELO;;;7
237;330;BANCO BRADESCO AG 330 ITAJAI;;;
237;338;BCO.BRADESCO AGENCIA - 338-7 - CACADOR;;;7
237;340;BANCO BRADESCO AG 0340-9 CAMPOS NOVOS;;;9
237;341;BANCO BRADESCO AGENCIA - 341-7 CANOINHAS;;;7
237;343;BANCO BRADESCO AG 343-3 - CHAPECO;;;3
237;344;BANCO BRADESCO AGENCIA- 344-1- CONCORDIA;;;1
237;346;BCO.BRADESCO AGENCIA - 346-8 - CURITIBANOS;;;8
237;357;BANCO BRADESCO AG 357-3 JOAÇABA;;;3
237;358;BANCO BRADESCO AG 0358 CAMPOS NOVOS;;;
237;360;BCO.BRADESCO AGENCIA - 0360-3 - LAGES;;;3
237;361;AGENCIA BRADESCO 361-1 LAURO MULLER;;;1
237;362;BANCO BRADESCO AGENCIA - 362- CANOINHAS;;;
237;365;BANCO BRADESCO AG 365-4  - PORTO UNIAO;;;4
237;373;BANCO BRADESCO AGENCIA- 0373 - SAO JOAQUIM;;;
237;376;BANCO BRADESCO AGENCIA-376 -0- SAO MIGUEL DO OESTE;;;0
237;384;BCO.BRADESCO AGENCIA - 384-0- VIDEIRA;;;0
237;385;BCO.BRADESCO AGENCIA - 385-9- XANXERE;;;9
237;387;BANCO BRADESCO AGENCIA- 387-5-PELOTAS;;;5
237;388;BANCO BRADESCO AGENCIA - 388-3-SANTA MARIA;;;3
237;412;BCO.BRADESCO AGENCIA - 412-0 - RIO GRANDE;;;0
237;424;BANCO BRADESCO AGENCIA- 0424-3 - GUARAPUAVA;;;3
237;425;BCO.BRADESCO AGENCIA - 425-1- CLEVELANDIA;;;1
237;429;BANCO BRADESCO AGENCIA- 0429 - 4 PALMAS;;;4
237;430;BANCO BRADESCO AG 430-8 PALMEIRA;;;8
237;438;AGENCIA BRADESCO 438-3 CASCAVEL;;;3
237;439;BCO.BRADESCO AGENCIA - 439-1- BAGE;;;1
237;449;AGENCIA BRADESCO 449 SAO PAULO;;;9
237;491;BANCO BRADESCO AGENCIA- 0491 - 0 - PORTO ALEGRE;;;0
237;563;BANCO BRADESCO AGENCIA-0563 - LAJEADO;;;
237;568;BANCO BRADESCO AGENCIA-568 - LAJEADO;;;
237;584;AGENCIA 0584-3 CHAPECO;;;3
237;617;AGENCIA BRADESCO 617-3 SAO MIGUEL DO IGUACU;;;3
237;646;BANCO BRADESCO AG 646- 7 PONTA GROSSA;;;7
237;717;BANCO BRADESCO AGENCIA - 0717 -3 BENTO GONÇALVES;;;3
237;762;BCO.BRADESCO - AG -762-5 - ALTO DOS PINHEIROS - SP;;;5
237;797;BANCO BRADESCO AGENCIA 797 PARANA;;;8
237;877;AGENCIA BRADESCO 877 GRAVATAI;;;
237;888;BCO.BRADESCO AG - 762-5 - ALTO DOS PINHEIROS - SP;;;5
237;895;BANCO BRADESCO AG 895-8 -SAO PAULO;;;8
237;908;BANCO BRADESCO AG 0908-3  - NOVA PRATA;;;3
237;932;BANCO BRADESCO AGENCIA - 0932-6-SAO FRANCISCO DE PAULA;;;6
237;966;BCO.BRADESCO AGENCIA- 0966-0 - PASSO FUNDO (SAO CRISTOVAO);;;0
237;983;BANCO BRADESCO AGENCIA- 0983-0 - TAPES;;;0
237;993;BANCO BRADESCO AGENCIA - 993 TEUTONIA;;;
237;1000;BANCO BRADESCO AG 10006 SANTA VITORIA DO PALMAR;;;6
237;1032;BANCO BRADESCO AGENCIA- 1032-4-GETULIO VARGAS;;;4
237;1078;AGÊNCIA 1078 SÃO MATEUS;;;
237;1115;BANCO BRADESCO AGENCIA - 1115 FAXINAL DO SOTURNO;;;
237;1194;BANCO BRADESCO AGENCIA - 1194-0- PORTO ALEGRE;;;0
237;1252;BCO.BRADESCO AGENCIA - 1252-1- PALMEIRA DAS MISSOES;;;1
237;1299;BCO.BRADESCO AGENCIA - 1299 - NAO ME TOQUE;;;
237;1300;BANCO BRADESCO AG 1300 -5 HERVAL DO OESTE;;;5
237;1306;BANCO BRADESCO AGENCIA- 1306-4 - ROSARIO;;;4
237;1393;BCO.BRADESCO AGENCIA - 1393-5 - VACARIA;;;5
237;1401;BANCO BRADESCO AG 1401-0 PORTO ALEGRE;;;0
237;1424;BANCO BRADESCO AGENCIA - 1424 - 9 TUPANCIRETA;;;9
237;1467;BANCO BRADESCO AGENCIA- 1467 - FRANCISCO BELTRÃO;;;
237;1476;BANCO BRADESCO AGENCIA- 1476 - 1 - PORTO ALEGRE;;;1
237;1491;BCO.BRADESCO AGENCIA - 1491-5- MONTENEGRO;;;5
237;1532;BANCO BRADESCO AGENCIA - 1532-6-IBIRUBA;;;6
237;1533;BANCO BRADESCO AG 1533 - 4 SAO SEPE;;;4
237;1534;BANCO BRADESCO AGENCIA- 1534 - 2 -TRES DE MAIO;;;2
237;1557;BANCO BRADESCO AGENCIA- 1557-1 - CANGUCU;;;1
237;1564;BANCO BRADESCO AGENCIA- 1564 - CANOAS;;;
237;1565;AGENCIA 1565-2 PORTO ALEGRE;;;2
237;1571;BANCO BRADESCO AGENCIA - 1571 MARAU;;;
237;1576;BCO.BRADESCO AGENCIA - 1576-8 - PAROBE;;;8
237;1587;BANCO BRADESCO AGENCIA- 1587 -3 - SANTA CRUZ;;;3
237;1589;BANCO BRADESCO AGENCIA- 1589 - ESTEIO;;;
237;1596;BANCO BRADESCO AGENCIA-1596-2-FREDERICO;;;
237;1601;BANCO BRADESCO AGENCIA - 1601-2-TRES PASSOS;;;2
237;1603;BANCO BRADESCO AGENCIA - 1603-9 ITAQUI;;;9
237;1604;BANCO BRADESCO AG 1604-7 CACHOEIRINHA;;;7
237;1615;BANCO BRADESCO AGENCIA-1615-2-TAQUARA;;;2
237;1619;BCO.BRADESCO AGENCIA - 1619-5 - SÃO MARCOS;;;5
237;1622;BANCO SICREDI - AGENCIA 1622-5 CAXIAS DO SUL;;;5
237;1635;BANCO BRADESCO AGENCIA- 1635 - 7 DOM PEDRITO;;;7
237;1636;BANCO BRADESCO AGENCIA- 1636 - 5 - ENCANTADO;;;5
237;1649;BCO.BRADESCO AGENCIA - 1649-7- SANTIAGO;;;7
237;1651;BANCO BRADESCO AGENCIA- 1651 -9 - SAO SEBASTIAO DO CAI;;;9
237;1665;BANCO BRADESCO AGENCIA-1665-9 -STO ANTONIO DA PATRULHA;;;9
237;1674;BCO.BRADESCO AGENCIA - 1674-8 - PANAMBI;;;8
237;1694;BANCO BRADESCO AGENCIA- 1694 - JULIO DE CASTILHOS;;;
237;1731;BANCO BRADESCO AGENCIA- 1731-0 - MARAVILHA;;;
237;1733;BANCO BRADESCO AG 1733-7 XAXIM;;;7
237;1734;BANCO BRADESCO AGENCIA- 1734- ABELARDO LUZ;;;
237;1735;BANCO BRADESCO AG 1735 TANGARA;;;
237;1736;BCO.BRADESCO AGENCIA - 1736-1- FRAIBURGO;;;1
237;1737;BANCO BRADESCO AGÊNCIA - 1737 - SERAFINA CORREA;;;
237;1753;BCO.BRADESCO AGENCIA - 1753 - SOBRADINHO;;;
237;1779;BANCO BRADESCO AGENCIA-1779-5 - GARIBALDI;;;5
237;1798;BANCO BRADESCO AGENCIA- 1798 - SAO LUIZ;;;
237;1860;BANCO BRADESCO AG-1860-SAO PAULO;;;
237;1878;AGENCIA BRADESCO 01878-3  TRAMANDAI;;;3
237;1900;BANCO BRADESCO AGENCIA - 1900 SOLEDADE;;;
237;1910;BANCO BRADESCO AG 1910 OSORIO;;;
237;1913;BANCO BRADESCO AGENCIA- 1913 -5-DOIS VIZINHOS;;;5
237;1926;BCO.BRASIL AG 1926-7 - SAO LEOPOLDO;;;7
237;1927;BANCO BRADESCO AGENCIA- 1927 - VIAMÃO;;;
237;1928;BANCO BRADESCO AGENCIA- 1928 - PAROBE;;;
237;1930;BANCO BRADESCO AGENCIA- 1930 - VERANOPOLIS;;;
237;1971;BANCO BRADESCO AGENCIA- 1971-2 PORTO ALEGRE;;;2
237;1973;BANCO BRADESCO AGENCIA- 1973 - 9 ESTEIO;;;9
237;1979;BANCO BRADESCO AGENCIA- 1979 - 8 - CACHOEIRINHA;;;8
237;1980;BCO.BRADESCO AGENCIA - 1980-1- CAMAQUA;;;1
237;1987;AGENCIA BRADESCO 1987 CASCAVEL;;;
237;2074;BANCO BRADESCO AGENCIA- 2074-5 - VENANCIO AIRES;;;5
237;2076;BANCO BRADESCO AGENCIA- 2076-1 - LAGES;;;1
237;2128;BCO.BRADESCO AGENCIA - 2128- 8 - CAMAQUA;;;8
237;2151;BANCO BRADESCO AG 2151-2 - ITAJAÍ;;;2
237;2162;BCO.BRADESCO AGENCIA - 2162-8 - FLORES DA CUNHA;;;8
237;2166;BANCO BRADESCO AGENCIA- 2166 - ESTRELA;;;
237;2183;BCO.BRADESCO AGENCIA - 2183- SHARLAU;;;
237;2193;BANCO BRADESCO AG 2193-8 PORTO ALEGRE;;;8
237;2227;BANCO BRADESCO AG 2227-6 ITAJAI;;;6
237;2263;BANCO BRADESCO AGENCIA- 2263 - 2 - HORIZONTINA;;;2
237;2270;AGENCIA BRADESCO 2270-5;;;5
237;2276;AGENCIA BRADESCO 2276 - 4-CARLOS GOMES-PORTO ALEGRE;;;4
237;2385;PASSO FUNDO;;;
237;2468;BANCO BRADESCO AGENCIA- 2468 - 6 - PORTO ALEGRE;;;6
237;2495;BCO.BRADESCO AG 2495-3-PRIME SAO PAULO;;;3
237;2603;BANCO BRADESCO AGENCIA- 2603 - 4 PORTO ALEGRE;;;4
237;2648;BCO.BRADESCO AGENCIA 2648-LONDRINA;;;
237;2659;AGENCIA BRADESCO 2659;;;
237;2794;BANCO BRADESCO AG 2794-4 PATO BRANCO;;;4
237;2824;BANCO BRADESCO AG 28240 SAO CARLOS SP;;;0
237;2869;BCO.BRADESCO AGENCIA - 2869 - CAXIAS DO SUL;;;
237;2888;BANCO BRADESCO AGENCIA- 2888-6 - PORTO ALEGRE;;;6
237;2890;BANCO BRADESCO AGENCIA - 2890-8- NOVO HAMBURGO;;;8
237;2907;BANCO BRADESCO AGENCIA- 2907 - 6 - ALVORADA;;;6
237;2932;BANCO BRADESCO AG 2932-7 PORTO ALEGRE;;;7
237;2941;BANCO BRADESCO AGENCIA- 2941 - SANTA MARIA;;;
237;2954;BANCO BRADESCO AGENCIA- 2954 - 8 - GUAPORE;;;8
237;3097;BANCO BRADESCO AG 3097 PELOTAS;;;
237;3125;BCO.BRADESCO AGENCIA - 3125-9 NOVA SANTA RITA;;;9
237;3143;BANCO BRADESCO AGENCIA- 3143 - 7 - PORTO ALEGRE;;;7
237;3145;BANCO BRADESCO AG 3145-3 PORTO ALEGRE;;;3
237;3152;BANCO BRADESCO AGENCIA- 3152-6 - NOVO HAMBURGO;;;6
237;3153;BANCO BRADESCO-AG 3153-4;;;4
237;3157;BANCO BRADESCO AGENCIA - 3157-7 LIVRAMENTO;;;7
237;3159;BCO.BRADESCO AGENCIA - 3159-3- URUGUAIANA;;;3
237;3194;BANCO BRADESCO AGENCIA- 3194 -1 - CARLOS BARBOSA;;;1
237;3236;BANCO BRADESCO AG 3236-0 CAXIAS DO SUL;;;0
237;3244;BANCO BRADESCO AG-3244-1 PRAIME PETROPOLIS RJ;;;1
237;3268;BCO.BRADESCO AGENCIA - 3268-9- ALEGRETE;;;9
237;3269;BCO.BRADESCO AGENCIA - 3269-7 BENTO GONCALVES;;;7
237;3270;BCO.BRADESCO AGENCIA - 3270-0 - CACHOEIRA;;;0
237;3271;BANCO BRADESCO AGENCIA- 3271 - 9 CANOAS;;;9
237;3272;BCO.BRADESCO AGENCIA - 3272-7- CARAZINHO;;;7
237;3273;BANCO BRADESCO AGENCIA-3273-5 - SALTO DO JACUI;;;5
237;3274;BCO.BRADESCO AGENCIA - 3274 - ERECHIM;;;
237;3275;BCO.BRADESCO AGENCIA - 3275 - 1 - IJUI;;;1
237;3276;BANCO BRADESCO AGENCIA- 3276 - 0 SANTA ROSA;;;0
237;3277;BCO.BRADESCO AGENCIA - 3277-8 - SANTO ANGELO;;;8
237;3278;BCO.BRADESCO AGENCIA - 3278-6- SAO BORJA;;;6
237;3279;BANCO BRADESCO AGENCIA - 3279- SAO GABRIEL;;;
237;3280;AGENCIA BRADESCO 3280-8 TOLEDO;;;8
237;3283;BANCO BRADESCO AGENCIA - 3283-2 PATO BRANCO;;;2
237;3301;ITAJAI;;;
237;3375;BANCO BRADESCO AGENCIA- 3375-1 - IJUI;;;1
237;3418;AGENCIA BRADESCO PRIME 3418;;;
237;3495;BANCO BRADESCO AG 3495 MARAU;;;
237;3510;BANCO BRADESCO AG 3510 BENTO GONCALVES;;;
237;3565;BANCO BRADESCO AG 3565-3 PORTO ALEGRE;;;3
237;3595;BANCO BRADESCO AG 3495-9 CAMPOS NOVOS;;;9
237;3750;BANCO BRADESCO NEXT 3750;;;
237;3871;AGENCIA 3871 BRADESCO NEXT;;;
237;3875;BANCO BRADESCO AGENCIA- 3875 - 1 IJUI;;;1
237;3881;BANCO BRADESCO AG 3881-4  - PONTA GROSSA;;;4
237;3962;BANCO BRADESCO AG 3962-4 ITAJAI;;;4
237;3980;AGENCIA 3980 BRADESCO;;;
237;3993;BANCO BRADESCO AGENCIA- 3993 - SÃO MATEUS DO SUL;;;
237;4499;AGENCIA SAO PAULO 4499;;;
237;5701;AGENCIA BRADESCO 5701-0 CASCAVEL;;;0
237;5706;BANCO BRADESCO AGENCIA - 5706 CORONEL VIVIDA;;;
237;5827;BANCO BRADESCO AGENCIA- 5827 - 0 CORONEL VIVIDA;;;0
237;5842;BANCO BRADESCO AGENCIA- 5842- 4 - MARMELEIRO;;;4
237;5852;BANCO BRADESCO AGENCIA - 5852-1-REALEZA;;;1
237;5861;BANCO BRADESCO AGENCIA-5861-STO ANTONIO DO SULDESTE;;;
237;5919;BANCO BRADESCO AGENCIA- 5919- 6 - SÃO FRANCISCO DE ASSIS;;;6
237;5921;BANCO BRADESCO AGENCIA- 5921-8 - CHARQUEADAS;;;8
237;5931;BANCO BRADESCO AGENCIA - 5931 - ESPUMOSO;;;
237;5934;BANCO BRADESCO AGENCIA-5934 - HORIZONTINA;;;
237;5942;BANCO BRADESCO AGENCIA - 5942-0- STA VITORIA DO PALMAR;;;0
237;5945;BANCO BRADESCO AGENCIA- 5945 - 5 SÃO JERONIMO;;;5
237;5949;BANCO BRADESCO AGENCIA- 5949 -8 - RONDA ALTA;;;8
237;6006;BANCO BRADESCO AGENCIA- 6006 - DOIS VIZINHOS;;;
237;6051;BANCO BRADESCO AGENCIA-6051 - TAPEJARA;;;
237;6075;BANCO BRADESCO AGENCIA- 6075 - PINHAO;;;
237;6088;BCO.BRADESCO AGENCIA - 6088-7 - FRANCISCO BELTRAO;;;7
237;6240;AGENCIA 6240 BRADESCO PRIME;;;
237;6332;BANCO BRADESCO AG 6332- RIO DE JANEIRO;;;
237;6432;BANCO BRADESCO AGENCIA-6432-7 - PATO BRANCO;;;7
237;6454;BANCO BRADESCO AGENCIA- 6454-8 - PONTA GROSSA;;;8
237;6465;BANCO BRADESCO AGENCIA- 6465 - PRUDENTOPOLIS;;;
237;6510;BANCO BRADESCO AGENCIA- 6510 - 2 - PORTO ALEGRE;;;2
237;6521;BANCO BRADESCO AGENCIA- 6521- 8 - SAO LEOPOLDO;;;8
237;6608;BANCO BRADESCO AG 6608-7 - PONTA GROSSA;;;7
237;6750;BANCO BRADESCO AGENCIA - 6750-4-UNIAO DA VITORIA;;;4
237;6945;BANCO BRADESCO AG 6945-0 -POUSO REDONDO;;;0
237;7160;AGENCIA 7160 BRADESCO NEXT;;;
237;7171;BANCO BRADESCO AGENCIA-7171-4 - ALEGRETE;;;4
237;7173;BANCO BRADESCO AGENCIA - 7173-0- BENTO GONCALVES;;;0
237;7174;BANCO BRADESCO AGENCIA - 7174-9- CACHOIRINHA;;;9
237;7177;BANCO BRADESCO AGENCIA- 7177-3 - UCANOAS;;;3
237;7178;BCO.BRADESCO AGENCIA 7178-8-CARAZINHO;;;8
237;7182;BANCO BRADESCO AGENCIA- 7182 - ESTEIO;;;
237;7187;BANCO BRADESCO AGÊNCIA -7187-CACHOEIRINHA;;;0
237;7194;BANCO BRADESCO AG. 7194-3;;;
237;7195;BANCO BRADESCO AGENCIA- 7195 - PELOTAS;;;
237;7198;BANCO BRADESCO AG 7198-6 - VIAMAO;;;6
237;7202;BCO.BRADESCO AGENCIA - 7202-8 PORTO ALEGRE;;;8
237;7211;BCO.BRADESCO AGENCIA 7211-7 - RIO GRANDE;;;7
237;7213;BCO.BRADESCO - AGENCIA - 7213-3-STA.MARIA;;;
237;7217;BCO.BRADESCO AGENCIA - 7217-6 - SÃO GABRIEL;;;6
237;7218;BANCO BRADESCO AGENCIA- 7218 - 4-SAO LEOPOLDO;;;4
237;7220;BANCO BRADESCO AGENCIA- 7220-6- CAXIAS DO SUL;;;6
237;7221;BCO.BRADESCO AGENCIA - 7221-4 - VACARIA;;;4
237;7227;BANCO BRADESCO AGENCIA - 7227-3- CORREIA PINTO;;;3
237;7234;BANCO BRADESCO AGENCIA- 7234- CONCORDIA;;;
237;7237;BANCO BRADESCO AG 7237 SERAFINA CORREA;;;
237;7252;BANCO BRADESCO AG 7252 ITAJAI;;;
237;7260;BCO.BRADESCO AGENCIA - 7260-5 - LAGES;;;5
237;7264;BANCO BRADESCO AGÊNCIA - 7264-8 - MORRO DA FUMACA;;;8
237;7267;BANCO BRADESCO AGENCIA- 7267-2 - OTACILIO COSTA;;;2
237;7275;BANCO BRADESCO AGENCIA - 7275-3 S. LOURENÇO DO OESTE;;;3
237;7346;BCO.BRADESCO AGENCIA - 7346-6 - SANTO ANGELO;;;6
237;8770;AGENCIA BRADESCO 8770 GRAVATAI;;;
237;13064;ROSARIO DO SUL;;;
237;16357;DOM PEDRITO;;;
237;34959;BANCO BRADESCO AG 3495-9 CAMPOS NOVOS;;;
341;3748;BCO.ITAU AG - 3748 - MORUMBI - SÃO PAULO;;;
341;3755;BANCO ITAU - AG - 3755- PERSONALITE MOEMA - SP;;;
341;3758;BANCO ITAU - AGENCIA - 3758 - STO.AMARO - SP;;;
341;3779;BANCO ITAU - AGENCIA 3779-PIRAI DO SUL-PR;;;
341;3789;BCO ITAU;;;
380;1;AGENCIA 0001 BANCO PICPAY;;;
399;5;PONTA GROSSA;;;
399;15;P.FUNDO;;;5
399;32;CASCAVEL;;;
399;47;FRANCISCO BELTR;;;
399;48;PATO BRANCO;;;
399;54;BANCO HSBC - AG 0054 - CURITIBA - PR;;;
399;62;BANCO HSBC-AG 0062-UNIAO DA VITORIA;;;
399;66;TOLEDO;;;
399;69;HSBC - 0069 - GUARAPUAVA - PR;;;
399;77;NOVA RUSSIA;;;
399;83;BCO.HSBC- AGENCIA 083- DOIS VIZINHOS - PR;;;
399;86;BANCO HSBC - AG 0086 - LARANJEIRAS DO SUL - PR;;;
399;117;BANCO HSBC AG 117 - REALEZA - PR;;;
399;128;BLUMENAU;;;
399;129;BANCO HSBC-AGENCIA 129 - CAÇADOR - SC;;;
399;130;CHAPECO;;;
399;133;BCO.HSBC - AGENCIA 133-CURITIBANOS - SC;;;
399;134;SAO JOSE;;;
399;141;JOINVILLE;;;
399;142;LAGES;;;
399;143;CORAL;;;
399;144;MAFRA;;;
399;150;BCO.HSBC - AGENCIA - 0150- SÃO LOURENÇO DO OESTE -;;;
399;153;CARAZINHO;;;
399;154;CRUZ ALTA;;;
399;155;P.FUNDO;;;
399;156;PELOTAS;;;
