codigo_empresa;codigo_filial;razao_social;nome_filial;endereco_filial;complemento_endereco;numero_endereco;nome_bairro;estado;codigo_cidade;codigo_ddi_telefone;codigo_ddd_telefone;numero_telefone;tipo_filial;tipo_inscricao;numero_inscricao;codigo_cei;inscricao_estadual;inscricao_municipal;cnae_fiscal;codigo_nac_atv_economica;inscricao_cno;inscricao_caepf;cnae_fiscal_preponderante;tipo_caepf;tipo_logradouro;codigo_cep_filial
008;567;;GRZ JAGUARAO;QUINZE DE NOVEMBRO;SL COMERCIAL;249;475;RS;4311007;0;0;;F;1;92012467056710;;;;4781400;4781;;0;4781400;;R;96300000
008;568;;GRZ RIO PARDO;JOAO PESSOA;LOJA TERREA;751;4653;RS;4315701;0;0;;F;1;92012467056809;;;;4781400;4781;;0;4781400;;R;96640000
008;569;;GRZ FRAIBURGO;PADRE BIAGGIO SIMONETTI;SL COMERCIAL;254;2538;SC;4205506;0;0;;F;1;92012467056981;;;;4781400;4781;;0;4781400;;R;89580000
008;570;;GRZ MARAVILHA;SETE DE SETEMBRO;SALA 1 E 2;4711;4572;SC;4210506;0;0;;F;1;92012467057015;;;;4759899;4781;;0;4759899;;AV;89874000
008;571;;PRM MARMELEIRO;DAMBROS E PIVA;SALA 1;765;6768;PR;4115408;0;0;;F;1;92012467057104;;;;4781400;4781;;0;4781400;;AV;85614020
008;572;;TOT SAO MIGUEL DO OESTE;SANTOS DUMONT;SALA 01;300;1730;SC;4217204;0;0;;F;1;92012467057287;;;;4759899;4781;;0;4759899;;R;89900000
008;573;;PRM SANTO ANTONIO DO SUDOESTE;BRASIL;;1930;6767;PR;4124400;0;0;;F;1;92012467057368;;;;4781400;4781;;0;4781400;;AV;85710000
008;574;;PRM VERANOPOLIS;MARECHAL DEODORO DA FONSECA;LOJA 101;270;4152;RS;4322806;0;0;;F;1;92012467057449;;;;4781400;4781;;0;4781400;;R;95330000
008;575;;GRZ CLEVELANDIA;CORONEL FERREIRA BELLO;SL COMERCIAL;22;4821;PR;4105706;0;0;;F;1;92012467057520;;;;4781400;4781;;0;4781400;;R;85530000
008;576;;PRM SANTA ROSA;FLORES DA CUNHA;;1054;191;RS;4317202;0;0;;F;1;92012467057600;;;;4781400;4781;;0;4781400;;AV;98789120
008;577;;TOT PINHAO;TRIFON HANYSZ;SL COMERCIAL;194;4728;PR;4119301;0;0;;F;1;92012467057791;;;;4759899;4781;;0;4759899;;AV;85170000
008;578;;PRM CHAPADA;DUQUE DE CAXIAS;;414;6841;RS;4305306;0;0;;F;1;92012467057872;;;;4781400;4781;;0;4781400;;R;99530000
008;579;;PRM VERA CRUZ;THOMAZ GONZAGA;;592;2572;RS;4322707;0;0;;F;1;92012467057953;;;;4781400;4781;;0;4781400;;R;96880000
008;580;;GZT SANTA ROSA;OLAVO BILAC;;061;192;RS;4317202;0;0;;F;1;92012467058097;;;;4781400;4781;;0;4781400;;R;98780711
008;581;;PRM PASSO FUNDO;BRASIL OESTE;;2141;22;RS;4314100;0;0;;F;1;92012467058178;;;;4781400;4781;;0;4781400;;AV;99025503
008;582;;PRM SANTA MARIA;MARANHAO;LOJA 02;215;2622;RS;4316907;0;0;;F;1;92012467058259;;;;4781400;4781;;0;4781400;;R;97030350
008;584;;FRG PASSO FUNDO;GENERAL NETO;;183;2;RS;4314100;0;0;;F;1;92012467058410;;;;4781400;4781;;0;4781400;;R;99010022
008;585;;PRM TUPARENDI;JOAO BRANDELERO;;14;7248;RS;4322301;0;0;;F;1;92012467058500;;;;4781400;4781;;0;4781400;;R;98940000
008;587;;PRM ARROIO DO TIGRE;25 DE JULHO;;263;4201;RS;4301206;0;0;;F;1;92012467058763;;;;4781400;4781;;0;4781400;;R;96950000
008;588;;PRM PORTO UNIAO;SETE DE SETEMBRO;;163;2709;SC;4213609;0;0;;F;1;92012467058844;;;;4781400;4781;;0;4781400;;R;89400000
008;590;;TOT GUAPORE;JULIO CAMPOS;;477;3336;RS;4309407;0;0;;F;1;92012467059069;;;;4781400;4781;;0;4781400;;R;99200000
008;592;;GRZ PASSO FUNDO;PRESIDENTE VARGAS;;1094;10;RS;4314100;0;0;;F;1;92012467059220;;;;4781400;4781;;0;4781400;;AV;99070000
008;593;;PRM FONTOURA XAVIER;TIRADENTES;;166;7375;RS;4308300;0;0;;F;1;92012467059301;;;;4781400;4781;;0;4781400;;R;99370000
008;595;;PRM CHAPECO;MARECHAL DEODORO DA FONSECA;;153;249;SC;4204202;0;0;;F;1;92012467059573;;;;4781400;4781;;0;4781400;;R;89802140
008;596;;PRM IJUI;14 DE JULHO;SL 01;59;250;RS;4310207;0;0;;F;1;92012467059654;;;;4781400;4781;;0;4781400;;R;98700000
008;597;;GRZ CAXIAS DO SUL;PINHEIRO MACHADO;SALA A;1811;44;RS;4305108;0;0;;F;1;92012467059735;;;;4781400;4781;;0;4781400;;R;95020171
008;601;;PRM SANTA MARIA;BORGES DE MEDEIROS;;990;5074;RS;4316907;0;0;;F;1;92012467060156;;;;4781400;4781;;0;4781400;;R;97010080
008;602;;GRZ NAO ME TOQUE;ALTO JACUI;SALA 101;784;4200;RS;4312658;0;0;;F;1;92012467060237;;;;4781400;4781;;0;4781400;;AV;99470000
008;603;;PRM ENTRE IJUIS;INTEGRACAO;;406;6288;RS;4306932;0;0;;F;1;92012467060318;;;;4781400;4781;;0;4781400;;R;98855000
008;604;;PRM SAO PAULO DAS MISSOES;INDEPENDENCIA;;430;7413;RS;4319307;0;0;;F;1;92012467060407;;;;4781400;4781;;0;4781400;;R;97980000
008;605;;PRM ALEGRETE;ASSIS BRASIL;;684;317;RS;4300406;0;0;;F;1;92012467060580;;;;4781400;4781;;0;4781400;;AV;97543000
008;606;;GRZ GUARAPUAVA;GUAIRA;;3562;952;PR;4109401;0;0;;F;1;92012467060660;;;;4781400;4781;;0;4781400;;R;85010010
008;607;;FRG PONTA GROSSA;VICENTE MACHADO;;142;565;PR;4119905;0;0;;F;1;92012467060741;;;;4781400;4781;;0;4781400;;R;84010000
008;610;;PRM IBIRAIARAS;AUGUSTO POMATTI;;360;7453;RS;4309902;0;0;;F;1;92012467061047;;;;4781400;4781;;0;4781400;;R;95305000
008;611;;TOT ESPUMOSO;PRESIDENTE VARGAS;;94;4171;RS;4307500;0;0;;F;1;92012467061128;;;;4781400;4781;;0;4781400;;R;99400000
008;613;;PRM TRES DE MAIO;SANTA ROSA;;690;754;RS;4321808;0;0;;F;1;92012467061390;;;;4781400;4781;;0;4781400;;R;98910000
008;615;;GRZ PELOTAS;MARECHAL FLORIANO;;05;330;RS;4314407;0;0;;F;1;92012467061551;;;;4781400;4781;;0;4781400;;R;96015440
008;616;;GRZ SARANDI;ARMINIO DA SILVA;;1378;4275;RS;4320107;0;0;;F;1;92012467061632;;;;4781400;4781;;0;4781400;;R;99560000
008;617;;TOT SARANDI;ARMINIO DA SILVA;;1378;4275;RS;4320107;0;0;;F;1;92012467061713;;;;4781400;4781;;0;4781400;;R;99560000
008;618;;PRM GAURAMA;JOAO AMANDIO SPERB;SL 01;279;7564;RS;4308706;0;0;;F;1;92012467061802;;;;4781400;4781;;0;4781400;;R;99830000
008;619;;GRZ SAO JOAQUIM;MANOEL JOAQUIM PINTO;;100;5282;SC;4216503;0;0;;F;1;92012467061985;;;;4781400;4781;;0;4781400;;R;88600000
008;620;;GRZ SAO GABRIEL;CORONEL SOARES;;432;160;RS;4318309;0;0;;F;1;92012467062019;;;;4781400;4781;;0;4781400;;R;97300228
008;621;;PRM SERTAO;BRASIL;;1175;7552;RS;4320503;0;0;;F;1;92012467062108;;;;4781400;4781;;0;4781400;;AV;99170000
008;622;;PRM POUSO REDONDO;VINTE E TRES DE JULHO;SL COMERCIAL;76;7614;SC;4213708;0;0;;F;1;92012467062280;;;;4781400;4781;;0;4781400;;R;89172000
008;623;;GRZ OSORIO;MACHADO DE ASSIS;;355;4521;RS;4313508;0;0;;F;1;92012467062361;;;;4781400;4781;;0;4781400;;R;95520000
008;624;;PRM CAMPOS NOVOS;EXPEDICIONARIO JOAO BATISTA DE ALMEIDA;;205;223;SC;4203600;0;0;;F;1;92012467062442;;;;4781400;4781;;0;4781400;;R;89620000
008;625;;PRM SIDEROPOLIS;TREVISO;;218;977;SC;4217600;0;0;;F;1;92012467062523;;;;4781400;4781;;0;4781400;;R;88860000
008;626;;PRM MARAU;DUQUE DE CAXIAS;;202;391;RS;4311809;0;0;;F;1;92012467062604;;;;4781400;4781;;0;4781400;;R;99150000
008;627;;PRM ALECRIM;VEREADOR ADELMI COLOSSI;;310;7615;RS;4300307;0;0;;F;1;92012467062795;;;;4781400;4781;;0;4781400;;R;98950000
008;631;;GRZ SAO LEOPOLDO;INDEPENDENCIA;;290;117;RS;4318705;0;0;;F;1;92012467063171;;;;4781400;4781;;0;4781400;;AV;93010001
008;632;;GRZ SANTA VITORIA DO PALMAR;BARÃO DO RIO BRANCO;;673;4150;RS;4317301;0;0;;F;1;92012467063252;;;;4781400;4781;;0;4781400;;R;96230000
008;633;;GRZ SAO MATEUS DO SUL;DOM PEDRO II;;556;4984;PR;4125605;0;0;;F;1;92012467063333;;;;4781400;4781;;0;4781400;;R;83900000
008;634;;GRZ ABELARDO LUZ;GETULIO VARGAS;;871;5160;SC;4200101;0;0;;F;1;92012467063414;;;;4781400;4781;;0;4781400;;AV;89830000
008;635;;GRZ SANTO ANGELO;MARECHAL FLORIANO;;1400;176;RS;4317509;0;0;;F;1;92012467063503;;;;4781400;4781;;0;4781400;;R;98801650
008;636;;GRZ CHARQUEADAS;BENTO GONCALVES;;701;4203;RS;4305355;0;0;;F;1;92012467063686;;;;4781400;4781;;0;4781400;;AV;96745000
008;639;;TOT SOLEDADE;JULIO DE CASTILHOS;;926;1175;RS;4320800;0;0;;F;1;92012467063929;;;;4781400;4781;;0;4781400;;AV;99300000
008;640;;PRM PLANALTO;SOLEDADE;;1246;7940;PR;4119806;0;0;;F;1;92012467064062;;;;4781400;4781;;0;4781400;;R;85750000
008;641;;PRM CARAZINHO;FLORES DA CUNHA;SL 102/204;2151;63;RS;4304705;0;0;;F;1;92012467064143;;;;4781400;4781;;0;4781400;;AV;99500000
008;643;;GRZ PATO BRANCO;TUPI;;2166;141;PR;4118501;0;0;;F;1;92012467064305;;;;4781400;4781;;0;4781400;;R;85501063
008;644;;PRM PALMEIRA DAS MISSOES;INDEPENDENCIA;;815;130;RS;4313706;0;0;;F;1;92012467064496;;;;4781400;4781;;0;4781400;;AV;98300000
008;645;;PRM TRES PASSOS;AV. JULIO DE CASTILHOS;;1229;237;RS;4321907;0;0;;F;1;92012467064577;;;;4781400;4781;;0;4781400;;R;98600000
008;646;;PRM CACHOEIRA DO SUL;JULIO DE CASTILHOS;SALA 02;520;89;RS;4303004;0;0;;F;1;92012467064658;;;;4781400;4781;;0;4781400;;R;96501001
008;647;;GRZ CURITIBANOS;SALOMAO CARNEIRO DE ALMEIDA;;635;287;SC;4204806;0;0;;F;1;92012467064739;;;;4781400;4781;;0;4781400;;AV;89520000
008;648;;PRM SAO LEOPOLDO;INDEPENDENCIA;;290;117;RS;4318705;0;0;;F;1;92012467064810;;;;4759899;4781;;0;4759899;;AV;93010001
008;649;;PRM SANTA ROSA;AMERICA;;139;192;RS;4317202;0;0;;F;1;92012467064909;;;;4781400;4781;;0;4781400;;AV;98780732
008;650;;PRM GIRUA;BENTO GONÇALVES;;247;2276;RS;4309001;0;0;;F;1;92012467065034;;;;4781400;4781;;0;4781400;;R;98870000
008;651;;GRZ CAXIAS DO SUL;JULIO DE CASTILHOS;;2785;6476;RS;4305108;0;0;;F;1;92012467065115;;;;4781400;4781;;0;4781400;;AV;95013215
008;652;;GRZ GIRUA;FRANCISCO LEOPOLDO UHRY;;230;2276;RS;4309001;0;0;;F;1;92012467065204;;;;4781400;4781;;0;4781400;;R;98870000
008;653;;PRM PINHAO;TRIFON HANYSZ;;194;4728;PR;4119301;0;0;;F;1;92012467065387;;;;4781400;4781;;0;4781400;;AV;85170023
008;654;;PRM CONCORDIA;ORESTES FARINA;SL COMERCIAL;205;267;SC;4204301;0;0;;F;1;92012467065468;;;;4781400;4781;;0;4781400;;R;89700071
008;655;;GRZ PASSO FUNDO;BRASIL LESTE;SL COMERCIAL;1065;5;RS;4314100;0;0;;F;1;92012467065549;;;;4781400;4781;;0;4781400;;AV;99050073
008;656;;PRM CACAPAVA DO SUL;SETE DE SETEMBRO;SALA COMERCIAL;934;440;RS;4302808;0;0;;F;1;92012467065620;;;;4781400;4781;;0;4781400;;R;96570000
008;657;;PRM MORRO DA FUMACA;URUSSANGA;;10;8199;SC;4211207;0;0;;F;1;92012467065700;;;;4781400;4781;;0;4781400;;R;88837000
008;658;;PRM MATELANDIA;PARANA;;722;8232;PR;4115606;0;0;;F;1;92012467065891;;;;4781400;4781;;0;4781400;;AV;85887000
008;659;;PRM SAO MIGUEL DO IGUACU;DUQUE DE CAXIAS;SL COMERCIAL;950;8233;PR;4125704;0;0;;F;1;92012467065972;;;;4781400;4781;;0;4781400;;R;85877000
008;660;;GRZ URUGUAIANA;DUQUE DE CAXIAS;;1530;262;RS;4322400;0;0;;F;1;92012467066006;;;;4781400;4781;;0;4781400;;R;97501584
008;661;;GRZ ITAQUI;DAVID CANABARRO;;1200;486;RS;4310603;0;0;;F;1;92012467066197;;;;4781400;4781;;0;4781400;;R;97650000
008;662;;GRZ TRES DE MAIO;RUA SENADOR ALBERTO PASQUALINE;;230;754;RS;4321808;0;0;;F;1;92012467066278;;;;4781400;4781;;0;4781400;;R;98910000
008;663;;PRM TOLEDO;AV MARIPA;LOJA 01- 1 PAV.;5018;105;PR;4127700;0;0;;F;1;92012467066359;;;;4781400;4781;;0;4781400;;AV;85901000
008;664;;PRM GRAVATAI;DORIVAL CANDIDO LUZ DE OLIVEIRA;;5206;1959;RS;4309209;0;0;;F;1;92012467066430;;;;4781400;4781;;0;4781400;;AV;94030001
008;665;;PRM LAURO MULLER;WALTER VETERLI;SL 02;80;8252;SC;4209607;0;0;;F;1;92012467066510;;;;4781400;4781;;0;4781400;;R;88880000
008;666;;PRM NOVA SANTA ROSA;AV. SANTO CRISTO;;881;8259;PR;4117222;0;0;;F;1;92012467066600;;;;4781400;4781;;0;4781400;;AV;85930500
008;667;;PRM CASCAVEL;SETE DE SETEMBRO;SL COMERCIAL;2829;289;PR;4104808;0;0;;F;1;92012467066782;;;;4781400;4781;;0;4781400;;R;85801140
008;668;;PRM BAGE;GENERAL SAMPAIO;SALA 03;150;256;RS;4301602;0;0;;F;1;92012467066863;;;;4781400;4781;;0;4781400;;R;96400370
008;7002;;GZT CACHOEIRINHA;FLORES DA CUNHA;;984;390;RS;4303103;0;0;;F;1;92012467000250;;;;4781400;5232;;0;4781400;;AV;94910001
008;7005;;GZT CARAZINHO;FLORES DA CUNHA;;2299;63;RS;4304705;0;0;;F;1;92012467000501;;;;4781400;5232;;0;4781400;;AV;99500000
008;7007;;GZT CRUZ ALTA;VENANCIO AYRES;;1301;135;RS;4306106;0;0;;F;1;92012467000765;;;;4781400;5232;;0;4781400;;R;98005096
008;7008;;GZT PALMEIRA DAS MISSOES;INDEPENDENCIA;SL 2;1040;130;RS;4313706;0;0;;F;1;92012467000846;;;;4759899;4781;;0;4759899;;AV;98300000
008;7009;;GZT IJUI;ERNESTO ALVES;;173;250;RS;4310207;0;0;;F;1;92012467000927;;;;4781400;5232;;0;4781400;;R;98700000
008;7015;;GZT SANTO ANGELO;MARECHAL FLORIANO PEIXOTO;;1387;176;RS;4317509;0;0;;F;1;92012467001575;;;;4781400;5232;;0;4781400;;R;98801650
008;7020;;GZT FREDERICO WESTPHALEN;ARTHUR MILANI;;650;4219;RS;4308508;0;0;;F;1;92012467002032;;;;4781400;5232;;0;4781400;;R;98400000
008;7022;;GZT CANOAS;QUINZE DE JANEIRO;;481;294;RS;4304606;0;0;;F;1;92012467002202;;;;4781400;5232;;0;4781400;;R;92010300
008;7024;;GZT TRES PASSOS;BENTO GONCALVES;;411;237;RS;4321907;0;0;;F;1;92012467002466;;;;4781400;5232;;0;4781400;;R;98600000
008;7032;;GZT GUAPORE;DOUTOR LUIS AUGUSTO PUPERI;;740;3336;RS;4309407;0;0;;F;1;92012467003276;;;;4781400;5232;;0;4781400;;R;99200000
008;7032;;GZT GUAPORE;ASTROGILDO GERONIMO CAMILO;;740;3336;RS;4309407;0;0;;F;1;92012467003276;;;;4781400;5232;;0;4781400;;R;99200000
008;7037;;GZT SAO BORJA;GENERAL MARQUES;SL 101;969;165;RS;4318002;0;0;;F;1;92012467003780;;;;4781400;5232;;0;4781400;;R;97670000
008;7038;;GZT BAGE;BENTO GONCALVES;;361;256;RS;4301602;0;0;;F;1;92012467003861;;;;4759899;5232;;0;4759899;;R;96400201
008;7041;;GZT ESTEIO;PRESIDENTE VARGAS;SALA 102;1698;189;RS;4307708;0;0;;F;1;92012467004167;;;;4781400;5232;;0;4781400;;AV;93260048
008;7044;;GZT PASSO FUNDO;PRESIDENTE VARGAS;;20;2;RS;4314100;0;0;;F;1;92012467004400;;;;4781400;5232;;0;4781400;;AV;99070000
008;7046;;GZT RIO GRANDE;GENERAL BACELAR;;265;1090;RS;4315602;0;0;;F;1;92012467004671;;;;4781400;5232;;0;4781400;;R;96200370
008;7047;;GZT LAGES;CORREA PINTO;;180;491;SC;4209300;0;0;;F;1;92012467004752;;;;4781400;5232;;0;4781400;;R;88502200
008;7050;;GZT SANTA ROSA;JULIO RAUBER;;127;192;RS;4317202;0;0;;F;1;92012467005058;;;;4759899;5232;;0;4759899;;R;98780331
008;7051;;GZT GIRUA;FRANCISCO LEOPOLDO UHRY;;230;2276;RS;4309001;0;0;;F;1;92012467005139;;;;4781400;5232;;0;4781400;;R;98870000
008;7059;;GZT CACHOEIRA DO SUL;JULIO DE CASTILHOS;;520;89;RS;4303004;0;0;;F;1;92012467005996;;;;4759899;5232;;0;4759899;;AV;96501000
008;7065;;GZT PAROBE;CORONEL JOAO CORREA;;127;2794;RS;4314050;0;0;;F;1;92012467006534;;;;4781400;5232;;0;4781400;;R;95630000
008;7066;;GZT CONCORDIA;ORESTES FARINA;;205;267;SC;4204301;0;0;;F;1;92012467006615;;;;4759899;5232;;0;4759899;;R;89700071
008;7083;;GZT SANTA MARIA;NOSSA SRA DE MEDIANEIRA;;1055;18;RS;4316907;0;0;;F;1;92012467008316;;;;4759899;5232;;0;4759899;;AV;97060003
008;7084;;GZT BENTO GONCALVES;OSVALDO ARANHA;;288;36;RS;4302105;0;0;;F;1;92012467008405;;;;4759899;5232;;0;4759899;;AV;95707022
008;7092;;GZT VACARIA;JULIO DE CASTILHOS;;1176;70;RS;4322509;0;0;;F;1;92012467009207;;;;4759899;5232;;0;4759899;;AV;95200040
008;7093;;GZT SAO LEOPOLDO;INDEPENDENCIA;;905;117;RS;4318705;0;0;;F;1;92012467009398;;;;4781400;5232;;0;4781400;;AV;93010003
008;7099;;GZT LAGES;LUIZ DE CAMOES;;683;694;RS;4209300;0;0;;F;1;92012467009983;;;;4759899;5232;;0;4759899;;AV;88523000
008;7108;;GZT SANTIAGO;GETULIO VARGAS;;1395;179;RS;4317400;0;0;;F;1;92012467010809;;;;4759899;5232;;0;4759899;;AV;97700065
008;7112;;GZT IJUI;RUA DO COMERCIO;;33;250;RS;4310207;0;0;;F;1;92012467011295;;;;4759899;5232;;0;4759899;;R;98700000
008;7133;;GZT CURITIBANOS;ROTARY;;308;287;SC;4204806;0;0;;F;1;92012467013310;;;;4759899;5232;;0;4759899;;R;89520000
008;7138;;GZT RIO GRANDE;VINTE E QUATRO DE MAIO;;326;1090;RS;4315602;0;0;;F;1;92012467013824;;;;4781400;5232;;0;4781400;;R;96200003
008;7140;;GZT UNIAO DA VITORIA;DR CRUZ MACHADO;;152;134;PR;4128203;0;0;;F;1;92012467014049;;;;4781400;5232;;0;4781400;;R;84600175
008;7145;;GZT URUGUAIANA;DUQUE DE CAXIAS;;1530;262;RS;4322400;0;0;;F;1;92012467014553;;;;4781400;5232;;0;4781400;;AV;97501584
008;7173;;GZT PORTO ALEGRE;PROTASIO ALVES;;5735;1636;RS;4314902;0;0;;F;1;92012467017307;;;;4759899;5232;;0;4759899;;AV;91310003
008;7183;;GZT ALEGRETE;DOS ANDRADAS;;617;317;RS;4300406;0;0;;F;1;92012467018389;;;;4781400;5232;;0;4781400;;R;97541001
008;7193;;GZT DOM PEDRITO;MOREIRA CEZAR;;917;404;RS;4306601;0;0;;F;1;92012467019350;;;;4759899;5232;;0;4759899;;R;96450000
008;7233;;GZT URUGUAIANA;GENERAL FLORES DA CUNHA;;2035;262;RS;4322400;0;0;;F;1;92012467023382;;;;4759899;5232;;0;4759899;;R;97502365
008;7244;;GZT SOLEDADE;JULIO DE CASTILHOS;;1092;1175;RS;4320800;0;0;;F;1;92012467024435;;;;4781400;5232;;0;4781400;;AV;99300000
008;7268;;GZT SANTA CRUZ DO SUL;MARECHAL FLORIANO;;925;126;RS;4316808;0;0;;F;1;92012467026802;;;;4781400;5232;;0;4781400;;R;96810052
008;7314;;GZT TRES DE MAIO;SENADOR ALBERTO PASQUALINE;;230;754;RS;4321808;0;0;;F;1;92012467031482;;;;4781400;5232;;0;4781400;;AV;98910000
008;7353;;GZT PRUDENTOPOLIS;PRUDENTE DE MORAES;;489;4231;PR;4120606;0;0;;F;1;92012467035399;;;;4781400;5232;;0;4781400;;R;84400000
008;7386;;GZT IGREJINHA;AV PRESIDENTE CASTELO BRANCO;;476;4573;RS;4310108;0;0;;F;1;92012467038657;;;;4781400;4781;;0;4781400;;AV;95650000
008;7390;;GZT VIAMAO;REVERENDO AMERICO VESPUCIO CABRAL;;368;596;RS;4323002;0;0;;F;1;92012467039033;;;;4781400;4781;;0;4781400;;AV;94410300
008;7405;;GZT ITAQUI;DAVI CANABARRO;;1200;486;RS;4310603;0;0;;F;1;92012467040554;;;;4781400;4781;;0;4781400;;R;97650000
008;7406;;GZT SAO FRANCISCO DE ASSIS;TREZE DE JANEIRO;;1249;3083;RS;4318101;0;0;;F;1;92012467040635;;;;4759899;4781;;0;4759899;;R;97610000
008;7412;;GZT SAO LEOPOLDO;PAROBE;;450;211;RS;4318705;0;0;;F;1;92012467041283;;;;4781400;4781;;0;4781400;;AV;93125000
008;7415;;GZT CACAPAVA DO SUL;XV DE NOVEMBRO;;539;440;RS;4302808;0;0;;F;1;92012467041526;;;;4781400;4781;;0;4781400;;R;96570970
008;7430;;GZT SANTANA DO LIVRAMENTO;DOS ANDRADAS;;395;147;RS;4317103;0;0;;F;1;92012467043065;;;;4781400;4781;;0;4781400;;R;97573565
008;7437;;GZT SAO LUIZ GONZAGA;SENADOR PINHEIRO MACHADO;;2465;152;RS;4318903;0;0;;F;1;92012467043731;;;;4781400;4781;;0;4781400;;AV;97800000
008;7438;;GZT IBIRUBA;SETE DE SETEMBRO;;1122;2936;RS;4310009;0;0;;F;1;92012467043812;;;;4781400;4781;;0;4781400;;R;98200970
008;7442;;GZT FAXINAL DO SOTURNO;VICENTE PIGATTO;;950;5185;RS;4308003;0;0;;F;1;92012467044207;;;;4781400;4781;;0;4781400;;AV;97220970
008;7446;;GZT JULIO DE CASTILHOS;BARAO DO RIO BRANCO;;122;4763;RS;4311205;0;0;;F;1;92012467044622;;;;4759899;4781;;0;4759899;;R;98130000
008;7461;;GZT VENANCIO AIRES;OSVALDO ARANHA;;1685;629;RS;4322608;0;0;;F;1;92012467046161;;;;4781400;4781;;0;4781400;;R;95800000
008;7466;;GZT AGUDO;CONCORDIA;;624;4180;RS;4300109;0;0;;F;1;92012467046676;;;;4781400;4781;;0;4781400;;AV;96540000
008;7471;;GZT ESPUMOSO;ANGELO MACALOS;;366;4171;RS;4307500;0;0;;F;1;92012467047133;;;;4781400;4781;;0;4781400;;AV;99400000
008;7478;;GZT TUPANCIRETA;VAZ FERREIRA;;1346;3347;RS;4322202;0;0;;F;1;92012467047800;;;;4781400;4781;;0;4781400;;AV;98170970
008;7485;;GZT CACADOR;BARAO DO RIO BRANCO;;875;631;SC;4203006;0;0;;F;1;92012467048539;;;;4781400;4781;;0;4781400;;AV;89500019
008;7488;;GZT NOVO HAMBURGO;CINCO DE ABRIL;;614;603;RS;4313409;0;0;;F;1;92012467048881;;;;4781400;4781;;0;4781400;;R;93510036
008;7491;;GZT LAJEADO;CORONEL JOAO BATISTA DE MELLO;;234;1123;RS;4311403;0;0;;F;1;92012467049187;;;;4781400;4781;;0;4781400;;R;95900182
008;7493;;GZT PASSO FUNDO;BRASIL LESTE;;1055;5;RS;4314100;0;0;;F;1;92012467049349;;;;4781400;4781;;0;4781400;;AV;99050073
008;7500;;GZT CAXIAS DO SUL;JULIO DE CASTILHOS;;2785;44;RS;4305108;0;0;;F;1;92012467050002;;;;4781400;4781;;0;4781400;;AV;95010005
008;7504;;GZT CERRO LARGO;DR JOAO SEBASTIANY;;226;3811;RS;4305207;0;0;;F;1;92012467050436;;;;4781400;4781;;0;4781400;;R;97900000
008;7524;;GZT TEUTONIA;TRES DE OUTUBRO;;207;4767;RS;4321451;0;0;;F;1;92012467052480;;;;4781400;4781;;0;4781400;;R;95890000
008;7536;;GZT GETULIO VARGAS;DR JOAO CARLOS MACHADO;;275;4523;RS;4308904;0;0;;F;1;92012467053613;;;;4781400;4781;;0;4781400;;R;99900000
008;7540;;GZT SOLEDADE;MARECHAL FLORIANO PEIXOTO;;1048;1175;RS;4320800;0;0;;F;1;92012467054008;;;;4781400;4781;;0;4781400;;AV;99300000
008;7541;;GZT ROSARIO DO SUL;JOAO BRASIL;;1309;62;RS;4316402;0;0;;F;1;92012467054180;;;;4781400;4781;;0;4781400;;R;97590000
008;7543;;GZT GARIBALDI;EMIDIO JACINTO FERREIRA;SALA 02;110;6552;RS;4308607;0;0;;F;1;92012467054342;;;;4781400;4781;;0;4781400;;R;95720000
008;7548;;GZT PANAMBI;SETE DE SETEMBRO;;200;2528;RS;4313904;0;0;;F;1;92012467054857;;;;4781400;4781;;0;4781400;;R;98280000
008;7555;;GZT CAMAQUA;PRESIDENTE VARGAS;;617;156;RS;4303509;0;0;;F;1;92012467055586;;;;4781400;4781;;0;4781400;;R;96780046
008;7563;;GZT SAO SEBASTIAO DO CAI;SENADOR PINHEIRO MACHADO;;777;4272;RS;4319505;0;0;;F;1;92012467056396;;;;4781400;4781;;0;4781400;;R;95760000
008;7565;;GZT SAO MIGUEL DO OESTE;SANTOS DUMONT;SALA 1;519;1730;SC;4217204;0;0;;F;1;92012467056558;;;;4781400;4781;;0;4781400;;R;89900000
008;7568;;GZT RIO PARDO;JOAO PESSOA;;751;4653;RS;4315701;0;0;;F;1;92012467056809;;;;4781400;4781;;0;4781400;;R;96640000
008;7569;;GZT FRAIBURGO;PADRE BIAGGIO SIMONETTI;;254;2538;SC;4205506;0;0;;F;1;92012467056981;;;;4781400;4781;;0;4781400;;R;89580000
008;7570;;GZT MARAVILHA;SETE DE SETEMBRO;;486;4572;SC;4210506;0;0;;F;1;92012467057015;;;;4759899;4781;;0;4759899;;AV;89874000
008;7577;;GZT PINHAO;TRIFON HANYSZ;;194;4728;PR;4119301;0;0;;F;1;92012467057791;;;;4781400;4781;;0;4781400;;AV;85170000
008;7582;;GZT SANTA MARIA;MARANHAO;LOJA 02;215;2622;RS;4316907;0;0;;F;1;92012467058259;;;;4781400;4781;;0;4781400;;R;97030350
008;7586;;GZT RESTINGA SECA;JULIO DE CASTILHOS;;615;4804;RS;4315503;0;0;;F;1;92012467058682;;;;4781400;4781;;0;4781400;;AV;97200000
008;7587;;GZT ARROIO DO TIGRE;25 DE JULHO;;263;4201;RS;4301206;0;0;;F;1;92012467058763;;;;4781400;4781;;0;4781400;;R;96950000
