codigo_empresa;tipo_colaborador;cadastro_colaborador;data_inicio_periodo_ferias;data_inicio_ferias;tipo_ferias;opcao_13_salario;data_pagamento_recibo;dias_ferias;dias_abono;salario_base
282;1;385066;05/01/2018;07/01/2019;N;S;04/01/2019;30;0;0
282;1;385066;05/01/2019;06/04/2020;N;S;05/05/2020;15;0;0
282;1;385066;05/01/2019;15/06/2020;N;S;12/06/2020;15;0;0
282;1;385066;05/01/2020;28/06/2021;N;S;25/06/2021;30;0;0
282;1;385066;05/01/2021;07/02/2022;N;S;04/02/2022;30;0;0
8;1;385172;06/02/2015;06/07/2016;N;S;04/07/2016;30;0;0
8;1;385172;06/02/2016;03/07/2017;N;S;30/06/2017;30;0;0
8;1;385172;06/02/2017;01/08/2018;N;S;30/07/2018;30;0;0
8;1;385172;06/02/2018;06/03/2019;N;S;01/03/2019;30;0;0
4;1;385761;10/12/2015;15/05/2017;N;S;12/05/2017;30;0;0
4;1;385761;10/12/2016;14/05/2018;N;S;11/05/2018;30;0;0
4;1;385761;10/12/2017;07/01/2019;N;S;04/01/2019;30;0;0
4;1;385761;10/12/2018;16/12/2019;N;S;13/12/2019;30;0;0
4;1;385761;10/12/2019;06/04/2020;N;S;05/05/2020;15;0;0
4;1;385761;10/12/2019;18/01/2021;N;S;15/01/2021;15;0;0
4;1;385761;10/12/2020;27/12/2021;N;S;23/12/2021;30;0;0
4;1;385761;10/12/2021;12/12/2022;N;S;07/12/2022;30;0;0
4;1;385761;10/12/2022;15/01/2024;N;S;11/01/2024;30;0;0
4;1;385761;10/12/2023;13/01/2025;N;S;09/01/2025;30;0;0
282;1;385883;11/02/2016;03/07/2017;N;S;30/06/2017;30;0;0
282;1;385883;11/02/2017;04/09/2018;N;S;04/09/2018;30;0;0
282;1;385883;11/02/2018;06/05/2019;N;S;03/05/2019;30;0;0
282;1;385883;11/02/2019;06/04/2020;N;S;05/05/2020;15;0;0
282;1;385883;11/02/2019;21/12/2020;N;S;18/12/2020;15;0;0
282;1;385960;21/03/2016;18/12/2017;N;S;15/12/2017;30;0;0
282;1;385960;21/03/2017;10/12/2018;N;S;07/12/2018;30;0;0
4;1;386218;01/08/2016;18/12/2017;N;S;15/12/2017;30;0;0
4;1;386218;01/08/2017;17/12/2018;N;S;14/12/2018;30;0;0
4;1;386218;01/08/2018;16/12/2019;N;S;13/12/2019;30;0;0
4;1;386218;01/08/2019;06/04/2020;N;S;05/05/2020;15;0;0
4;1;386218;01/08/2019;28/12/2020;N;S;24/12/2020;15;0;0
4;1;387837;04/06/2018;01/07/2019;N;S;28/06/2019;30;0;0
4;1;387942;09/07/2018;15/07/2019;N;S;12/07/2019;30;0;0
282;1;389215;05/10/2019;19/07/2021;N;S;16/07/2021;30;0;0
282;1;389215;05/10/2020;04/07/2022;N;S;30/06/2022;30;0;0
276;1;390016;05/10/2020;11/03/2021;N;S;01/04/2021;10;0;0
276;1;390016;05/10/2020;27/12/2021;N;S;23/12/2021;20;0;0
276;1;390016;05/10/2021;02/01/2023;N;S;29/12/2022;30;0;0
282;1;390051;19/10/2020;24/01/2022;N;S;21/01/2022;20;10;0
282;1;390051;19/10/2021;26/12/2022;N;S;22/12/2022;30;0;0
4;1;390205;20/11/2020;31/01/2022;N;S;28/01/2022;30;0;0
282;1;390597;27/04/2021;29/08/2022;N;S;25/08/2022;30;0;0
4;1;390828;21/06/2021;06/02/2023;N;S;02/02/2023;30;0;0
4;1;390828;21/06/2022;13/05/2024;N;S;09/05/2024;30;0;0
4;1;390828;21/06/2023;17/02/2025;N;S;13/02/2025;30;0;0
4;1;391785;06/01/2022;27/02/2023;N;S;23/02/2023;30;0;0
4;1;391785;06/01/2023;29/01/2024;N;S;25/01/2024;30;0;0
8;1;391954;14/02/2022;19/12/2022;C;S;15/12/2022;25;0;0
282;1;392212;27/04/2022;05/06/2023;N;S;01/06/2023;30;0;0
282;1;392212;27/04/2023;02/09/2024;N;S;29/08/2024;30;0;0
8;1;392628;19/07/2022;05/02/2024;N;S;01/02/2024;20;10;0
8;1;392922;10/10/2022;19/12/2022;C;S;15/12/2022;20;0;0
4;1;393398;26/01/2023;19/02/2024;N;S;15/02/2024;20;0;0
4;1;393398;26/01/2023;08/07/2024;N;S;04/07/2024;10;0;0
4;1;393398;26/01/2024;27/01/2025;N;S;23/01/2025;15;0;0
4;1;393398;26/01/2024;01/07/2025;N;S;27/06/2025;15;0;0
282;1;393642;03/04/2023;03/04/2024;N;S;01/04/2024;10;0;0
282;1;393642;03/04/2023;16/09/2024;N;S;12/09/2024;20;0;0
282;1;393642;03/04/2024;22/04/2025;N;S;17/04/2025;20;10;0
