codigo_empresa;codigo_filial;razao_social;nome_filial;endereco_filial;complemento_endereco;numero_endereco;codigo_bairro;estado;codigo_cidade;codigo_ddi_telefone;codigo_ddd_telefone;numero_telefone;tipo_filial;tipo_inscricao;numero_inscricao;codigo_cei;inscricao_estadual;inscricao_municipal;cnae_fiscal;codigo_nac_atv_economica;inscricao_cno;inscricao_caepf;cnae_fiscal_preponderante;tipo_caepf;tipo_logradouro;codigo_cep_filial;nome_empresarial_completo
8;498;GRAZZIOTIN S/A;GRZ - PASSO FUNDO 498;PRESIDENTE VARGAS;LOJA 02 E 03;1845;10;RS;4314100;55;0;;F;1;092012467049853;;;;4781400;4781;;;4781400;1;AV;99070000;GRAZZIOTIN SA PASSO FUNDO 498
8;499;GRAZZIOTIN S/A;TOT - PASSO FUNDO 499;PRESIDENTE VARGAS;LOJA 01;1845;10;RS;4314100;55;0;;F;1;092012467049934;;;;4759899;4781;;;4759899;1;AV;99070000;GRAZZIOTIN SA PASSO FUNDO 499
8;500;GRAZZIOTIN S/A;PRM - CAXIAS DO SUL 500;JULIO DE CASTILHOS;;2785;44;RS;4305108;55;0;;F;1;092012467050002;;;;4781400;4781;;;4781400;1;AV;95010005;GRAZZIOTIN SA CAXIAS DOS SUL 500
8;501;GRAZZIOTIN S/A;TOT - ERECHIM 501;TIRADENTES;;308;181;RS;4307005;55;0;;F;1;092012467050193;;;;4759899;4781;;;4759899;1;AV;99700424;GRAZZIOTIN SA ERECHIM 501
8;502;GRAZZIOTIN S/A;GRZ - PASSO FUNDO 502;BRASIL LESTE;E 969;955;5;RS;4314100;55;0;;F;1;092012467050274;;;;4781400;4781;;;4781400;1;AV;99050073;GRAZZIOTIN SA PASSO FUNDO 502
8;503;GRAZZIOTIN S/A;TOT - TRES COROAS 503;MUNDO NOVO;;184;3557;RS;4321709;55;0;;F;1;092012467050355;;;;4781400;4781;;;4781400;1;R;95660000;GRAZZIOTIN SA TRES COROAS 503
8;504;GRAZZIOTIN S/A;GRZ - CERRO LARGO 504;DR SEBASTIANY;;226;3811;RS;4305207;55;0;;F;1;092012467050436;;;;4781400;4781;;;4781400;1;R;97900000;GRAZZIOTIN SA CERRO LARGO 504
8;505;GRAZZIOTIN S/A;TOT - CERRO LARGO 505;DR JOAO SEBASTIANY;LOJA 02;226;3811;RS;4305207;55;0;;F;1;092012467050517;;;;4781400;4781;;;4781400;1;R;97900000;GRAZZIOTIN SA CERRO LARGO 505
8;506;GRAZZIOTIN S/A;PRM - ROSARIO DO SUL 506;MARECHAL FLORIANO PEIXOTO;;2260;62;RS;4316402;55;0;;F;1;092012467050606;;;;4781400;4781;;;4781400;1;R;97590000;GRAZZIOTIN SA ROSARIO DO SUL 506
8;507;GRAZZIOTIN S/A;PRM - PIRATINI 507;MAURICIO CARDOSO;;322;1240;RS;4314605;55;0;;F;1;092012467050789;;;;4781400;4781;;;4781400;1;AV;96490000;GRAZZIOTIN SA PIRATINI 507
8;508;GRAZZIOTIN S/A;GRZ - MARAU 508;JULIO BORELLA;LOJA 103;1461;391;RS;4311809;55;0;;F;1;092012467050860;;;;4781400;4781;;;4781400;1;AV;99150000;GRAZZIOTIN SA MARAU 508
8;509;GRAZZIOTIN S/A;TOT - CARAZINHO 509;FLORES DA CUNHA;;633;63;RS;4304705;55;0;;F;1;092012467050940;;;;4759899;4781;;;4759899;1;AV;99500000;GRAZZIOTIN SA CARAZINHO 509
8;510;GRAZZIOTIN S/A;PRM - VACARIA 510;JULIO DE CASTILHOS;;1593;70;RS;4322509;55;0;;F;1;092012467051084;;;;4781400;4781;;;4781400;1;R;95200000;GRAZZIOTIN SA VACARIA 510
8;511;GRAZZIOTIN S/A;GRZ - HORIZONTINA 511;URUGUAI;SALA 02;1122;3838;RS;4309605;55;0;;F;1;092012467051165;;;;4781400;4781;;;4781400;1;R;98920000;GRAZZIOTIN SA HORIZONTINA 511
8;512;GRAZZIOTIN S/A;PRM - ERECHIM 512;JOSE OSCAR SALAZAR;;1113;522;RS;4307005;55;0;;F;1;092012467051246;;;;4781400;4781;;;4781400;1;AV;99713042;GRAZZIOTIN SA ERECHIM 512
8;513;GRAZZIOTIN S/A;TOT - SANTO CRISTO 513;DOM PEDRO II;SALA TERREA;2125;4124;RS;4317905;55;0;;F;1;092012467051327;;;;4759899;4781;;;4759899;1;R;98960000;GRAZZIOTIN SA SANTO CRISTO 513
8;514;GRAZZIOTIN S/A;PRM - PASSO FUNDO 514;MOACIR DA MOTTA FORTE;SALA 02;06;12;RS;4314100;55;0;;F;1;092012467051408;;;;4781400;4781;;;4781400;1;AV;99040010;GRAZZIOTIN SA PASSO FUNDO 514
8;515;GRAZZIOTIN S/A;TOT - PASSO FUNDO 515;MOACIR DA MOTTA FORTE;;186;12;RS;4314100;55;0;;F;1;092012467051599;;;;4759899;4781;;;4759899;1;AV;99040010;GRAZZIOTIN SA PASSO FUNDO 515
8;516;GRAZZIOTIN S/A;TOT - ESTEIO 516;PRESIDENTE VARGAS;;1698;189;RS;4307708;55;0;;F;1;092012467051670;;;;4759899;4781;;;4759899;1;AV;93260048;GRAZZIOTIN SA ESTEIO 516
8;517;GRAZZIOTIN S/A;PRM - DOIS VIZINHOS 517;28 DE NOVEMBRO;;259;3558;PR;4107207;55;0;;F;1;092012467051750;;;;4781400;4781;;;4781400;1;R;85660000;GRAZZIOTIN SA DOIS VIZINHOS 517
8;518;GRAZZIOTIN S/A;PRM - ITAIOPOLIS 518;GETULIO VARGAS;;227;6212;SC;4208104;55;0;;F;1;092012467051831;;;;4781400;4781;;;4781400;1;AV;89340970;GRAZZIOTIN SA ITAIOPOLIS 518
8;519;GRAZZIOTIN S/A;TOT - MARAU 519;JULIO BORELA;SALA 01 E 02;1312;391;RS;4311809;55;0;;F;1;092012467051912;;;;4759899;5232;;;4759899;1;AV;99150970;GRAZZIOTIN SA MARAU 519
8;520;GRAZZIOTIN S/A;GRZ - NONOAI 520;ROCHA LOIRES;;386;4482;RS;4312708;55;0;;F;1;092012467052056;;;;4781400;4781;;;4781400;1;AV;99600000;GRAZZIOTIN SA NONOAI 520
8;521;GRAZZIOTIN S/A;PRM - PINHEIRO MACHADO 521;NICO DE OLIVEIRA;;595;6219;RS;4314506;55;0;;F;1;092012467052137;;;;4781400;4781;;;4781400;1;R;96470000;GRAZZIOTIN SA PINHEIRO MACHADO 521
8;522;GRAZZIOTIN S/A;PRM - PASSO FUNDO 522;SETE DE SETEMBRO;EDIF CULTURA;81;2;RS;4314100;55;0;;F;1;092012467052218;;;;4781400;4781;;;4781400;1;R;99010121;GRAZZIOTIN SA PASSO FUNDO 522
8;523;GRAZZIOTIN S/A;GRZ - CARAZINHO 523;FLORES DA CUNHA;;1421;63;RS;4304705;55;0;;F;1;092012467052307;;;;4781400;4781;;;4781400;1;AV;99500000;GRAZZIOTIN SA CARAZINHO 523
8;524;GRAZZIOTIN S/A;GRZ - TEUTONIA 524;TRES DE OUTUBRO;;207;4767;RS;4321451;55;0;;F;1;092012467052480;;;;4781400;4781;;;4781400;1;R;95890000;GRAZZIOTIN SA TEUTONIA 524
8;525;GRAZZIOTIN S/A;FRG - PASSO FUNDO 525;GENERAL NETTO;LOJA01;383;2;RS;4314100;55;0;;F;1;092012467052560;;;;4781400;4781;;;4781400;1;AV;99010023;GRAZZIOTIN SA PASSO FUNDO 525
8;526;GRAZZIOTIN S/A;FRG - SANTA MARIA 526;DR BOZANO;;1099;18;RS;4316907;55;0;;F;1;092012467052641;;;;4781400;4781;;;4781400;1;R;97015003;GRAZZIOTIN SA SANTA MARIA 526
8;527;GRAZZIOTIN S/A;PRM - ESTRELA 527;MARECHAL FLORIANO;;226;2581;RS;4307807;55;0;;F;1;092012467052722;;;;4781400;4781;;;4781400;1;R;95880000;GRAZZIOTIN SA ESTRELA 527
8;528;GRAZZIOTIN S/A;PRM - BARROS CASSAL 528;MAURICIO CARDOSO;SALA 03;1062;6319;RS;4302006;55;0;;F;1;092012467052803;;;;4781400;4781;;;4781400;1;AV;99360000;GRAZZIOTIN SA BARROS CASSAL 528
8;529;GRAZZIOTIN S/A;GRZ - PASSO FUNDO 529;BRASIL OESTE;LOJA 02;593;2;RS;4314100;55;0;;F;1;092012467052994;;;;4781400;4781;;;4781400;1;AV;99025001;GRAZZIOTIN SA PASSO FUNDO 529
8;530;GRAZZIOTIN S/A;GRZ - SANTA MARIA 530;PREFEITO EVANDRO BEHR;;6997;112;RS;4316907;55;0;;F;1;092012467053028;;;;4781400;4781;;;4781400;1;AV;97110800;GRAZZIOTIN SA SANTA MARIA 530
8;531;GRAZZIOTIN S/A;GRZ - PALMEIRA DAS MISSOES 531;INDEPENDENCIA;;1355;130;RS;4313706;55;0;;F;1;092012467053109;;;;4781400;4781;;;4781400;1;AV;98300000;GRAZZIOTIN SA PALMEIRA DAS MISSOES 531
8;532;GRAZZIOTIN S/A;PRM - CASCA 532;TIRADENTES;SALA 101;632;6349;RS;4304903;55;0;;F;1;092012467053290;;;;4781400;4781;;;4781400;1;R;99260000;GRAZZIOTIN SA CASCA 532
8;533;GRAZZIOTIN S/A;PRM - SANTA MARIA 533;PREFEITO EVANDRO BEHR;;6491;112;RS;4316907;55;0;;F;1;092012467053370;;;;4781400;4781;;;4781400;1;AV;97110800;GRAZZIOTIN SA SANTA MARIA 533
8;534;GRAZZIOTIN S/A;TOT - LAJEADO 534;CORONEL FRANCISCO OSCAR KARNAL;SALA 01;235;1123;RS;4311403;55;0;;F;1;092012467053451;;;;4759899;4781;;;4759899;1;R;95900000;GRAZZIOTIN SA LAJEADO 534
8;535;GRAZZIOTIN S/A;PRM - PALMEIRA DAS MISSOES 535;INDEPENDENCIA;SALA 02;1030;130;RS;4313706;55;0;;F;1;092012467053532;;;;4781400;4781;;;4781400;1;AV;98300000;GRAZZIOTIN SA PALMEIRA DAS MISSOES 535
8;536;GRAZZIOTIN S/A;GRZ - GETULIO VARGAS 536;DR JOAO CARLOS MACHADO;;275;4523;RS;4308904;55;0;;F;1;092012467053613;;;;4781400;4781;;;4781400;1;R;99900000;GRAZZIOTIN SA GETULIO VARGAS 536
8;537;GRAZZIOTIN S/A;PRM - SANTO ANGELO 537;SAGRADA FAMILIA;Sala 02;1141;3715;RS;4317509;55;0;;F;1;092012467053702;;;;4781400;4781;;;4781400;1;AV;98807345;GRAZZIOTIN SA SANTO ANGELO 537
8;538;GRAZZIOTIN S/A;TOT - GETULIO VARGAS 538;JOAO CARLOS MACHADO;;215;4523;RS;4308904;55;0;;F;1;092012467053885;;;;4759899;4781;;;4759899;1;R;99900000;GRAZZIOTIN SA GETULIO VARGAS 538
8;539;GRAZZIOTIN S/A;PRM - BENTO GONCALVES 539;JULIO DE CASTILHOS;;331;36;RS;4302105;55;0;;F;1;092012467053966;;;;4781400;4781;;;4781400;1;R;95700070;GRAZZIOTIN SA BENTO GONCALVES 539
8;540;GRAZZIOTIN S/A;GRZ - SOLEDADE 540;JULIO DE CASTILHOS;;;1175;RS;4320800;55;0;;F;1;092012467054008;;;;4781400;4781;;;4781400;1;AV;99300000;GRAZZIOTIN SA SOLEDADE 540
8;541;GRAZZIOTIN S/A;GRZ - ROSARIO DO SUL 541;JOAO BRASIL;;1309;62;RS;4316402;55;0;;F;1;092012467054180;;;;4781400;4781;;;4781400;1;R;97590000;GRAZZIOTIN SA ROSARIO DO SUL 541
8;542;GRAZZIOTIN S/A;PRM - PALMITINHO 542;DUQUE DE CAXIAS;SALA 102;570;6523;RS;4313805;55;0;;F;1;092012467054261;;;;4781400;4781;;;4781400;1;R;98430000;GRAZZIOTIN SA PALMITINHO 542
8;543;GRAZZIOTIN S/A;PRM - GARIBALDI 543;EMIDIO JACINTO FERREIRA;SALA 02;110;6552;RS;4308607;55;0;;F;1;092012467054342;;;;4781400;4781;;;4781400;1;R;95720000;GRAZZIOTIN SA GARIBALDI 543
8;544;GRAZZIOTIN S/A;GRZ - GARIBALDI 544;BUARQUE DE MACEDO;;3341;6552;RS;4308607;55;0;;F;1;092012467054423;;;;4781400;4781;;;4781400;1;R;95720000;GRAZZIOTIN SA GARIBALDI 544
8;545;GRAZZIOTIN S/A;PRM - SELBACH 545;VINTE E CINCO DE JULHO;;590;6551;RS;4320305;55;0;;F;1;092012467054504;;;;4781400;4781;;;4781400;1;AV;99450000;GRAZZIOTIN SA SELBACH 545
8;546;GRAZZIOTIN S/A;PRM - RIO GRANDE 546;GENERAL BACELAR;;254;1090;RS;4315602;55;0;;F;1;092012467054695;;;;4781400;4781;;;4781400;1;R;96200370;GRAZZIOTIN SA RIO GRANDE 546
8;547;GRAZZIOTIN S/A;PRM - GUARANI DAS MISSOES 547;SAO LUIS;;1241;6620;RS;4309506;55;0;;F;1;092012467054776;;;;4781400;4781;;;4781400;1;R;97950000;GRAZZIOTIN SA GUARANI DAS MISSOES
8;548;GRAZZIOTIN S/A;GRZ - PANAMBI 548;SETE DE SETEMBRO;SALA TERREA;200;2528;RS;4313904;55;0;;F;1;092012467054857;;;;4781400;4781;;;4781400;1;R;98280000;GRAZZIOTIN SA PANAMBI 548
8;549;GRAZZIOTIN S/A;ECM - E-COMERCE 549;VALENTIN GRAZZIOTIN;;177;10;RS;4314100;55;0;;F;1;092012467054938;;;;4781400;4781;;;4781400;1;R;99060030;GRAZZIOTIN E COMMERCE 549
8;550;GRAZZIOTIN S/A;PRM - PLANALTO 550;DOM PEDRO II;;802;6628;RS;4314704;55;0;;F;1;092012467055071;;;;4781400;4781;;;4781400;1;R;98470000;GRAZZIOTIN SA PLANALTO 550
8;551;GRAZZIOTIN S/A;PRM - BOA VISTA DO BURICA 551;SAO JOSE;;1064;1179;RS;4302204;55;0;;F;1;092012467055152;;;;4781400;4781;;;4781400;1;AV;98918000;GRAZZIOTIN SA BOA VISTA DO BURICA 551
8;552;GRAZZIOTIN S/A;PRM - CATUIPE 552;RIO BRANCO;;752;6625;RS;4305009;55;0;;F;1;092012467055233;;;;4781400;4781;;;4781400;1;AV;98770000;GRAZZIOTIN SA CATUIPE 552
8;553;GRAZZIOTIN S/A;PRM - BOSSOROCA 553;CORONEL JOAO LUIZ NASCIMENTO;SALA 1B;490;6659;RS;4302501;55;0;;F;1;092012467055314;;;;4781400;4781;;;4781400;1;R;97850000;GRAZZIOTIN SA BOSSOROCA 553
8;554;GRAZZIOTIN S/A;TOT - BAGE 554;AV SETE SETEMBRO;SL COMERCIAL;765;256;RS;4301602;55;0;;F;1;092012467055403;;;;4759899;4781;;;4759899;1;R;96400370;GRAZZIOTIN SA BAGE 554
8;555;GRAZZIOTIN S/A;GRZ - CAMAQUA 555;PRESIDENTE VARGAS;;617;156;RS;4303509;55;0;;F;1;092012467055586;;;;4781400;4781;;;4781400;1;R;96780072;GRAZZIOTIN SA CAMAQUA 555
8;556;GRAZZIOTIN S/A;GRZ - TAPERA 556;XV DE NOVEMBRO;;1050;5655;RS;4321006;55;0;;F;1;092012467055667;;;;4781400;4781;;;4781400;1;AV;99490000;GRAZZIOTIN SA TAPERA 556
8;557;GRAZZIOTIN S/A;PRM - SALTO DO JACUI 557;PIO DOZE;SALA 02;1761;6673;RS;4316451;55;0;;F;1;092012467055748;;;;4759899;4781;;;4759899;1;AV;99440000;GRAZZIOTIN SA SALTO DO JACUI 557
8;558;GRAZZIOTIN S/A;GRZ - PIRAI DO SUL 558;IZIDORO DOIN;SALA 02;178;4618;PR;4119400;55;0;;F;1;092012467055829;;;;4781400;4781;;;4781400;1;R;84240000;GRAZZIOTIN SA PIRAI DO SUL 558
8;559;GRAZZIOTIN S/A;PRM - HERVAL DOESTE 559;PINHEIRO MACHADO;;71;6663;SC;4206702;55;0;;F;1;092012467055900;;;;4781400;4781;;;4781400;1;TRAV;89610000;GRAZZIOTIN SA HERVAL DO OESTE 559
8;560;GRAZZIOTIN S/A;PRM - CUNHA PORA 560;RUI BARBOSA;SALA 02;202;6683;SC;4204707;55;0;;F;1;092012467056043;;;;4781400;4781;;;4781400;1;R;89890000;GRAZZIOTIN SA CUNHA PORA 560
8;561;GRAZZIOTIN S/A;TOT - CANGUCU 561;JULIO DE CASTILHOS;;1619;3531;RS;4304507;55;0;;F;1;092012467056124;;;;4759899;4781;;;4759899;1;R;96600000;GRAZZIOTIN SA CANGUCU 561
8;562;GRAZZIOTIN S/A;PRM - CARLOS BARBOSA 562;RIO BRANCO;LOJA TERREA;88;6704;RS;4304804;55;0;;F;1;092012467056205;;;;4781400;4781;;;4781400;1;R;95185000;GRAZZIOTIN SA CARLOS BARBOSA 562
8;563;GRAZZIOTIN S/A;GRZ - SAO SEBASTIAO DO CAI 563;PINHEIRO MACHADO;SALA 2A E 3A;777;4272;RS;4319505;55;0;;F;1;092012467056396;;;;4781400;4781;;;4781400;1;R;95760000;GRAZZIOTIN SA SAO SEBASTIAO DO CAI 563
8;564;GRAZZIOTIN S/A;PRM - CORONEL FREITAS 564;SANTA CATARINA;TERREO;1200;6697;SC;4204400;55;0;;F;1;092012467056477;;;;4781400;4781;;;4781400;1;AV;89840000;GRAZZIOTIN SA CORONEL FREITAS 564
8;565;GRAZZIOTIN S/A;GRZ - SAO MIGUEL DO OESTE 565;SANTOS DUMONT;SALA 1;519;1730;SC;4217204;55;0;;F;1;092012467056558;;;;4781400;4781;;;4781400;1;R;89900000;GRAZZIOTIN SA SÃO MIGUEL DO OESTE 565
8;566;GRAZZIOTIN S/A;GZT - PORTO ALEGRE 566;VOLUNTARIO DA PATRIA;LOJA 170;294;52;RS;4314902;55;0;;F;1;092012467056639;;;;4781400;4781;;;4781400;1;R;90030001;GRAZZIOTIN SA PORTO ALEGRE 566
8;567;GRAZZIOTIN S/A;GRZ - JAGUARAO 567;QUINZE DE NOVEMBRO;SL COMERCIAL;249;475;RS;4311007;55;0;;F;1;092012467056710;;;;4781400;4781;;;4781400;1;R;96300000;GRAZZIOTIN SA JAGUARAO 567
8;568;GRAZZIOTIN S/A;GRZ - RIO PARDO 568;JOAO PESSOA;LOJA TERREA;751;4653;RS;4315701;55;0;;F;1;092012467056809;;;;4781400;4781;;;4781400;1;R;96640000;GRAZZIOTIN SA RIO PARDO 568
8;569;GRAZZIOTIN S/A;GRZ - FRAIBURGO 569;PADRE BIAGGIO SIMONETTI;SL COMERCIAL;254;2538;SC;4205506;55;0;;F;1;092012467056981;;;;4781400;4781;;;4781400;1;R;89580000;GRAZZIOTIN SA FRAIBURGO 569
8;570;GRAZZIOTIN S/A;GRZ - MARAVILHA 570;SETE DE SETEMBRO;SALA 1 E 2;4711;4572;SC;4210506;55;0;;F;1;092012467057015;;;;4759899;4781;;;4759899;1;AV;89874000;GRAZZIOTIN SA MARAVILHA 570
8;571;GRAZZIOTIN S/A;PRM - MARMELEIRO 571;DAMBROS E PIVA;SALA 1;765;6768;PR;4115408;55;0;;F;1;092012467057104;;;;4781400;4781;;;4781400;1;AV;85614020;GRAZZIOTIN SA MARMELEIRO 571
8;572;GRAZZIOTIN S/A;TOT - SAO MIGUEL DO OESTE 572;SANTOS DUMONT;SALA 01;300;1730;SC;4217204;55;0;;F;1;092012467057287;;;;4759899;4781;;;4759899;1;R;89900000;GRAZZIOTIN SA SAO MIGUEL DO OESTE 572
8;573;GRAZZIOTIN S/A;PRM - SANTO ANTONIO DO SUDOESTE 573;BRASIL;;1930;6767;PR;4124400;55;0;;F;1;092012467057368;;;;4781400;4781;;;4781400;1;AV;85710000;GRAZZIOTIN SA SANTO ANTONIO DO SUDOESTE 573
8;574;GRAZZIOTIN S/A;PRM - VERANOPOLIS 574;MARECHAL DEODORO DA FONSECA;LOJA 101;270;4152;RS;4322806;55;0;;F;1;092012467057449;;;;4781400;4781;;;4781400;1;R;95330000;GRAZZIOTIN SA VERANOPOLIS 574
8;575;GRAZZIOTIN S/A;GRZ - CLEVELANDIA 575;CORONEL FERREIRA BELLO;SL COMERCIAL;22;4821;PR;4105706;55;0;;F;1;092012467057520;;;;4781400;4781;;;4781400;1;R;85530000;GRAZZIOTIN SA CLEVELANDIA 575
8;576;GRAZZIOTIN S/A;PRM - SANTA ROSA 576;FLORES DA CUNHA;;1054;191;RS;4317202;55;0;;F;1;092012467057600;;;;4781400;4781;;;4781400;1;AV;98789120;GRAZZIOTIN SA SANTA ROSA 576
8;577;GRAZZIOTIN S/A;TOT - PINHAO 577;TRIFON HANYSZ;SL COMERCIAL;194;4728;PR;4119301;55;0;;F;1;092012467057791;;;;4759899;4781;;;4759899;1;AV;85170000;GRAZZIOTIN SA PINHAO 577
8;578;GRAZZIOTIN S/A;PRM - CHAPADA 578;DUQUE DE CAXIAS;;414;6841;RS;4305306;55;0;;F;1;092012467057872;;;;4781400;4781;;;4781400;1;R;99530000;GRAZZIOTIN SA CHAPADA 578
8;579;GRAZZIOTIN S/A;PRM - VERA CRUZ 579;THOMAZ GONZAGA;;592;2572;RS;4322707;55;0;;F;1;092012467057953;;;;4781400;4781;;;4781400;1;R;96880000;GRAZZIOTIN SA VERA CRUZ 579
8;580;GRAZZIOTIN S/A;GZT - SANTA ROSA 580;OLAVO BILAC;;061;192;RS;4317202;55;0;;F;1;092012467058097;;;;4781400;4781;;;4781400;1;R;98780711;CIA SANTA ROSA 580
8;581;GRAZZIOTIN S/A;PRM - PASSO FUNDO 581;BRASIL OESTE;;2141;22;RS;4314100;55;0;;F;1;092012467058178;;;;4781400;4781;;;4781400;1;AV;99025503;GRAZZIOTIN SA PASSO FUNDO 581
8;582;GRAZZIOTIN S/A;PRM - SANTA MARIA 582;MARANHAO;LOJA 02;215;2622;RS;4316907;55;0;;F;1;092012467058259;;;;4781400;4781;;;4781400;1;R;97030350;GRAZZIOTIN SA SANTA MARIA 582
8;584;GRAZZIOTIN S/A;FRG - PASSO FUNDO 584;GENERAL NETO;;183;2;RS;4314100;55;0;;F;1;092012467058410;;;;4781400;4781;;;4781400;1;R;99010022;GRAZZIOTIN SA PASSO FUNDO 584
8;585;GRAZZIOTIN S/A;PRM - TUPARENDI 585;JOAO BRANDELERO;;14;7248;RS;4322301;55;0;;F;1;092012467058500;;;;4781400;4781;;;4781400;1;R;98940000;GRAZZIOTIN SA TUPARENDI 585
8;587;GRAZZIOTIN S/A;PRM - ARROIO DO TIGRE 587;25 DE JULHO;;263;4201;RS;4301206;55;0;;F;1;092012467058763;;;;4781400;4781;;;4781400;1;R;96950000;GRAZZIOTIN SA ARROIO DO TIGRE 587
8;588;GRAZZIOTIN S/A;PRM - PORTO UNIAO 588;SETE DE SETEMBRO;;163;2709;SC;4213609;55;0;;F;1;092012467058844;;;;4781400;4781;;;4781400;1;R;89400000;GRAZZIOTIN SA PORTO UNIAO 588
8;590;GRAZZIOTIN S/A;TOT - GUAPORE 590;JULIO CAMPOS;;477;3336;RS;4309407;55;0;;F;1;092012467059069;;;;4781400;4781;;;4781400;1;R;99200000;GRAZZIOTIN SA GUAPORÉ 590
8;592;GRAZZIOTIN S/A;GRZ - PASSO FUNDO 592;PRESIDENTE VARGAS;;1094;10;RS;4314100;55;0;;F;1;092012467059220;;;;4781400;4781;;;4781400;1;AV;99070000;GRAZZIOTIN SA PASSO FUNDO 592
8;593;GRAZZIOTIN S/A;PRM - FONTOURA XAVIER 593;TIRADENTES;;166;7375;RS;4308300;55;0;;F;1;092012467059301;;;;4781400;4781;;;4781400;1;R;99370000;GRAZZIOTIN SA FONTOURA XAVIER 593
8;595;GRAZZIOTIN S/A;PRM - CHAPECO 595;MARECHAL DEODORO DA FONSECA;;153;249;SC;4204202;55;0;;F;1;092012467059573;;;;4781400;4781;;;4781400;1;R;89802140;GRAZZIOTIN SA CHAPECO 595
8;596;GRAZZIOTIN S/A;PRM - IJUI 596;14 DE JULHO;SL 01;59;250;RS;4310207;55;0;;F;1;092012467059654;;;;4781400;4781;;;4781400;1;R;98700000;GRAZZIOTIN SA IJUI 596
8;597;GRAZZIOTIN S/A;GRZ - CAXIAS DO SUL 597;PINHEIRO MACHADO;SALA A;1811;44;RS;4305108;55;0;;F;1;092012467059735;;;;4781400;4781;;;4781400;1;R;95020171;GRAZZIOTIN CAXIAS 597
8;601;GRAZZIOTIN S/A;PRM - SANTA MARIA 601;BORGES DE MEDEIROS;;990;5074;RS;4316907;55;0;;F;1;092012467060156;;;;4781400;4781;;;4781400;1;R;97010080;GRAZZIOTIN SA SANTA MARIA 601
8;602;GRAZZIOTIN S/A;GRZ - NAO ME TOQUE 602;ALTO JACUI;SALA 101;784;4200;RS;4312658;55;0;;F;1;092012467060237;;0810045770;;4781400;4781;;;4781400;1;AV;99470000;GRZ NÃO ME TOQUE 602
8;603;GRAZZIOTIN S/A;PRM - ENTRE IJUIS 603;INTEGRACAO;;406;6288;RS;4306932;55;0;;F;1;092012467060318;;;;4781400;4781;;;4781400;1;R;98855000;GRAZZIOTIN SA ENTRE IJUIS 603
8;604;GRAZZIOTIN S/A;PRM - SAO PAULO DAS MISSOES 604;INDEPENDENCIA;;430;7413;RS;4319307;55;0;;F;1;092012467060407;;;;4781400;4781;;;4781400;1;R;97980000;GRAZZIOTIN SA SAO PAULO DAS MISSOES 604
8;605;GRAZZIOTIN S/A;PRM - ALEGRETE 605;ASSIS BRASIL;;684;317;RS;4300406;55;0;;F;1;092012467060580;;;;4781400;4781;;;4781400;1;AV;97543000;GRAZZIOTIN SA ALEGRETE 605
8;606;GRAZZIOTIN S/A;GRZ - GUARAPUAVA 606;GUAIRA;;3562;952;PR;4109401;55;0;;F;1;092012467060660;;;;4781400;4781;;;4781400;1;R;85010010;GRAZZIOTIN SA GUARAPUAVA 606
8;607;GRAZZIOTIN S/A;FRG - PONTA GROSSA 607;VICENTE MACHADO;;142;565;PR;4119905;55;0;;F;1;092012467060741;;;;4781400;4781;;;4781400;1;R;84010000;GRAZZIOTIN SA PONTA GROSSA 607
8;610;GRAZZIOTIN S/A;PRM - IBIRAIARAS 610;AUGUSTO POMATTI;;360;7453;RS;4309902;55;0;;F;1;092012467061047;;;;4781400;4781;;;4781400;1;R;95305000;GRAZZIOTIN SA IBIRAIARAS 610
8;611;GRAZZIOTIN S/A;TOT - ESPUMOSO 611;PRESIDENTE VARGAS;;94;4171;RS;4307500;55;0;;F;1;092012467061128;;;;4781400;4781;;;4781400;1;R;99400000;GRAZZIOTIN SA ESPUMOSO 611
8;613;GRAZZIOTIN S/A;PRM - TRES DE MAIO 613;SANTA ROSA;;690;754;RS;4321808;55;0;;F;1;092012467061390;;;;4781400;4781;;;4781400;1;R;98910000;GRAZZIOTIN SA TRES DE MAIO 613
8;615;GRAZZIOTIN S/A;GRZ - PELOTAS 615;MARECHAL FLORIANO;;05;330;RS;4314407;55;0;;F;1;092012467061551;;;;4781400;4781;;;4781400;1;R;96015440;GRAZZIOTIN SA PELOTAS 615
8;616;GRAZZIOTIN S/A;GRZ - SARANDI 616;ARMINIO DA SILVA;;1378;4275;RS;4320107;55;0;;F;1;092012467061632;;;;4781400;4781;;;4781400;1;R;99560000;GRAZZIOTIN SA SARANDI 616
8;617;GRAZZIOTIN S/A;TOT - SARANDI 617;ARMINIO DA SILVA;;1378;4275;RS;4320107;55;0;;F;1;092012467061713;;;;4781400;4781;;;4781400;1;R;99560000;GRAZZIOTIN SA SARANDI 617
8;618;GRAZZIOTIN S/A;PRM - GAURAMA 618;JOAO AMANDIO SPERB;SL 01;279;7564;RS;4308706;55;0;;F;1;092012467061802;;;;4781400;4781;;;4781400;1;R;99830000;GRAZZIOTIN SA GAURAMA 618
8;619;GRAZZIOTIN S/A;GRZ - SAO JOAQUIM 619;MANOEL JOAQUIM PINTO;;100;5282;SC;4216503;55;0;;F;1;092012467061985;;;;4781400;4781;;;4781400;1;R;88600000;GRAZZIOTIN SA SÃO JOAQUIM 619
