codigo_empresa;tipo_colaborador;cadastro_colaborador;data_admissao;tipo_admissao;indicativo_admissao;tipo_inscricao;numero_inscricao_anterior;data_inicio_vinculo;matricula_trabalhador;cedido_onus;codigo_categoria_esocial;ressarcimento_onus;recebe_seguro
8;1;80050;16/11/1998;2;1;;;16/11/1998;80050;;1;N;1
8;1;80051;16/11/1998;2;1;;;16/11/1998;80051;;1;N;1
8;1;80052;07/11/1998;2;1;;;07/11/1998;80052;;1;N;1
8;1;80053;16/10/1998;2;1;;;16/10/1998;80053;;1;N;1
8;1;80054;16/10/1998;2;1;;;16/10/1998;80054;;1;N;1
8;1;80055;08/10/1998;2;1;;;08/10/1998;80055;;1;N;1
8;1;80056;03/10/1998;2;1;;;03/10/1998;80056;;1;N;1
8;1;80057;05/10/1998;2;1;;;05/10/1998;80057;;1;N;1
8;1;80058;01/12/1998;2;1;;;01/12/1998;80058;;1;N;1
8;1;80059;19/01/1999;2;1;;;19/01/1999;80059;;1;N;1
8;1;80060;17/12/1998;2;1;;;17/12/1998;80060;;1;N;1
8;1;80061;16/11/1998;2;1;;;16/11/1998;80061;;1;N;1
8;1;80062;16/01/1999;2;1;;;16/01/1999;80062;;1;N;1
8;1;80063;16/01/1999;2;1;;;16/01/1999;80063;;1;N;1
8;1;80064;20/01/1999;2;1;;;20/01/1999;80064;;1;N;1
8;1;80065;19/01/1999;2;1;;;19/01/1999;80065;;1;N;1
8;1;80066;08/02/1999;2;1;;;08/02/1999;80066;;1;N;1
8;1;80067;01/02/1999;2;1;;;01/02/1999;80067;;1;N;1
8;1;80068;04/02/1999;2;1;;;04/02/1999;80068;;1;N;1
8;1;80069;10/02/1999;2;1;;;10/02/1999;80069;;1;N;1
8;1;80070;18/02/1999;2;1;;;18/02/1999;80070;;1;N;1
4;1;80071;17/03/1999;2;1;;;17/03/1999;80071;;1;N;1
8;1;80072;22/03/1999;2;1;;;22/03/1999;80072;;1;N;1
8;1;80073;02/10/1998;2;1;;;02/10/1998;80073;;1;N;1
8;1;80074;05/04/1999;2;1;;;05/04/1999;80074;;1;N;1
8;1;80075;05/04/1999;2;1;;;05/04/1999;80075;;1;N;1
8;1;80076;12/04/1999;2;1;;;12/04/1999;80076;;1;N;1
8;1;80077;01/04/1999;2;1;;;01/04/1999;80077;;1;N;1
8;1;80078;12/04/1999;2;1;;;12/04/1999;80078;;1;N;1
8;1;80079;22/04/1999;2;1;;;22/04/1999;80079;;1;N;1
8;1;80080;12/04/1999;2;1;;;12/04/1999;80080;;1;N;1
8;1;80082;03/05/1999;2;1;;;03/05/1999;80082;;1;N;1
8;1;80084;10/05/1999;2;1;;;10/05/1999;80084;;1;N;1
8;1;80085;10/05/1999;2;1;;;10/05/1999;80085;;1;N;1
8;1;80087;27/05/1999;2;1;;;27/05/1999;80087;;1;N;1
8;1;80088;25/05/1999;2;1;;;25/05/1999;80088;;1;N;1
8;1;80090;02/06/1999;2;1;;;02/06/1999;80090;;1;N;1
8;1;80091;06/07/1999;2;1;;;06/07/1999;80091;;1;N;1
8;1;80092;11/06/1999;2;1;;;11/06/1999;80092;;1;N;1
8;1;80093;07/06/1999;2;1;;;07/06/1999;80093;;1;N;1
8;1;80094;15/06/1999;2;1;;;15/06/1999;80094;;1;N;1
8;1;80095;15/06/1999;2;1;;;15/06/1999;80095;;1;N;1
8;1;80096;20/07/1999;2;1;;;20/07/1999;80096;;1;N;1
4;1;80097;02/08/1999;2;1;;;02/08/1999;80097;;1;N;1
4;1;80098;02/08/1999;2;1;;;02/08/1999;80098;;1;N;1
8;1;80099;02/08/1999;2;1;;;02/08/1999;80099;;1;N;1
8;1;80100;13/07/1999;2;1;;;13/07/1999;80100;;1;N;1
8;1;80101;09/07/1999;2;1;;;09/07/1999;80101;;1;N;1
8;1;80102;16/11/1999;2;1;;;16/11/1999;80102;;1;N;1
8;1;80103;08/11/1999;2;1;;;08/11/1999;80103;;1;N;1
8;1;80104;25/11/1999;2;1;;;25/11/1999;80104;;1;N;1
8;1;80105;22/11/1999;2;1;;;22/11/1999;80105;;1;N;1
8;1;80106;01/11/1999;2;1;;;01/11/1999;80106;;1;N;1
8;1;80107;15/12/1999;2;1;;;15/12/1999;80107;;1;N;1
8;1;80108;17/12/1999;2;1;;;17/12/1999;80108;;1;N;1
8;1;80109;15/12/1999;2;1;;;15/12/1999;80109;;1;N;1
8;1;80110;22/12/1999;2;1;;;22/12/1999;80110;;1;N;1
8;1;80111;10/01/2000;2;1;;;10/01/2000;80111;;1;N;1
8;1;80112;03/12/1999;2;1;;;03/12/1999;80112;;1;N;1
8;1;80113;07/12/1999;2;1;;;07/12/1999;80113;;1;N;1
8;1;80114;16/02/2000;2;1;;;16/02/2000;80114;;1;N;1
8;1;80115;07/02/2000;2;1;;;07/02/2000;80115;;1;N;1
8;1;80116;09/03/2000;2;1;;;09/03/2000;80116;;1;N;1
8;1;80117;01/06/2000;2;1;;;01/06/2000;80117;;1;N;1
8;1;80118;02/10/2000;2;1;;;02/10/2000;80118;;1;N;1
8;1;80120;01/11/2000;2;1;;;01/11/2000;80120;;1;N;1
8;1;80121;07/11/2000;2;1;;;07/11/2000;80121;;1;N;1
8;1;80122;07/11/2000;2;1;;;07/11/2000;80122;;1;N;1
8;1;80123;07/11/2000;2;1;;;07/11/2000;80123;;1;N;1
8;1;80124;13/11/2000;2;1;;;13/11/2000;80124;;1;N;1
8;1;80125;24/11/2000;2;1;;;24/11/2000;80125;;1;N;1
8;1;80126;04/12/2000;2;1;;;04/12/2000;80126;;1;N;1
8;1;80127;20/12/2000;2;1;;;20/12/2000;80127;;1;N;1
8;1;80128;05/02/2001;2;1;;;05/02/2001;80128;;1;N;1
8;1;80129;09/03/2001;2;1;;;09/03/2001;80129;;1;N;1
8;1;80130;01/04/2001;2;1;;;01/04/2001;80130;;1;N;1
8;1;80131;18/05/2001;2;1;;;18/05/2001;80131;;1;N;1
8;1;80132;02/08/2001;2;1;;;02/08/2001;80132;;1;N;1
8;1;80133;06/08/2001;2;1;;;06/08/2001;80133;;1;N;1
8;1;80134;01/09/2001;2;1;;;01/09/2001;80134;;1;N;1
8;1;80135;01/11/2001;2;1;;;01/11/2001;80135;;1;N;1
8;1;80136;16/11/2001;2;1;;;16/11/2001;80136;;1;N;1
8;1;80137;27/11/2001;2;1;;;27/11/2001;80137;;1;N;1
8;1;80138;27/11/2001;2;1;;;27/11/2001;80138;;1;N;1
8;1;80139;24/11/2001;2;1;;;24/11/2001;80139;;1;N;1
8;1;80140;24/11/2001;2;1;;;24/11/2001;80140;;1;N;1
4;1;80141;20/11/2001;2;1;;;20/11/2001;80141;;1;N;1
8;1;80142;28/11/2001;2;1;;;28/11/2001;80142;;1;N;1
8;1;80143;28/11/2001;2;1;;;28/11/2001;80143;;1;N;1
8;1;80144;28/11/2001;2;1;;;28/11/2001;80144;;1;N;1
8;1;80145;28/11/2001;2;1;;;28/11/2001;80145;;1;N;1
8;1;80146;28/11/2001;2;1;;;28/11/2001;80146;;1;N;1
8;1;80147;27/11/2001;2;1;;;27/11/2001;80147;;1;N;1
8;1;80148;27/11/2001;2;1;;;27/11/2001;80148;;1;N;1
8;1;80149;27/11/2001;2;1;;;27/11/2001;80149;;1;N;1
8;1;80150;27/11/2001;2;1;;;27/11/2001;80150;;1;N;1
8;1;80151;27/11/2001;2;1;;;27/11/2001;80151;;1;N;1
8;1;80152;27/11/2001;2;1;;;27/11/2001;80152;;1;N;1
8;1;80153;27/11/2001;2;1;;;27/11/2001;80153;;1;N;1
8;1;80154;10/12/2001;2;1;;;10/12/2001;80154;;1;N;1
8;1;80155;18/12/2001;2;1;;;18/12/2001;80155;;1;N;1
8;1;80156;01/12/2001;2;1;;;01/12/2001;80156;;1;N;1
8;1;80157;02/01/2002;2;1;;;02/01/2002;80157;;1;N;1
8;1;80158;10/01/2002;2;1;;;10/01/2002;80158;;1;N;1
8;1;80159;21/01/2002;2;1;;;21/01/2002;80159;;1;N;1
8;1;80160;03/12/2001;2;1;;;03/12/2001;80160;;1;N;1
8;1;80161;11/01/2002;2;1;;;11/01/2002;80161;;1;N;1
8;1;80162;20/03/2002;2;1;;;20/03/2002;80162;;1;N;1
8;1;80163;20/03/2002;2;1;;;20/03/2002;80163;;1;N;1
8;1;80164;05/04/2002;2;1;;;05/04/2002;80164;;1;N;1
8;1;80165;03/04/2002;2;1;;;03/04/2002;80165;;1;N;1
8;1;80166;03/04/2002;2;1;;;03/04/2002;80166;;1;N;1
8;1;80167;04/04/2002;2;1;;;04/04/2002;80167;;1;N;1
8;1;80176;04/04/2002;2;1;;;04/04/2002;80176;;1;N;1
8;1;80177;18/04/2002;2;1;;;18/04/2002;80177;;1;N;1
8;1;80178;02/05/2002;2;1;;;02/05/2002;80178;;1;N;1
8;1;80179;02/05/2002;2;1;;;02/05/2002;80179;;1;N;1
8;1;80180;02/05/2002;2;1;;;02/05/2002;80180;;1;N;1
8;1;80181;02/05/2002;2;1;;;02/05/2002;80181;;1;N;1
8;1;80182;10/05/2002;2;1;;;10/05/2002;80182;;1;N;1
8;1;80183;10/05/2002;2;1;;;10/05/2002;80183;;1;N;1
8;1;80184;07/05/2002;2;1;;;07/05/2002;80184;;1;N;1
8;1;80185;09/05/2002;2;1;;;09/05/2002;80185;;1;N;1
8;1;80187;15/05/2002;2;1;;;15/05/2002;80187;;1;N;1
8;1;80189;20/05/2002;2;1;;;20/05/2002;80189;;1;N;1
8;1;80190;20/05/2002;2;1;;;20/05/2002;80190;;1;N;1
8;1;80191;01/06/2002;2;1;;;01/06/2002;80191;;1;N;1
8;1;80192;01/06/2002;2;1;;;01/06/2002;80192;;1;N;1
8;1;80193;04/06/2002;2;1;;;04/06/2002;80193;;1;N;1
8;1;80194;01/06/2002;2;1;;;01/06/2002;80194;;1;N;1
8;1;80195;12/06/2002;2;1;;;12/06/2002;80195;;1;N;1
8;1;80196;12/06/2002;2;1;;;12/06/2002;80196;;1;N;1
8;1;80197;19/06/2002;2;1;;;19/06/2002;80197;;1;N;1
8;1;80198;20/06/2002;2;1;;;20/06/2002;80198;;1;N;1
8;1;80199;19/06/2002;2;1;;;19/06/2002;80199;;1;N;1
8;1;80200;08/07/2002;2;1;;;08/07/2002;80200;;1;N;1
8;1;80201;15/07/2002;2;1;;;15/07/2002;80201;;1;N;1
8;1;80202;10/07/2002;2;1;;;10/07/2002;80202;;1;N;1
8;1;80203;20/08/2002;2;1;;;20/08/2002;80203;;1;N;1
8;1;80204;09/08/2002;2;1;;;09/08/2002;80204;;1;N;1
8;1;80205;12/08/2002;2;1;;;12/08/2002;80205;;1;N;1
8;1;80206;13/08/2002;2;1;;;13/08/2002;80206;;1;N;1
8;1;80207;20/08/2002;2;1;;;20/08/2002;80207;;1;N;1
8;1;80208;03/09/2002;2;1;;;03/09/2002;80208;;1;N;1
8;1;80209;02/09/2002;2;1;;;02/09/2002;80209;;1;N;1
8;1;80210;02/09/2002;2;1;;;02/09/2002;80210;;1;N;1
8;1;80211;16/09/2002;2;1;;;16/09/2002;80211;;1;N;1
8;1;80212;04/10/2002;2;1;;;04/10/2002;80212;;1;N;1
8;1;80213;11/10/2002;2;1;;;11/10/2002;80213;;1;N;1
8;1;80214;11/10/2002;2;1;;;11/10/2002;80214;;1;N;1
8;1;80215;11/10/2002;2;1;;;11/10/2002;80215;;1;N;1
8;1;80216;11/10/2002;2;1;;;11/10/2002;80216;;1;N;1
8;1;80217;16/10/2002;2;1;;;16/10/2002;80217;;1;N;1
8;1;80218;01/11/2002;2;1;;;01/11/2002;80218;;1;N;1
8;1;80219;01/11/2002;2;1;;;01/11/2002;80219;;1;N;1
8;1;80220;01/11/2002;2;1;;;01/11/2002;80220;;1;N;1
8;1;80221;20/11/2002;2;1;;;20/11/2002;80221;;1;N;1
8;1;80222;02/12/2002;2;1;;;02/12/2002;80222;;1;N;1
8;1;80223;02/12/2002;2;1;;;02/12/2002;80223;;1;N;1
8;1;80224;02/12/2002;2;1;;;02/12/2002;80224;;1;N;1
8;1;80225;09/12/2002;2;1;;;09/12/2002;80225;;1;N;1
8;1;80226;11/12/2002;2;1;;;11/12/2002;80226;;1;N;1
8;1;80227;13/12/2002;2;1;;;13/12/2002;80227;;1;N;1
8;1;80228;13/12/2002;2;1;;;13/12/2002;80228;;1;N;1
8;1;80229;21/01/2003;2;1;;;21/01/2003;80229;;1;N;1
8;1;80230;03/02/2003;2;1;;;03/02/2003;80230;;1;N;1
8;1;80232;18/02/2003;2;1;;;18/02/2003;80232;;1;N;1
8;1;80233;20/02/2003;2;1;;;20/02/2003;80233;;1;N;1
8;1;80234;01/03/2003;2;1;;;01/03/2003;80234;;1;N;1
8;1;80235;17/03/2003;2;1;;;17/03/2003;80235;;1;N;1
8;1;80236;04/04/2003;2;1;;;04/04/2003;80236;;1;N;1
8;1;80237;07/04/2003;2;1;;;07/04/2003;80237;;1;N;1
8;1;80238;08/04/2003;2;1;;;08/04/2003;80238;;1;N;1
8;1;80239;19/05/2003;2;1;;;19/05/2003;80239;;1;N;1
8;1;80240;09/06/2003;2;1;;;09/06/2003;80240;;1;N;1
8;1;80241;17/06/2003;2;1;;;17/06/2003;80241;;1;N;1
8;1;80242;16/06/2003;2;1;;;16/06/2003;80242;;1;N;1
8;1;80243;14/07/2003;2;1;;;14/07/2003;80243;;1;N;1
8;1;80244;01/08/2003;2;1;;;01/08/2003;80244;;1;N;1
8;1;80245;01/08/2003;2;1;;;01/08/2003;80245;;1;N;1
8;1;80247;05/08/2003;2;1;;;05/08/2003;80247;;1;N;1
8;1;80249;06/08/2003;2;1;;;06/08/2003;80249;;1;N;1
8;1;80250;14/08/2003;2;1;;;14/08/2003;80250;;1;N;1
8;1;80251;25/08/2003;2;1;;;25/08/2003;80251;;1;N;1
8;1;80252;01/09/2003;2;1;;;01/09/2003;80252;;1;N;1
8;1;80253;01/09/2003;2;1;;;01/09/2003;80253;;1;N;1
8;1;80254;01/09/2003;2;1;;;01/09/2003;80254;;1;N;1
8;1;80255;01/09/2003;2;1;;;01/09/2003;80255;;1;N;1
8;1;80256;08/09/2003;2;1;;;08/09/2003;80256;;1;N;1
8;1;80257;15/09/2003;2;1;;;15/09/2003;80257;;1;N;1
8;1;80258;01/10/2003;2;1;;;01/10/2003;80258;;1;N;1
8;1;80259;01/10/2003;2;1;;;01/10/2003;80259;;1;N;1
8;1;80260;07/10/2003;2;1;;;07/10/2003;80260;;1;N;1
8;1;80261;21/10/2003;2;1;;;21/10/2003;80261;;1;N;1
8;1;80262;21/10/2003;2;1;;;21/10/2003;80262;;1;N;1
8;1;80263;01/11/2003;2;1;;;01/11/2003;80263;;1;N;1
8;1;80264;01/11/2003;2;1;;;01/11/2003;80264;;1;N;1
8;1;80265;10/11/2003;2;1;;;10/11/2003;80265;;1;N;1
8;1;80266;01/11/2003;2;1;;;01/11/2003;80266;;1;N;1
8;1;80268;17/11/2003;2;1;;;17/11/2003;80268;;1;N;1
8;1;80269;18/11/2003;2;1;;;18/11/2003;80269;;1;N;1
8;1;80270;01/12/2003;2;1;;;01/12/2003;80270;;1;N;1
8;1;80271;10/12/2003;2;1;;;10/12/2003;80271;;1;N;1
8;1;80272;09/12/2003;2;1;;;09/12/2003;80272;;1;N;1
8;1;80273;09/12/2003;2;1;;;09/12/2003;80273;;1;N;1
8;1;80274;01/12/2003;2;1;;;01/12/2003;80274;;1;N;1
8;1;80275;01/12/2003;2;1;;;01/12/2003;80275;;1;N;1
8;1;80276;09/12/2003;2;1;;;09/12/2003;80276;;1;N;1
8;1;80277;01/12/2003;2;1;;;01/12/2003;80277;;1;N;1
8;1;80278;01/12/2003;2;1;;;01/12/2003;80278;;1;N;1
8;1;80279;10/12/2003;2;1;;;10/12/2003;80279;;1;N;1
8;1;80280;02/01/2004;2;1;;;02/01/2004;80280;;1;N;1
8;1;80281;02/02/2004;2;1;;;02/02/2004;80281;;1;N;1
8;1;80282;19/02/2004;2;1;;;19/02/2004;80282;;1;N;1
8;1;80283;03/03/2004;2;1;;;03/03/2004;80283;;1;N;1
8;1;80284;08/03/2004;2;1;;;08/03/2004;80284;;1;N;1
8;1;80285;10/03/2004;2;1;;;10/03/2004;80285;;1;N;1
8;1;80286;17/03/2004;2;1;;;17/03/2004;80286;;1;N;1
8;1;80287;22/03/2004;2;1;;;22/03/2004;80287;;1;N;1
8;1;80288;01/04/2004;2;1;;;01/04/2004;80288;;1;N;1
8;1;80289;05/04/2004;2;1;;;05/04/2004;80289;;1;N;1
8;1;80290;03/05/2004;2;1;;;03/05/2004;80290;;1;N;1
8;1;80291;03/05/2004;2;1;;;03/05/2004;80291;;1;N;1
8;1;80292;17/05/2004;2;1;;;17/05/2004;80292;;1;N;1
8;1;80293;17/05/2004;2;1;;;17/05/2004;80293;;1;N;1
8;1;80294;01/06/2004;2;1;;;01/06/2004;80294;;1;N;1
8;1;80295;08/06/2004;2;1;;;08/06/2004;80295;;1;N;1
8;1;80296;18/08/2004;2;1;;;18/08/2004;80296;;1;N;1
8;1;80297;23/08/2004;2;1;;;23/08/2004;80297;;1;N;1
8;1;80298;01/09/2004;2;1;;;01/09/2004;80298;;1;N;1
8;1;80299;15/09/2004;2;1;;;15/09/2004;80299;;1;N;1
8;1;80300;21/09/2004;2;1;;;21/09/2004;80300;;1;N;1
8;1;80301;22/09/2004;2;1;;;22/09/2004;80301;;1;N;1
8;1;80302;01/10/2004;2;1;;;01/10/2004;80302;;1;N;1
8;1;80303;01/10/2004;2;1;;;01/10/2004;80303;;1;N;1
8;1;80304;06/10/2004;2;1;;;06/10/2004;80304;;1;N;1
8;1;80305;13/10/2004;2;1;;;13/10/2004;80305;;1;N;1
8;1;80306;20/10/2004;2;1;;;20/10/2004;80306;;1;N;1
8;1;80307;01/11/2004;2;1;;;01/11/2004;80307;;1;N;1
8;1;80308;01/11/2004;2;1;;;01/11/2004;80308;;1;N;1
8;1;80309;01/12/2004;2;1;;;01/12/2004;80309;;1;N;1
8;1;80310;01/11/2004;2;1;;;01/11/2004;80310;;1;N;1
8;1;80311;01/11/2004;2;1;;;01/11/2004;80311;;1;N;1
8;1;80312;03/11/2004;2;1;;;03/11/2004;80312;;1;N;1
8;1;80313;03/11/2004;2;1;;;03/11/2004;80313;;1;N;1
8;1;80314;08/11/2004;2;1;;;08/11/2004;80314;;1;N;1
8;1;80315;17/11/2004;2;1;;;17/11/2004;80315;;1;N;1
8;1;80316;18/11/2004;2;1;;;18/11/2004;80316;;1;N;1
8;1;80317;22/11/2004;2;1;;;22/11/2004;80317;;1;N;1
8;1;80318;01/12/2004;2;1;;;01/12/2004;80318;;1;N;1
8;1;80319;01/12/2004;2;1;;;01/12/2004;80319;;1;N;1
8;1;80320;01/12/2004;2;1;;;01/12/2004;80320;;1;N;1
8;1;80321;11/02/2003;2;1;;;11/02/2003;80321;;1;N;1
8;1;80322;10/12/2004;2;1;;;10/12/2004;80322;;1;N;1
8;1;80323;10/12/2004;2;1;;;10/12/2004;80323;;1;N;1
8;1;80324;10/12/2004;2;1;;;10/12/2004;80324;;1;N;1
8;1;80325;10/12/2004;2;1;;;10/12/2004;80325;;1;N;1
8;1;80326;10/12/2004;2;1;;;10/12/2004;80326;;1;N;1
8;1;80327;10/12/2004;2;1;;;10/12/2004;80327;;1;N;1
8;1;80328;10/12/2004;2;1;;;10/12/2004;80328;;1;N;1
8;1;80329;01/12/2004;2;1;;;01/12/2004;80329;;1;N;1
8;1;80330;01/12/2004;2;1;;;01/12/2004;80330;;1;N;1
8;1;80331;01/12/2004;2;1;;;01/12/2004;80331;;1;N;1
8;1;80332;01/12/2004;2;1;;;01/12/2004;80332;;1;N;1
8;1;80333;01/12/2004;2;1;;;01/12/2004;80333;;1;N;1
8;1;80334;01/12/2004;2;1;;;01/12/2004;80334;;1;N;1
8;1;80335;01/12/2004;2;1;;;01/12/2004;80335;;1;N;1
8;1;80336;02/12/2004;2;1;;;02/12/2004;80336;;1;N;1
8;1;80337;02/12/2004;2;1;;;02/12/2004;80337;;1;N;1
8;1;80338;03/12/2004;2;1;;;03/12/2004;80338;;1;N;1
8;1;80339;01/12/2004;2;1;;;01/12/2004;80339;;1;N;1
8;1;80340;01/12/2004;2;1;;;01/12/2004;80340;;1;N;1
8;1;80341;01/12/2004;2;1;;;01/12/2004;80341;;1;N;1
8;1;80342;16/12/2004;2;1;;;16/12/2004;80342;;1;N;1
8;1;80343;10/01/2005;2;1;;;10/01/2005;80343;;1;N;1
8;1;80348;10/10/2005;1;1;;;10/10/2005;80348;;1;N;1
276;1;80352;16/12/2004;2;1;;;16/12/2004;80352;;1;N;1
8;1;80353;17/01/2005;2;1;;;17/01/2005;80353;;1;N;1
8;1;80354;11/02/2005;2;1;;;11/02/2005;80354;;1;N;1
8;1;80355;01/03/2005;2;1;;;01/03/2005;80355;;1;N;1
8;1;80356;07/03/2005;2;1;;;07/03/2005;80356;;1;N;1
4;1;80357;16/03/2005;2;1;;;16/03/2005;80357;;1;N;1
4;1;80358;16/03/2005;2;1;;;16/03/2005;80358;;1;N;1
8;1;80359;08/03/2005;2;1;;;08/03/2005;80359;;1;N;1
8;1;80360;23/03/2005;2;1;;;23/03/2005;80360;;1;N;1
8;1;80361;21/03/2005;2;1;;;21/03/2005;80361;;1;N;1
8;1;80362;07/04/2005;2;1;;;07/04/2005;80362;;1;N;1
8;1;80363;01/04/2005;2;1;;;01/04/2005;80363;;1;N;1
8;1;80364;01/04/2005;2;1;;;01/04/2005;80364;;1;N;1
8;1;80365;01/04/2005;2;1;;;01/04/2005;80365;;1;N;1
8;1;80366;05/04/2005;2;1;;;05/04/2005;80366;;1;N;1
8;1;80367;16/05/2005;2;1;;;16/05/2005;80367;;1;N;1
8;1;80368;01/06/2005;2;1;;;01/06/2005;80368;;1;N;1
8;1;80369;06/06/2005;2;1;;;06/06/2005;80369;;1;N;1
8;1;80370;14/06/2005;2;1;;;14/06/2005;80370;;1;N;1
8;1;80371;08/06/2005;2;1;;;08/06/2005;80371;;1;N;1
8;1;80372;03/11/1998;2;1;;;03/11/1998;80372;;1;N;1
8;1;80373;08/03/1999;2;1;;;08/03/1999;80373;;1;N;1
8;1;80374;11/07/2005;2;1;;;11/07/2005;80374;;1;N;1
8;1;80375;18/07/2005;2;1;;;18/07/2005;80375;;1;N;1
8;1;80376;01/08/2005;2;1;;;01/08/2005;80376;;1;N;1
8;1;80377;05/08/2005;2;1;;;05/08/2005;80377;;1;N;1
8;1;80378;05/09/2005;2;1;;;05/09/2005;80378;;1;N;1
8;1;80379;05/09/2005;2;1;;;05/09/2005;80379;;1;N;1
8;1;80380;19/09/2005;2;1;;;19/09/2005;80380;;1;N;1
8;1;80381;05/10/2005;2;1;;;05/10/2005;80381;;1;N;1
8;1;80382;01/10/2005;1;1;;;01/10/2005;80382;;1;N;1
8;1;80383;05/10/2005;1;1;;;05/10/2005;80383;;1;N;1
8;1;80385;01/12/2005;1;1;;;01/12/2005;80385;;1;N;1
8;1;80386;05/12/2005;1;1;;;05/12/2005;80386;;1;N;1
8;1;80387;04/01/2006;1;1;;;04/01/2006;80387;;1;N;1
8;1;80388;11/01/2006;1;1;;;11/01/2006;80388;;1;N;1
4;1;80389;08/02/2006;2;1;;;08/02/2006;80389;;1;N;1
8;1;80390;01/02/2006;1;1;;;01/02/2006;80390;;1;N;1
8;1;80391;15/02/2006;2;1;;;15/02/2006;80391;;1;N;1
8;1;80392;13/02/2006;2;1;;;13/02/2006;80392;;1;N;1
8;1;80393;06/03/2006;1;1;;;06/03/2006;80393;;1;N;1
8;1;80394;16/03/2006;1;1;;;16/03/2006;80394;;1;N;1
8;1;80395;07/03/2006;2;1;;;07/03/2006;80395;;1;N;1
8;1;80396;02/05/2006;2;1;;;02/05/2006;80396;;1;N;1
8;1;80397;19/06/2006;1;1;;;19/06/2006;80397;;1;N;1
8;1;80398;14/07/2006;1;1;;;14/07/2006;80398;;1;N;1
8;1;80399;03/08/2006;2;1;;;03/08/2006;80399;;1;N;1
8;1;80400;01/09/2006;1;1;;;01/09/2006;80400;;1;N;1
8;1;80401;05/12/2006;1;1;;;05/12/2006;80401;;1;N;1
8;1;80402;12/12/2006;1;1;;;12/12/2006;80402;;1;N;1
8;1;80403;08/01/2007;1;1;;;08/01/2007;80403;;1;N;1
8;1;80900;05/04/1984;2;1;;;05/04/1984;80900;;1;N;1
8;1;81329;01/04/1984;2;1;;;01/04/1984;81329;;11;N;1
8;1;81876;23/05/1984;2;1;;;23/05/1984;81876;;1;N;1
8;1;83071;23/07/1984;2;1;;;23/07/1984;83071;;1;N;1
8;1;84069;05/06/1984;2;1;;;05/06/1984;84069;;1;N;1
8;1;85171;05/09/1984;2;1;;;05/09/1984;85171;;1;N;1
8;1;85383;18/09/1984;2;1;;;18/09/1984;85383;;1;N;1
8;1;86941;17/10/1984;2;1;;;17/10/1984;86941;;1;N;1
8;1;87564;09/10/1984;2;1;;;09/10/1984;87564;;1;N;1
8;1;88773;12/11/1984;2;1;;;12/11/1984;88773;;1;N;1
8;1;92207;02/01/1985;2;1;;;02/01/1985;92207;;1;N;1
8;1;93645;25/02/1985;2;1;;;25/02/1985;93645;;1;N;1
8;1;93921;01/03/1985;2;1;;;01/03/1985;93921;;1;N;1
8;1;95401;02/04/1985;2;1;;;02/04/1985;95401;;1;N;1
8;1;97896;04/06/1985;2;1;;;04/06/1985;97896;;1;N;1
6;1;100000;18/05/1989;2;1;;;18/05/1989;100000;;11;N;1
6;1;100013;01/12/1998;2;1;;;01/12/1998;100013;;1;N;1
6;1;100022;18/05/1989;2;1;;;18/05/1989;100022;;11;N;1
8;1;100871;01/08/1985;2;1;;;01/08/1985;100871;;1;N;1
8;1;102521;05/09/1985;2;1;;;05/09/1985;102521;;1;N;1
8;1;105724;04/11/1985;2;1;;;04/11/1985;105724;;1;N;1
8;1;106712;01/11/1985;2;1;;;01/11/1985;106712;;1;N;1
8;1;107255;04/11/1985;2;1;;;04/11/1985;107255;;1;N;1
8;1;107573;04/11/1985;2;1;;;04/11/1985;107573;;1;N;1
8;1;109266;02/12/1985;2;1;;;02/12/1985;109266;;1;N;1
8;1;109576;02/12/1985;2;1;;;02/12/1985;109576;;1;N;1
8;1;110604;03/05/1982;2;1;;;03/05/1982;110604;;1;N;1
8;1;112194;03/02/1986;2;1;;;03/02/1986;112194;;1;N;1
8;1;112577;04/02/1986;2;1;;;04/02/1986;112577;;1;N;1
8;1;113239;18/02/1986;2;1;;;18/02/1986;113239;;1;N;1
8;1;113778;05/03/1986;2;1;;;05/03/1986;113778;;1;N;1
8;1;113964;01/03/1986;2;1;;;01/03/1986;113964;;1;N;1
8;1;115274;05/05/1986;2;1;;;05/05/1986;115274;;1;N;1
8;1;115703;15/05/1986;2;1;;;15/05/1986;115703;;1;N;1
8;1;116017;22/05/1986;2;1;;;22/05/1986;116017;;1;N;1
8;1;116131;19/05/1986;2;1;;;19/05/1986;116131;;1;N;1
8;1;116165;19/05/1986;2;1;;;19/05/1986;116165;;1;N;1
8;1;116203;19/05/1986;2;1;;;19/05/1986;116203;;1;N;1
8;1;116360;27/05/1986;2;1;;;27/05/1986;116360;;1;N;1
8;1;118206;10/07/1986;2;1;;;10/07/1986;118206;;1;N;1
8;1;118699;08/07/1986;2;1;;;08/07/1986;118699;;1;N;1
8;1;119636;12/08/1986;2;1;;;12/08/1986;119636;;1;N;1
8;1;119784;13/08/1986;2;1;;;13/08/1986;119784;;1;N;1
8;1;120219;22/08/1986;2;1;;;22/08/1986;120219;;1;N;1
8;1;120367;07/08/1986;2;1;;;07/08/1986;120367;;1;N;1
8;1;120766;04/09/1986;2;1;;;04/09/1986;120766;;1;N;1
8;1;121355;01/09/1986;2;1;;;01/09/1986;121355;;1;N;1
