codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;sequencia_alteracao;motivo_alteracao;valor_salario_atual;tipo_reajuste;percentual_reajuste_concedido
8;1;394844;01/04/2025;0;107;1897,92;1;0
8;1;394844;01/11/2024;0;28;1718,2;1;0
8;1;394844;18/01/2024;0;44;1445,45;1;0
8;1;394845;18/01/2024;0;44;1209,05;1;0
8;1;394846;18/01/2024;0;44;1269,5;1;0
8;1;394847;01/11/2024;0;31;1204;1;0
8;1;394847;18/01/2024;0;44;1100;1;0
8;1;394848;01/01/2025;0;565;1414;1;0
8;1;394848;01/04/2024;0;107;1338,75;1;0
8;1;394848;01/04/2025;0;107;1484,7;1;0
8;1;394848;18/01/2024;0;44;1269,46;1;0
8;1;394849;01/11/2024;0;113;1063,85;1;0
8;1;394849;19/01/2024;0;44;1003,63;1;0
8;1;394850;19/01/2024;0;44;1638;1;0
8;1;394851;23/01/2024;0;44;1816,6;1;0
8;1;394852;01/04/2024;0;113;1927,02;1;0
8;1;394852;01/06/2024;0;113;1965;1;0
8;1;394852;23/01/2024;0;44;1816,6;1;0
8;1;394853;23/01/2024;0;44;1816,6;1;0
8;1;394854;01/01/2025;0;457;2057,59;1;0
8;1;394854;01/04/2024;0;113;1927,02;1;0
8;1;394854;01/06/2024;0;113;1965;1;0
8;1;394854;01/06/2025;0;107;2087;1;0
8;1;394854;23/01/2024;0;44;1362,45;1;0
8;1;394854;23/02/2024;0;129;1816,6;1;0
8;1;394856;01/01/2025;0;565;1891;1;0
8;1;394856;01/02/2024;0;107;1333;1;0
8;1;394856;01/02/2025;0;107;1985,55;1;0
8;1;394856;14/10/2024;0;129;1777;1;0
8;1;394856;22/01/2024;0;44;1269,5;1;0
4;1;394857;01/02/2024;0;44;1769;1;0
8;1;394858;01/01/2025;0;565;1891;1;0
8;1;394858;01/02/2024;0;107;1777,28;1;0
8;1;394858;01/02/2025;0;107;1985,55;1;0
8;1;394858;22/01/2024;0;44;1692,65;1;0
8;1;394859;20/01/2024;0;44;1097,75;1;0
8;1;394860;20/01/2024;0;44;1612,06;1;0
8;1;394861;20/01/2024;0;44;1290;1;0
4;1;394862;01/02/2024;0;44;1769;1;0
4;1;394862;04/03/2024;0;107;1857,5;1;0
8;1;394863;22/01/2024;0;44;499;1;0
8;1;394864;20/01/2024;0;44;1612,05;1;0
8;1;394865;01/05/2024;0;113;1821,5;1;0
8;1;394865;01/09/2024;0;107;1907,3;1;0
8;1;394865;20/01/2024;0;44;1761;1;0
8;1;394866;20/01/2024;0;44;1612,05;1;0
4;1;394867;01/02/2024;0;44;1769;1;0
4;1;394868;01/02/2024;0;44;1769;1;0
4;1;394868;04/03/2024;0;107;1857,5;1;0
8;1;394869;01/01/2025;0;31;1891;1;0
8;1;394869;01/04/2024;0;44;1806;1;0
8;1;394869;01/04/2025;0;107;1985,55;1;0
8;1;394869;23/01/2024;0;44;1720;1;0
8;1;394870;23/01/2024;0;44;1816,6;1;0
8;1;394871;23/01/2024;0;44;1612,05;1;0
8;1;394872;23/01/2024;0;44;1612,05;1;0
8;1;394873;01/02/2024;0;44;1816,6;1;0
8;1;394874;01/01/2025;0;31;1891;1;0
8;1;394874;01/03/2024;0;107;1777,28;1;0
8;1;394874;01/03/2025;0;107;1985,55;1;0
8;1;394874;23/01/2024;0;44;1692,65;1;0
8;1;394875;23/01/2024;0;44;1209,05;1;0
8;1;394876;01/01/2025;0;565;1891;1;0
8;1;394876;01/02/2024;0;107;1777,28;1;0
8;1;394876;01/02/2025;0;108;1985,85;1;0
8;1;394876;23/01/2024;0;44;1700;1;0
8;1;394877;23/01/2024;0;44;1209,05;1;0
8;1;394878;24/01/2024;0;44;1228,5;1;0
8;1;394879;01/06/2025;0;457;879,14;1;0
8;1;394879;01/11/2024;0;113;851,1;1;0
8;1;394879;01/11/2025;0;113;904,6;1;0
8;1;394879;24/01/2024;0;44;806;1;0
8;1;394880;01/01/2025;0;565;1891;1;0
8;1;394880;01/03/2024;0;107;1777,28;1;0
8;1;394880;24/01/2024;0;44;1692,65;1;0
8;1;394881;01/01/2025;0;565;1891;1;0
8;1;394881;01/03/2024;0;107;1777,28;1;0
8;1;394881;24/01/2024;0;44;1692,65;1;0
8;1;394882;24/01/2024;0;44;1629;1;0
8;1;394883;24/01/2024;0;44;1849,34;1;0
8;1;394884;01/03/2024;0;107;1777,28;1;0
8;1;394884;24/01/2024;0;44;1692,65;1;0
8;1;394885;01/01/2025;0;565;1801,22;1;0
8;1;394885;25/01/2024;0;44;1714;1;0
8;1;394886;01/01/2025;0;565;1684;1;0
8;1;394886;25/01/2024;0;44;1509;1;0
8;1;394887;25/01/2024;0;44;1927,02;1;0
4;1;394888;01/02/2024;0;44;1769;1;0
4;1;394888;04/03/2024;0;107;1857,5;1;0
4;1;394889;04/03/2024;0;107;2533;1;0
4;1;394889;20/02/2024;0;31;2412;1;0
4;1;394889;29/01/2024;0;44;2335;1;0
4;1;394890;01/02/2024;0;44;1769;1;0
4;1;394890;02/01/2025;0;31;2166,5;1;0
4;1;394890;04/03/2024;0;107;1857,5;1;0
4;1;394890;09/06/2025;0;136;2481,5;1;0
4;1;394890;11/04/2025;0;27;2463,5;1;0
4;1;394890;12/03/2025;0;107;2274,8;1;0
4;1;394890;13/06/2024;0;27;2005,5;1;0
4;1;394890;18/07/2025;0;27;2679,42;1;0
8;1;394891;01/02/2024;0;44;1732,61;1;0
8;1;394892;01/02/2024;0;44;1612,05;1;0
8;1;394893;01/02/2024;0;44;1679,28;1;0
8;1;394894;01/02/2024;0;44;1612,05;1;0
8;1;394895;01/02/2024;0;44;1293,46;1;0
8;1;394895;01/02/2025;0;565;1414;1;0
8;1;394895;01/10/2024;0;113;1350,4;1;0
8;1;394896;01/02/2024;0;44;1692,65;1;0
8;1;394896;01/03/2024;0;107;1777,29;1;0
8;1;394897;01/02/2024;0;44;1761,28;1;0
8;1;394898;01/02/2024;0;44;1638;1;0
8;1;394899;01/02/2024;0;44;1692,65;1;0
8;1;394900;01/01/2025;0;457;1725,45;1;0
8;1;394900;01/02/2024;0;44;1604,55;1;0
8;1;394900;01/05/2024;0;107;1684,78;1;0
8;1;394900;01/05/2025;0;107;1781,81;1;0
8;1;394901;01/02/2024;0;44;1766,63;1;0
8;1;394902;01/02/2024;0;44;1612,05;1;0
8;1;394903;01/02/2024;0;44;1700,74;1;0
8;1;394903;01/05/2024;0;107;1777;1;0
8;1;394904;01/02/2024;0;44;1612,05;1;0
8;1;394905;01/02/2024;0;44;1816,6;1;0
8;1;394906;01/02/2024;0;44;1275,55;1;0
8;1;394906;01/02/2025;0;31;1891;1;0
8;1;394906;01/05/2024;0;107;1333;1;0
8;1;394906;01/05/2025;0;107;1985,55;1;0
8;1;394906;01/11/2024;0;129;1777;1;0
8;1;394907;01/02/2024;0;44;1745;1;0
8;1;394908;01/02/2024;0;44;1629;1;0
8;1;394908;01/04/2024;0;113;1721;1;0
8;1;394909;01/02/2025;0;31;1891;1;0
8;1;394909;01/06/2024;0;107;1777;1;0
8;1;394909;01/06/2025;0;107;1985,55;1;0
8;1;394909;02/02/2024;0;44;1701,5;1;0
8;1;394910;01/05/2024;0;107;1777,28;1;0
8;1;394910;02/02/2024;0;44;1669;1;0
8;1;394911;03/02/2024;0;44;1612,05;1;0
8;1;394912;02/02/2024;0;44;1720;1;0
8;1;394913;02/02/2024;0;44;1711;1;0
8;1;394914;02/02/2024;0;44;1231,9;1;0
8;1;394915;01/04/2024;0;107;985,43;1;0
8;1;394915;02/02/2024;0;44;938,5;1;0
8;1;394916;01/04/2024;0;31;1692,65;1;0
8;1;394916;02/02/2024;0;44;1612,05;1;0
8;1;394917;02/02/2024;0;44;1638;1;0
8;1;394918;02/02/2024;0;44;1269,46;1;0
8;1;394919;01/04/2024;0;107;1338,75;1;0
8;1;394919;02/02/2024;0;44;1269,5;1;0
8;1;394920;01/10/2024;0;113;1800,53;1;0
8;1;394920;02/02/2024;0;44;1646,65;1;0
8;1;394921;03/02/2024;0;44;1640;1;0
8;1;394922;01/06/2024;0;115;1692,65;1;0
8;1;394922;03/02/2024;0;44;1613;1;0
8;1;394923;03/02/2024;0;44;1638;1;0
8;1;394924;01/01/2025;0;457;2057,59;1;0
8;1;394924;01/05/2024;0;113;1933,28;1;0
8;1;394924;01/05/2025;0;107;2058,95;1;0
8;1;394924;03/02/2024;0;44;1927,02;1;0
8;1;394925;03/02/2024;0;44;1761,28;1;0
8;1;394926;01/11/2024;0;113;1950;1;0
8;1;394926;01/11/2025;0;107;2070,9;1;0
8;1;394926;06/02/2024;0;44;1840;1;0
8;1;394927;01/02/2025;0;31;1891;1;0
8;1;394927;01/03/2024;0;107;1777;1;0
8;1;394927;01/03/2025;0;107;1985,55;1;0
8;1;394927;01/09/2025;0;27;2862;1;0
8;1;394927;06/02/2024;0;44;1692,65;1;0
4;1;394928;04/03/2024;0;107;2005,5;1;0
4;1;394928;07/02/2024;0;44;1828,5;1;0
4;1;394928;09/06/2025;0;136;2121,2;1;0
4;1;394928;12/03/2025;0;107;2105,8;1;0
4;1;394928;20/02/2024;0;31;1910;1;0
8;1;394929;07/02/2024;0;44;1766,63;1;0
8;1;394930;07/02/2024;0;44;1766,63;1;0
8;1;394931;07/02/2024;0;44;1766,63;1;0
8;1;394932;01/02/2025;0;31;2145;1;0
8;1;394932;01/04/2024;0;107;1855;1;0
8;1;394932;01/04/2025;0;107;2256,54;1;0
8;1;394932;01/11/2024;0;31;2000;1;0
8;1;394932;07/02/2024;0;44;1766,63;1;0
8;1;394933;01/02/2025;0;31;1891;1;0
8;1;394933;01/11/2024;0;107;1777;1;0
8;1;394933;01/11/2025;0;107;1985,55;1;0
8;1;394933;07/02/2024;0;44;1693;1;0
8;1;394934;07/02/2024;0;44;1612,05;1;0
8;1;394935;01/02/2025;0;31;1891;1;0
8;1;394935;01/03/2024;0;107;1547,6;1;0
8;1;394935;01/03/2025;0;107;1985,55;1;0
8;1;394935;02/05/2024;0;129;1777;1;0
8;1;394935;07/02/2024;0;44;1428,9;1;0
8;1;394936;01/02/2025;0;565;1414;1;0
8;1;394936;01/03/2025;0;107;1482,87;1;0
8;1;394936;01/09/2024;0;103;1333;1;0
8;1;394936;07/02/2024;0;44;1316,1;1;0
8;1;394937;01/11/2024;0;31;1204;1;0
8;1;394937;07/02/2024;0;44;1100;1;0
8;1;394938;08/02/2024;0;44;1816,6;1;0
8;1;394939;08/02/2024;0;44;1209,05;1;0
8;1;394940;01/05/2024;0;113;1820;1;0
8;1;394940;01/08/2024;0;107;1915;1;0
8;1;394940;08/02/2024;0;44;1730;1;0
8;1;394941;01/01/2025;0;457;1898;1;0
8;1;394941;01/05/2024;0;107;1777;1;0
8;1;394941;01/05/2025;0;107;1985,55;1;0
8;1;394941;08/02/2024;0;44;1669;1;0
8;1;394942;01/02/2025;0;31;1891;1;0
8;1;394942;01/05/2024;0;107;1777;1;0
8;1;394942;01/05/2025;0;107;1985,55;1;0
8;1;394942;08/02/2024;0;44;1700,74;1;0
8;1;394943;01/02/2025;0;565;1891;1;0
8;1;394943;01/05/2024;0;107;1777,28;1;0
8;1;394943;08/02/2024;0;44;1692,65;1;0
8;1;394944;01/02/2025;0;565;1891;1;0
8;1;394944;01/03/2024;0;107;1777,29;1;0
8;1;394944;01/03/2025;0;107;1985,55;1;0
8;1;394944;09/02/2024;0;44;1692,65;1;0
8;1;394945;09/02/2024;0;44;1698;1;0
8;1;394946;01/02/2025;0;31;1891;1;0
8;1;394946;01/03/2024;0;107;1777;1;0
8;1;394946;01/03/2025;0;107;1985,55;1;0
8;1;394946;10/02/2024;0;44;1692,65;1;0
8;1;394947;10/02/2024;0;44;1209,05;1;0
8;1;394948;01/02/2025;0;120;843,56;1;0
8;1;394948;01/06/2025;0;457;879,14;1;0
8;1;394948;01/12/2024;0;457;814,02;1;0
8;1;394948;12/02/2024;0;44;779,41;1;0
8;1;394949;01/02/2025;0;565;2145;1;0
8;1;394949;01/04/2024;0;107;1855;1;0
8;1;394949;01/11/2024;0;31;2000;1;0
8;1;394949;14/02/2024;0;44;1766,63;1;0
8;1;394950;14/02/2024;0;44;1700,74;1;0
8;1;394951;14/02/2024;0;44;748,48;1;0
8;1;394952;01/02/2025;0;565;1891;1;0
8;1;394952;01/04/2024;0;113;1692,65;1;0
8;1;394952;01/05/2024;0;113;1761,5;1;0
8;1;394952;01/11/2024;0;113;1861;1;0
8;1;394952;01/11/2025;0;107;1985,55;1;0
8;1;394952;15/02/2024;0;44;1614;1;0
8;1;394953;15/02/2024;0;44;1613;1;0
8;1;394954;15/02/2024;0;44;1612,05;1;0
8;1;394955;01/02/2025;0;31;1891;1;0
8;1;394955;01/03/2024;0;107;1777,29;1;0
8;1;394955;01/03/2025;0;107;1985,55;1;0
8;1;394955;15/02/2024;0;44;1692,65;1;0
8;1;394956;01/02/2025;0;565;1891;1;0
8;1;394956;01/04/2024;0;107;1806;1;0
8;1;394956;15/02/2024;0;44;1720;1;0
8;1;394957;01/04/2024;0;113;1291;1;0
8;1;394957;16/02/2024;0;44;1221,75;1;0
8;1;394958;16/02/2024;0;44;1290;1;0
8;1;394959;16/02/2024;0;44;1612,05;1;0
8;1;394960;16/02/2024;0;44;1640;1;0
8;1;394961;01/04/2024;0;107;4418,3;1;0
8;1;394961;01/04/2025;0;107;5207,6;1;0
8;1;394961;01/06/2024;0;27;4950,2;1;0
8;1;394961;19/02/2024;0;44;4273;1;0
8;1;394962;17/02/2024;0;44;1380,91;1;0
8;1;394963;01/02/2025;0;565;1414;1;0
8;1;394963;01/05/2024;0;107;1333;1;0
8;1;394963;01/07/2025;0;129;1891;1;0
8;1;394963;17/02/2024;0;44;1269,46;1;0
8;1;394964;01/01/2025;0;457;966,43;1;0
8;1;394964;01/05/2024;0;113;906,5;1;0
8;1;394964;19/02/2024;0;44;905,1;1;0
4;1;394965;04/03/2024;0;107;1857,5;1;0
4;1;394965;20/02/2024;0;44;1769;1;0
8;1;394966;01/05/2024;0;113;1793;1;0
8;1;394966;01/09/2024;0;107;1900,58;1;0
8;1;394966;01/09/2025;0;113;2040;1;0
8;1;394966;17/02/2024;0;44;1769,14;1;0
8;1;394967;17/02/2024;0;44;1765;1;0
4;1;394968;02/01/2025;0;31;2005,5;1;0
4;1;394968;04/03/2024;0;107;1857,5;1;0
4;1;394968;20/02/2024;0;44;1769;1;0
8;1;394969;17/02/2024;0;44;1692,65;1;0
8;1;394970;19/02/2024;0;44;1004;1;0
8;1;394971;01/02/2025;0;565;1985,55;1;0
8;1;394971;20/02/2024;0;44;1777;1;0
8;1;394972;01/02/2025;0;113;1438,95;1;0
8;1;394972;01/05/2024;0;113;1357,5;1;0
8;1;394972;01/09/2024;0;113;1431,45;1;0
8;1;394972;01/09/2025;0;113;1537,5;1;0
8;1;394972;20/02/2024;0;44;1251,75;1;0
8;1;394973;01/02/2025;0;565;1985,55;1;0
8;1;394973;20/02/2024;0;44;1777;1;0
8;1;394974;01/02/2025;0;31;1891;1;0
8;1;394974;01/04/2024;0;107;1806;1;0
8;1;394974;01/04/2025;0;107;1985,55;1;0
8;1;394974;20/02/2024;0;44;1720;1;0
4;1;394975;04/03/2024;0;107;2005,5;1;0
4;1;394975;07/03/2025;0;107;2274,8;1;0
4;1;394975;09/06/2025;0;136;2291,4;1;0
4;1;394975;21/02/2024;0;44;1910;1;0
4;1;394975;22/05/2024;0;31;2166,5;1;0
8;1;394976;21/02/2024;0;44;1642,5;1;0
8;1;394977;01/05/2024;0;113;1793;1;0
8;1;394977;01/09/2024;0;113;1900,58;1;0
8;1;394977;22/02/2024;0;44;1769,14;1;0
8;1;394978;01/03/2024;0;107;825,21;1;0
8;1;394978;21/02/2024;0;44;785,91;1;0
8;1;394979;21/02/2024;0;44;1640;1;0
8;1;394980;21/02/2024;0;44;1436,84;1;0
8;1;394981;21/02/2024;0;44;1445,27;1;0
8;1;394982;01/02/2025;0;565;1891;1;0
8;1;394982;01/03/2024;0;113;1282,84;1;0
8;1;394982;01/03/2025;0;108;1985,55;1;0
8;1;394982;10/04/2024;0;129;1807;1;0
8;1;394982;22/02/2024;0;44;1221,75;1;0
8;1;394983;01/04/2024;0;113;1291;1;0
8;1;394983;22/02/2024;0;44;1221,75;1;0
8;1;394984;01/12/2024;0;457;814,02;1;0
8;1;394984;22/02/2024;0;44;773,41;1;0
8;1;394985;01/04/2024;0;107;1855;1;0
8;1;394985;01/11/2024;0;31;2000;1;0
8;1;394985;26/02/2024;0;44;1766,63;1;0
8;1;394986;26/02/2024;0;44;1766,63;1;0
8;1;394987;01/02/2025;0;565;1891;1;0
8;1;394987;01/03/2025;0;107;1985,55;1;0
8;1;394987;01/05/2024;0;113;1801;1;0
8;1;394987;23/02/2024;0;44;1692,65;1;0
8;1;394988;23/02/2024;0;44;1638;1;0
8;1;394989;23/02/2024;0;44;1154,08;1;0
8;1;394990;01/01/2025;0;457;1380,36;1;0
8;1;394990;01/05/2024;0;107;1345,45;1;0
8;1;394990;23/02/2024;0;44;1286,65;1;0
8;1;394991;26/02/2024;0;44;1766,63;1;0
8;1;394992;26/02/2024;0;44;1766,63;1;0
8;1;394993;26/02/2024;0;44;1766,63;1;0
8;1;394994;01/04/2024;0;107;1855;1;0
8;1;394994;26/02/2024;0;44;1766,63;1;0
8;1;394995;01/06/2025;0;457;879,14;1;0
8;1;394995;01/12/2024;0;457;814,02;1;0
8;1;394995;26/02/2024;0;44;773,41;1;0
8;1;394996;01/02/2025;0;565;2145;1;0
8;1;394996;01/04/2024;0;107;1855;1;0
8;1;394996;01/11/2024;0;31;2000;1;0
8;1;394996;26/02/2024;0;44;1766,63;1;0
8;1;394997;01/04/2024;0;107;1855;1;0
8;1;394997;26/02/2024;0;44;1766,63;1;0
8;1;394998;01/04/2024;0;107;1855;1;0
8;1;394998;01/11/2024;0;31;2000;1;0
8;1;394998;26/02/2024;0;44;1766,63;1;0
8;1;394999;01/04/2024;0;107;1855;1;0
8;1;394999;26/02/2024;0;44;1766,63;1;0
8;1;395000;26/02/2024;0;44;1766,63;1;0
8;1;395001;26/02/2024;0;44;1445,43;1;0
8;1;395002;01/04/2024;0;107;1855;1;0
8;1;395002;01/11/2024;0;31;2000;1;0
8;1;395002;26/02/2024;0;44;1766,63;1;0
8;1;395003;01/03/2024;0;44;1927,02;1;0
8;1;395004;01/03/2024;0;44;1269,5;1;0
8;1;395005;01/03/2024;0;44;1692,65;1;0
8;1;395005;01/03/2025;0;31;1891;1;0
8;1;395005;01/05/2024;0;113;1723;1;0
8;1;395005;01/08/2024;0;113;1796,75;1;0
8;1;395005;01/08/2025;0;107;1985,55;1;0
8;1;395006;01/03/2024;0;44;1269,5;1;0
8;1;395006;01/04/2024;0;107;1338,75;1;0
8;1;395006;01/11/2024;0;129;1785;1;0
8;1;395007;01/03/2024;0;44;1692,65;1;0
8;1;395007;18/03/2024;0;44;1698;1;0
8;1;395008;01/03/2024;0;44;1769,14;1;0
8;1;395009;01/03/2024;0;44;1927,02;1;0
8;1;395010;01/03/2024;0;44;1332,98;1;0
8;1;395010;01/05/2024;0;113;1350,75;1;0
8;1;395010;17/07/2024;0;129;1807,05;1;0
8;1;395011;01/03/2024;0;44;1927,02;1;0
8;1;395011;01/05/2024;0;107;1937,42;1;0
8;1;395012;02/03/2024;0;44;1769,14;1;0
8;1;395014;01/03/2024;0;44;1777,29;1;0
8;1;395015;01/03/2024;0;44;969,6;1;0
8;1;395015;01/03/2025;0;107;1050;1;0
8;1;395015;02/03/2025;0;31;1102,5;1;0
8;1;395016;01/03/2024;0;44;1927,02;1;0
8;1;395016;01/03/2025;0;457;2057,59;1;0
8;1;395016;01/06/2024;0;113;1930;1;0
8;1;395017;01/03/2024;0;44;1692,65;1;0
4;1;395018;04/03/2024;0;44;1857,5;1;0
8;1;395019;01/01/2025;0;457;1898;1;0
8;1;395019;01/03/2024;0;44;1769,14;1;0
8;1;395019;01/05/2024;0;113;1837;1;0
4;1;395020;04/03/2024;0;44;1857,5;1;0
8;1;395021;04/03/2024;0;44;1766,63;1;0
8;1;395022;01/04/2024;0;107;1855;1;0
8;1;395022;01/11/2024;0;31;2000;1;0
8;1;395022;04/03/2024;0;44;1766,63;1;0
8;1;395023;01/04/2024;0;107;1855;1;0
8;1;395023;04/03/2024;0;44;1766,63;1;0
8;1;395024;01/06/2024;0;113;1793;1;0
8;1;395024;01/09/2024;0;113;1900,58;1;0
8;1;395024;01/09/2025;0;113;2040;1;0
8;1;395024;02/03/2024;0;44;1769,14;1;0
8;1;395025;01/03/2025;0;565;1916;1;0
8;1;395025;01/04/2024;0;107;1517,71;1;0
8;1;395025;04/03/2024;0;44;1445,43;1;0
8;1;395025;14/10/2024;0;29;1855;1;0
8;1;395026;04/03/2024;0;44;1766,63;1;0
8;1;395027;04/03/2024;0;44;1766,63;1;0
8;1;395028;04/03/2024;0;44;950;1;0
4;1;395029;02/01/2025;0;31;2005,5;1;0
4;1;395029;04/03/2024;0;44;1857,5;1;0
4;1;395029;09/06/2025;0;136;2121,2;1;0
4;1;395029;12/03/2025;0;107;2105,8;1;0
4;1;395029;13/06/2025;0;27;2291,4;1;0
8;1;395030;04/03/2024;0;44;1100;1;0
4;1;395031;04/03/2024;0;44;1857,5;1;0
8;1;395032;01/11/2024;0;31;1204;1;0
8;1;395032;04/03/2024;0;44;1100;1;0
4;1;395033;02/01/2025;0;31;2005,5;1;0
4;1;395033;04/03/2024;0;44;1857,5;1;0
4;1;395034;02/01/2025;0;31;2005,5;1;0
4;1;395034;04/03/2024;0;44;1857,5;1;0
4;1;395034;07/04/2025;0;31;2274,8;1;0
4;1;395034;09/06/2025;0;136;2291,4;1;0
4;1;395034;12/03/2025;0;107;2105,8;1;0
8;1;395035;01/04/2024;0;107;1517,71;1;0
8;1;395035;01/04/2025;0;107;2481,67;1;0
8;1;395035;01/08/2024;0;129;1855;1;0
8;1;395035;03/03/2025;0;27;2359;1;0
8;1;395035;04/03/2024;0;44;1445,43;1;0
8;1;395036;01/10/2024;0;113;845,44;1;0
8;1;395036;04/03/2024;0;44;808,34;1;0
8;1;395037;04/03/2024;0;44;1766,63;1;0
8;1;395038;01/06/2025;0;457;879,14;1;0
8;1;395038;01/10/2024;0;113;845,44;1;0
8;1;395038;04/03/2024;0;44;808,34;1;0
8;1;395039;01/03/2025;0;565;1891;1;0
8;1;395039;01/12/2024;0;457;1733,1;1;0
8;1;395039;05/03/2024;0;44;1700;1;0
8;1;395041;05/03/2024;0;44;1269,46;1;0
8;1;395042;01/03/2025;0;565;1985,55;1;0
8;1;395042;05/03/2024;0;44;1777,28;1;0
8;1;395043;01/03/2025;0;31;1891;1;0
8;1;395043;01/08/2024;0;113;1347,64;1;0
8;1;395043;01/08/2025;0;107;1985,55;1;0
8;1;395043;05/03/2024;0;44;1292,25;1;0
8;1;395043;12/09/2024;0;129;1796,75;1;0
8;1;395044;01/03/2025;0;565;1985,55;1;0
8;1;395044;06/03/2024;0;44;1777,29;1;0
4;1;395045;05/07/2024;0;27;2005,5;1;0
4;1;395045;06/03/2024;0;44;1857,5;1;0
8;1;395046;06/03/2024;0;44;1269,5;1;0
8;1;395047;06/03/2024;0;44;1436,84;1;0
8;1;395048;01/03/2025;0;31;1891;1;0
8;1;395048;01/04/2024;0;107;1800;1;0
8;1;395048;01/04/2025;0;107;1985,55;1;0
8;1;395048;06/03/2024;0;44;1720;1;0
8;1;395049;06/03/2024;0;44;1766,63;1;0
8;1;395050;01/03/2025;0;565;1891;1;0
8;1;395050;01/11/2024;0;113;1876,35;1;0
8;1;395050;06/03/2024;0;44;1787;1;0
8;1;395051;01/05/2024;0;107;1332,95;1;0
8;1;395051;06/03/2024;0;44;1275,56;1;0
8;1;395052;06/03/2024;0;44;1445,27;1;0
8;1;395053;01/03/2025;0;107;1875,04;1;0
8;1;395053;02/03/2025;0;31;1985,55;1;0
8;1;395053;07/03/2024;0;44;1777,29;1;0
8;1;395054;07/03/2024;0;44;1777,28;1;0
4;1;395055;07/03/2025;0;107;2274,8;1;0
4;1;395055;09/06/2025;0;136;2291,4;1;0
4;1;395055;11/03/2024;0;44;2166,5;1;0
8;1;395056;08/03/2024;0;44;1269,5;1;0
8;1;395057;08/03/2024;0;44;1269,5;1;0
8;1;395058;08/03/2024;0;44;1700,74;1;0
8;1;395059;08/03/2024;0;44;1692,65;1;0
8;1;395060;01/03/2025;0;565;1891;1;0
8;1;395060;01/04/2025;0;27;2856;1;0
8;1;395060;01/05/2024;0;107;1777,29;1;0
8;1;395060;01/05/2025;0;107;3007,93;1;0
8;1;395060;08/03/2024;0;44;1700,74;1;0
8;1;395061;01/03/2025;0;565;1985,55;1;0
8;1;395061;01/05/2024;0;28;1807,05;1;0
8;1;395061;08/03/2024;0;44;1777,29;1;0
8;1;395062;01/03/2025;0;31;1891;1;0
8;1;395062;01/08/2024;0;113;1796,75;1;0
8;1;395062;01/08/2025;0;107;1985,55;1;0
8;1;395062;08/03/2024;0;44;1723;1;0
8;1;395063;01/03/2025;0;565;1891;1;0
8;1;395063;01/09/2024;0;107;1777,29;1;0
8;1;395063;09/03/2024;0;44;1692,65;1;0
8;1;395064;09/03/2024;0;44;1769,14;1;0
8;1;395065;01/06/2025;0;457;879,14;1;0
8;1;395065;01/11/2024;0;113;852,02;1;0
8;1;395065;01/11/2025;0;107;904,15;1;0
8;1;395065;11/03/2024;0;44;773,41;1;0
8;1;395066;11/03/2024;0;44;773,41;1;0
8;1;395067;01/03/2025;0;565;1891;1;0
8;1;395067;01/07/2024;0;107;1808;1;0
8;1;395067;09/03/2024;0;44;1730;1;0
8;1;395068;12/03/2024;0;44;1204;1;0
8;1;395069;01/04/2024;0;113;1845;1;0
8;1;395069;12/03/2024;0;44;1750;1;0
4;1;395070;09/06/2025;0;136;856,7;1;0
4;1;395070;12/03/2025;0;107;850,5;1;0
4;1;395070;25/03/2024;0;44;810;1;0
4;1;395071;09/06/2025;0;136;856,7;1;0
4;1;395071;12/03/2025;0;107;850,5;1;0
4;1;395071;25/03/2024;0;44;810;1;0
8;1;395072;13/03/2024;0;44;1692,65;1;0
8;1;395073;13/03/2024;0;44;1927,02;1;0
8;1;395074;01/04/2024;0;107;2722,85;1;0
8;1;395074;01/04/2025;0;107;3294,25;1;0
8;1;395074;01/11/2024;0;27;3131,4;1;0
8;1;395074;13/03/2024;0;44;2633,3;1;0
8;1;395075;13/03/2024;0;44;1720;1;0
8;1;395076;13/03/2024;0;44;1720;1;0
8;1;395077;13/03/2024;0;44;1766,63;1;0
8;1;395078;01/03/2025;0;31;2145;1;0
8;1;395078;01/04/2024;0;107;1855;1;0
8;1;395078;01/04/2025;0;107;2256,54;1;0
8;1;395078;01/11/2024;0;31;2000;1;0
8;1;395078;13/03/2024;0;44;1766,63;1;0
8;1;395079;13/03/2024;0;44;1849,34;1;0
8;1;395080;13/03/2024;0;44;1692,65;1;0
8;1;395081;14/03/2024;0;44;1326,86;1;0
8;1;395082;14/03/2024;0;44;1769,14;1;0
8;1;395083;01/03/2025;0;107;1985,55;1;0
8;1;395083;14/03/2024;0;44;1796;1;0
8;1;395084;14/03/2024;0;44;1445,27;1;0
8;1;395085;01/03/2025;0;31;1891;1;0
8;1;395085;01/10/2024;0;113;1800;1;0
8;1;395085;01/10/2025;0;107;1985,55;1;0
8;1;395085;14/03/2024;0;44;1721;1;0
8;1;395086;01/03/2025;0;31;1050;1;0
8;1;395086;01/05/2024;0;107;969,45;1;0
8;1;395086;01/05/2025;0;107;1102,5;1;0
8;1;395086;14/03/2024;0;44;927,7;1;0
8;1;395087;14/03/2024;0;44;1777,29;1;0
8;1;395088;01/01/2025;0;457;2057,59;1;0
8;1;395088;01/06/2024;0;113;1965;1;0
