74;142;SANTO ANTONIO;
1;143;LUIZA;
61;144;FRAGATA;
69;145;CANUDOS;
75;146;CIDADE ALTA;
53;147;CENTRO;
76;148;PARQUE MARINHA;
77;149;CONRADINHO;
78;150;CENTRO;
75;151;ITINGA;
79;152;CENTRO;
73;154;STA TERESINHA;
57;155;VILA NOVA;
81;156;CENTRO;
76;157;JUNCAO;
10;158;ELIZABETE;
57;159;VERA CRUZ;
22;160;CENTRO;
45;161;HIDRAULICA;
22;163;INDEPENDENCIA;
40;164;LIZABEL;
44;165;CENTRO;
83;166;CENTRO;
1;167;SAO CRSITOVAO;
76;169;COHAB;
38;170;BOTAFOGO;
2;171;N.S. DAS DORES;
85;172;LOT KUNZLER;
54;173;IMPERIAL;
1;174;VARZEA I;
2;175;T.NEVES;
3;176;CENTRO;
6;177;VILA VISTA ALEGRE;
64;178;V. OPERARIO;
66;179;CENTRO;
10;180;BORTET;
63;181;CENTRO;
1;182;P. FARROUPILHA;
27;183;JARDIM SABARA;
2;184;SAO JOSE;
64;185;VLA.PAULISTA;
61;186;PESTANO;
45;187;.;
39;188;DREWS;
86;189;CENTRO;
87;190;PRIC. ISABEL;
59;191;CRUZEIRO;
59;192;CENTRO;
52;193;CAMPINAS;
59;194;VILA GLORIA;
40;195;SAO JOSE;
1;196;COHAB;
72;197;JARDIN DO VALE;
59;198;VILA ALIANCA;
71;199;PANORAMA;
2;200;COMABI;
2;201;N. S. DAS DORES;
33;203;DA PENHA;
40;204;FATIMA;
45;205;DOIS IRMAOS;
58;206;CAMPINAS;
90;207;CASTELO BRANCO;
91;208;RUI BARBOSA;
27;209;AGRONOMIA;
92;210;/;
52;211;SCHARLAU;
77;212;RECANTO FELIZ;
65;213;S.SRA.FATIMA;
38;214;SANTA RITA;
93;215;MUNICIPIOS;
87;216;PQ. DA MATRIZ PAR.57;
22;217;COHAB;
70;218;ITAUM;
31;219;PRINCESA;
10;221;SAO JOSE;
95;222;CENTRO;
96;223;CENTRO;
97;224;SALOME;
75;225;CENTRO;
86;226;INTERIOR;
39;227;SANTO ANTONIO;
1;228;JERONIMO COELHO;
62;229;HARMONIA;
54;230;PETROPOLIS;
44;231;CABELEIRA;
93;234;SARGATTO;
3;235;OLIVEIRA;
46;236;SALETE;
72;237;CENTRO;
27;238;IPE;
1;239;BERTHIER;
76;240;CIDADE NOVA;
27;241;STA.TERESA;
101;243;STA BARBARA;
87;244;CACHOEIRINHA;
1;245;INDEPENDENTE;
66;246;VILA NOVA;
22;247;JARDIM HORTENCIA;
101;248;MORRO ESTEVAO;
47;249;CENTRO;
10;250;CENTRO;
33;251;PETROPOLIS;
60;252;ESTALAGEM;
53;253;V.FERROVIARIOS;
73;254;LA SALLE;
91;255;CENTRO;
45;256;CENTRO;
101;258;PROSPERA;
1;259;VILA JARDIM;
3;260;INTERIOR;
93;261;MARTELLO;
99;262;CENTRO;
27;263;PARTENON;
86;264;STO. INACIO;
45;265;SANTA FLORA;
45;266;SAO JOAO;
46;267;CENTRO;
104;269;SCHULTZ;
1;270;VITOR ISSLER;
1;271;B. SAO JOSE;
19;272;CENTRO;
27;273;J DNA LEOPOLDIN;
40;274;VILA ISABEL;
1;275;LUIZ GONZAGA;
2;276;ROSSATO;
2;277;PARQUE PINHEIRO;
105;278;VILA ARGENTINA;
39;279;SOARES;
33;280;STA CATARINA;
99;281;MENDIZABEL;
31;282;CONCEICAO;
106;283;SOCEGO;
2;284;URLANDIA;
107;285;SAO MIGUEL;
33;286;COPACABANA;
74;287;CENTRO;
57;288;C.ALDA;
108;289;CENTRO;
110;291;CENTRO;
97;292;BELA VISTA;
1;293;VLA.OPERARIA;
62;294;CENTRO;
33;295;SANTA MARIA;
77;296;PINHEIRO;
1;299;SAO CRITOVAO;
63;300;KOLLER;
2;301;NSA SRA DE LOURDES;
1;302;S LUIZ GONZAGA;
2;303;INDUSTRIAL;
2;304;NONOAI;
12;305;COHAB;
45;306;ESTRELA;
39;307;SAO JOSE;
27;308;PARQUE DOS MAIA;
1;312;JARDIM;
40;313;BONINI;
116;314;UBERABA;
45;316;MENINO DEUS;
57;317;CENTRO;
31;318;FLORESTA;
2;319;MEDIANEIRA;
27;320;ITAPEMA;
50;321;ANTENOR ROCHA;
1;322;LUCAS RAUJO;
53;323;V JAIME CAMARGO;
33;324;M.DO POSTO;
30;325;MARIA OTILIA;
1;326;JARDIN BOTANICO;
60;327;SITIO SAO JOSE;
40;328;LUCAS ARAUJO;
19;329;S. SEBASTIAO;
61;330;CENTRO;
27;331;BOA VISTA;
44;332;PARABOI;
27;333;PASSO PEDRAS;
20;334;B.MEDEIROS;
119;335;BOM FIM;
1;337;SANTA MARIA;
33;338;CORAL;
121;340;TABULEIRO;
1;341;SAO LUIS;
101;343;SANTA ISABEL;
44;344;ITACHERE;
91;345;SAO PAULO;
110;346;NACOES;
123;347;CIDADE ALTA;
52;348;FEITORIA;
54;349;J.SANTANA;
27;351;SARANDI;
125;352;SAO JOSE;
1;353;NENE GRAFF;
65;354;BORTOLOM;
1;355;LANGARO;
126;356;CENTRO;
62;357;NITEROI;
1;358;S. LUIS;
62;360;EST. VELHO;
128;361;RINCAO ILHEUS;
31;362;GLORIA;
119;363;COHAB;
97;364;DUAS FIGUEIRAS;
2;365;JUCELINO KUBICH;
76;366;GETULIO VARGAS;
58;367;BELA VISTA;
62;368;MATIAS VELHO;
10;369;ELIZABETH;
33;370;POPULAR;
54;372;GERTRUDES;
61;373;TRES VENDAS;
70;374;COHAB;
64;375;PAULISTA;
52;376;CARIOCA;
27;377;SAO GERALDO;
2;378;PINHEIRO MACHAD;
6;379;VILA AMARAL;
61;380;03 VENDAS;
1;381;SAO LUIS GONZAG;
50;383;PARQUE IBIAUI;
75;384;MATO ALTO;
81;385;COHAB;
130;386;FARROUPILHA;
22;387;LAVA PE;
107;388;CENTRO;
90;389;PROMORAR;
87;390;CENTRO;
20;391;CENTRO;
61;392;AREAL;
2;393;PASSO DAREIA;
1;394;JDM.AMERICA;
2;395;DO ROZARIO;
87;396;EUNICE;
62;397;ESTANCIA VELHA;
12;398;MORADA DO VALE;
1;399;SAO LUIZ GONS.;
119;400;PARQUE 35;
63;401;LOT AURORA;
131;402;KOBRASOL;
77;403;DOS ESTADOS;
132;404;CENTRO;
132;405;SAO GREGORIO;
39;406;PARQUE SCOPEL;
83;407;CAPIVARI;
2;408;SANTOS;
47;409;PIPPI;
27;410;MORRO SANTANA;
108;411;P. SAO PAULO;
133;412;ITAUPAVA;
44;413;PIRAY;
44;414;SAO FRANCISCO;
27;415;JARDIN IPU;
134;416;CENTRO;
27;417;PATERNON;
27;418;L. DO PINHEIRO;
101;419;METROPOL;
81;420;VILA VIEGAS;
119;421;SCHELL;
61;422;PORTO;
1;423;DOM RODOLFO;
39;424;PONCHE VERDE;
70;425;FLORESTA;
1;426;NONOAI;
44;428;PIRAI;
96;429;SAO SEBASTIAO;
39;430;(3)72;
81;431;SANTA MARTA;
76;432;MUNICIPAL;
20;433;GUADALUPE;
40;434;JARDIN AMERICA;
101;435;NSA ESPERANCA;
2;436;P. SOCORRO;
2;437;JOAO GOULART;
1;438;SCHELL;
101;439;LOT. ANA MARIA;
136;440;CENTRO;
62;441;M VELHO;
137;442;SAO JOSE;
12;443;BOM SUCESSO;
39;444;TIBIRICA;
2;445;ROSARIO;
3;446;DYTZ;
97;447;FIGUEIRA;
27;449;S. JOSE PARTEN.;
101;450;CENTRO;
33;451;GETHAL;
2;452;N. S.DAS DORES;
1;453;SAO LUIZ GONZAGA;
27;454;VLA JARDIM;
27;455;SAO SEBASTIAO;
104;456;INDUSTRIAL;
101;457;RIO MAINA;
57;458;CENTENARIO;
139;459;BOA VISTA;
57;460;KENEDY;
79;461;VILA MARIO;
40;462;VILA NOVA;
140;463;COLATO;
12;464;MONTE BELO;
86;465;SAO JOSE;
2;466;MINUANO;
52;467;SANTA TEREZA;
6;468;6 DE MAIO;
1;469;N.SRA.APARECIDA;
136;470;PROMORAR;
119;471;M. COLINA;
3;472;NORTE;
119;473;J.S.RITA COHAB;
66;474;JARDIN DAS PAINEIRAS;
141;475;CENTRO;
1;476;PARQUE FARROUPILHA;
141;477;CARVALHO;
141;479;MONTE BELLO;
27;480;P. HUMAITA;
43;481;/;
52;482;CAMPINA;
70;483;GUANABARA;
62;485;CHAC.BARRETO;
144;486;CENTRO;
45;487;PARQUE MARILIA;
145;488;ANDREATA;
2;489;P.PINH.MACHADO;
47;490;SANTA LUZIA;
33;491;CENTRO;
146;492;LARANJEIRAS;
47;493;SAO CRISTOVAO;
57;494;NSA SRA CONCEICAO;
81;495;VILA NOVA;
63;496;AEROPORTO;
39;497;ALTO DOS LORETO;
38;498;SAO FRANCISCO;
2;499;COHAB T.NEVES;
3;501;PIPPI;
27;502;PRINC.ISABEL;
52;503;COHAB DUQUE;
61;504;PESTAVO;
1;505;BAIRRO CRUZEIRO;
1;507;VILA MATTOS;
116;508;ALTO;
86;509;P.PRIMAVERA;
66;510;PEDRO PALMEIRO;
54;512;VISTA ALEGRE;
12;513;VISTA ALEGRE;
58;514;BELA VISTA I;
144;515;SERRINHO;
75;516;URUSSANGUINHA;
42;517;BRASILIA;
87;518;PARQUE MATRIZ;
53;519;PLANALTO;
42;520;PANAZZOLO;
60;521;SANTA CECILIA;
63;522;TRES VENDAS;
12;523;JARDIM PALMEIRA;
1;524;TUPINAMBA;
65;525;CENTRO;
2;526;P.P.MACHADO;
2;527;BAIRRO CENTRO;
19;528;VILA GAUCHA;
19;529;V.SUZANA;
72;530;GLORIA;
83;532;STA LUZIA;
45;533;MASC. MORAES;
70;534;FATIMA;
116;536;COJURU;
69;537;STO.AFONSO;
27;538;SARNDI;
33;539;VARJEA;
57;540;CANUDOS;
86;542;JARDIM PLANALTO;
54;543;VITORIA;
52;544;MADEZATTI;
27;545;VILA JARDIM;
9;546;BELA VISTA;
62;547;RIO BRANCO;
63;548;ESTEVAO CARRARO;
10;550;PROGRESSO;
52;551;SANTOS DUMONT;
59;552;VILA ESPERANCA;
134;553;PEPERIGUACU;
31;554;OURO PRETO;
25;555;MEDIANEIRA;
119;556;COLINA;
57;557;CIDADE ALTA;
132;558;JOSE DUTY GODOY;
10;559;INDEPENDENCIA;
76;560;JARDIM HUMAITA;
22;561;JARD DAS HORTENCIAS;
1;562;SHELL;
44;563;BOA VISTA;
44;564;VILA CABELEIRA;
30;565;CENTRO;
30;566;UVARANAS;
69;567;SANTOS DUMON SL;
133;568;GARCIA;
30;569;MADUREIRA;
71;570;SAO CRISTOVAO;
30;571;SAO JOSE;
60;572;MINUANO;
40;573;VILA RANCHO;
60;574;SAO TOME;
116;575;SANTA CANDIDA;
57;576;IBIRAPUITA;
27;577;VL. CHOC.FUMA,2;
69;578;FLOR DO VALE;
2;580;CHACARA FLORES;
87;581;FATIMA;
130;582;MISSOES;
47;583;P. PALMEIRAS;
2;584;PARQ.P.MACHADO;
154;585;SAO SEBASTIAO;
2;587;BREMMER;
101;589;SAO CRISTOVAO;
73;590;PORTAL DA FOZ;
121;591;AREIAS;
116;592;JARDIM JALISCO;
12;593;VERA CRUZ;
33;594;VILA NOVA;
154;595;SAO CRISTOVAO;
60;596;CENTRO;
52;597;JARDIM UIRAPURU;
40;598;ALVORADA;
116;599;PRADO VELHO;
73;600;BELA VISTA;
74;601;APARECIDA;
40;602;STA TERESINHA;
69;603;RIO BRANCO;
52;604;SELLER;
105;605;RESTINGA;
72;606;BELA VISTA;
42;607;SAO JOSE;
27;609;RESTINGA NOVA;
107;610;INDUSTRIAL;
3;611;OLAVO REIS;
99;612;SAO JOAO;
47;613;JARDIM AMERICA;
93;614;VILA KURTZ;
156;615;SERRARIA;
2;616;VILA NEGRINE;
86;617;SANTO INACIO;
69;619;PRIMAVERA;
74;620;GETULIO VARGAS;
47;621;BELA VISTA;
62;623;GUAJUVIRA;
20;624;PLANALTO;
12;625;VILA MARROCOS;
27;626;PARQUE HUMAITA;
119;627;ERMO;
123;629;CENTRO;
87;630;N. CACHOEIRINHA;
93;631;CENTRO;
39;632;SANTA TERESINHA;
90;633;COHAB;
30;634;SANTA MARIA;
38;635;CIDADE ALTA;
157;636;PRES. VARGARS;
132;638;GETULIO VARGAS;
52;639;M. DO ESPELHO;
58;640;FORQUILHINHAS;
46;642;NACOES;
119;643;SANTA RITA;
69;644;RINCAO;
58;645;FORQUILHINHA;
69;646;INTEGRACAO;
160;647;BARREIRAS;
110;648;VILA REAL;
31;649;STO. ANTONIO;
76;650;CASSINO;
58;652;FLORESTA;
131;653;JARD.ATLANTICO;
130;654;FONTES;
3;655;ALIANCA;
33;656;SANTA CATARINA;
3;657;HORTENCIA;
58;658;FAZEN.S.ANTONIO;
131;659;JARD. ATLANTICO;
1;660;MAGGI DE CESARO;
125;661;COHAB MOINHOS;
70;663;CENTRO;
156;664;BIGUACU;
146;665;PACHECO;
46;666;COABI;
31;667;VARGAS;
52;668;FEITORIA-COHAB;
58;669;KABRASAL;
27;670;IPIRANGA;
27;671;CRISTAL;
96;672;APARECIDA;
57;674;PRADO;
29;675;CENTRO;
52;676;VICENTINO;
62;677;SAO VICENTE;
58;678;PROCASA;
146;679;PONTE IMARUM;
59;680;PLANALTO;
39;681;OLIVEIRA;
27;682;ALTO PETROPOLIS;
2;683;BAIRRO NONOAI;
38;684;MARIA GORETTI;
58;686;KABRASOL;
116;688;ABRANCHES;
116;689;PINHAIS;
83;690;CAMPESTRE;
63;693;SAO PEDRO;
154;694;CORAL;
144;695;ESTACAO;
45;696;SAO JUDAS;
107;697;PINHEIRO;
73;698;PLANALTO;
10;699;GETULIO VARGAS;
27;700;SESC;
107;701;KENNEDY;
45;702;PRO-MORAR STAND;
69;703;KEPHOST;
163;704;SANTA ROSA;
73;705;ANCHIETA;
87;706;PORTO ALEGRE;
71;707;SAO BERNARDO;
25;708;CINQUENTENARIO;
76;709;SANTA ROSA;
39;710;MARINA;
64;711;OPERARIA;
93;712;D.E.R.;
69;713;KEPHAS;
23;714;MORUMBI;
1;715;COSTA VERDE;
54;716;JARD DOS PAMPAS;
59;717;TIMBAUVA;
73;718;CRISTO REI;
27;719;J LEOPOLDINA;
73;720;MENINO DEUS;
156;721;CENTRO;
59;722;SULINA;
73;723;NOVO HORIZONTE;
73;724;CHAPARAL;
76;725;COAHB IV;
44;726;MARIA DO CARMO;
42;727;PRESID. VARGAS;
1;728;PETROPULIS;
30;729;SANTA MONICA;
63;730;LINHA;
86;731;SAO INACIO;
165;732;ATUBA;
58;733;FORQUILINHA;
166;734;PRIMEIRO MAIO;
116;735;PORTAO;
38;736;HUMAITA;
116;737;ITATUQUARA;
77;739;JARDIM VENEZA;
52;740;S. ANDRE;
99;741;JOAO MIGUEL;
99;742;CIDADE NOVA II;
39;743;QUINTA;
99;744;CIDADE NOVA;
99;745;RIO BRANCO;
52;746;RIO DOS SINOS;
6;747;SEIS DE MAIO;
30;748;P. AUTO ESTRADA;
40;749;ROCHA;
168;750;FRONTEIRA;
105;751;VILA IVETE;
33;752;CONTA DINHEIRO;
101;753;MINA BRASIL;
90;754;CENTRO;
145;755;SAO LUIZ;
33;756;STA. CATARINA;
69;757;ROSELANDIA;
43;758;PEDRO SIMON;
169;759;VICE KING;
70;760;ATIRADORES;
83;761;ALMERINDA;
107;763;PINHEIRINHO;
3;764;SANTO ANTONIO;
139;765;RAMIZ GALVAO;
116;766;CAPAO RASO;
45;767;MINGOTE PAIVA;
2;768;PRONTO SOCORRO;
1;769;VILA CRUZEIRO;
43;770;PRIMOR;
43;772;FREITAS;
30;773;CEL. CLAUDIO;
30;775;JD. FLOREN$A;
107;776;N. S. APARECIDA;
33;777;SANTA HELENA;
27;778;TIMBAUVA;
10;780;BOA VISTA;
30;781;SABARA;
12;784;BOM SUSSESSO;
30;785;PARQUE DO CAFE;
174;786;SANTA LUCIA;
60;787;TARUMA;
87;788;GRANJA ESPERANSA;
27;790;PQ. DOS MAYA;
2;793;NS DAS DORES;
25;795;SAO ROQUE;
104;796;SANTUARIO;
66;797;GASPAR DUTRA;
93;798;SANTELMO;
64;799;JARDIM POA;
3;800;MISSOES;
27;801;RUBEM BERTO;
104;802;B J ESMERALDA;
101;803;DEMBOSKI;
43;804;NOVA SAPUCAIA;
31;805;N.S.DA GLORIA;
47;806;CRISTO REI;
97;807;SUMARE;
42;808;PIO X;
1;809;S. LUIZ GONZAGA;
77;810;CRISTO REI;
47;811;PASSO DOS FORTE;
1;812;ZACHIA;
19;813;GAUCHO;
125;814;AMERICANO;
1;815;DAL COL;
108;816;COQUEIRAL;
69;817;S. JOSE;
116;818;ALTO BOQUEIRAO;
39;819;DE FRANCESCHI;
137;820;OFICINAS;
59;821;BANCARIOS;
99;822;SANTANA;
31;823;HIPICA;
130;824;ESPEDICIONARIO;
108;825;STA. FELICIDADE;
101;826;NASPOLINI;
57;829;SAO JOAO;
1;830;STA MARIA;
166;831;CENTRO;
59;832;ESPERANCA;
45;833;MASC. DE MORAES;
70;834;BOM RETIRO;
179;835;VILA ALEMANHA;
46;836;FLAMENGO;
180;837;SANTA TEREZA;
86;838;PEDREIRA;
23;839;CONJUNTO "C";
181;840;VILA RICA;
180;841;CRUZEIRO DO SUL;
58;842;CEASA;
75;845;COLONINHA;
10;846;MUNDSTOCK;
43;847;B. FORTUNA;
58;848;PRAIA COMPRIDA;
61;849;SIMOES LOPES;
33;850;SAG. C.DE JESUS;
2;851;NSRA LURDES;
131;852;CAMPECHE;
101;853;MONTEVIDEO;
2;854;PARQUE DOM ANTONIO;
70;855;SAO MARCOS;
182;856;TIMBAUVA;
69;857;CENTRO;
33;858;D. DANIEL;
2;859;MEDIANDEIRA;
33;861;GUARUJA;
133;862;PROGRESSO;
152;863;SANTANA;
43;864;FORTUNA;
133;865;VELHA CENTRAL;
76;866;SANTA TEREZA;
40;867;MARCELO;
2;868;VILA LORENZI;
2;869;IMEMBUI;
42;870;LURDES;
141;871;NAO TEM;
152;872;COBRAS;
45;874;PEDRA BRANCA;
2;875;N.S.DAS DORES;
43;876;SAO JOSE;
86;877;TRES PORTAS;
108;879;PETROPOLIS;
123;880;GRESSLER;
2;881;LORENZI;
101;883;VILA ESPERANCA;
186;884;CENTRO;
186;885;BOM JESUS;
70;886;ESCOLINHA;
131;887;NAO TEM;
62;888;MATO GRANDE;
145;889;NAO TEM;
101;890;VILA ESPERAN$A;
116;891;CAJURU;
1;892;V.CRUZEIRO;
97;893;INTERSUL;
52;894;SHARLAU;
86;895;THEOPOLIS;
108;898;NOVA CIDADE;
1;899;V. LUIZA;
188;900;CENTRO;
189;901;RESD.JARDIM IP¿;
47;902;LIDER;
52;903;JARDIM AMERICA;
86;904;SAO JORGE;
22;905;BORGES;
73;906;MORRO DA CRUZ;
97;907;VILA ELENITA;
2;908;TOMAZETI;
12;909;BONSUCESSO;
38;910;JARDIM GLORIA;
50;911;TENENTE BANDEIRA;
93;912;VILA PARAISO;
58;913;IPIRANGA;
125;914;CAMPESTRE;
3;915;DIDO;
2;916;CAMOBI;
97;917;UNIAO;
63;918;JABOTICABAL;
10;919;TOME DE SOUZA;
191;921;COL. RIO GRANDE;
27;922;SANTANA;
38;924;JUVENTUDE;
116;925;SITIO CERCADO;
116;926;JARDIM DAS AMER;
52;927;CRISTO REI;
144;928;SUBURBIO;
2;929;MENINO DEUS;
39;930;NOEMIA;
1;931;FARROUPILHA;
27;932;BOM JESUS;
23;933;VILA CARIMA;
99;934;CIDADE ALEGRIA;
3;936;PROMORAR;
45;937;CASTRO ALVES;
40;938;SAO GENARO;
108;939;STA.FELICIDADE;
2;940;N.S. DA DORES;
6;941;FELIX;
57;942;CAPAO DO ANGICO;
30;943;VILELA;
3;944;DITZ;
125;945;FLORESTAL;
54;946;FATIMA;
30;947;STA.PAULA;
27;948;JD.LEOPODINA;
186;949;COHAB II;
38;950;CONCEICAO;
74;951;BALAN$A;
77;952;CENTRO;
27;953;NAVEGANTES;
101;954;C.MIN.VELHO;
30;955;POLMEIRINHO;
58;956;LOMPINAS;
62;957;V.CERNE;
97;959;JARDIM ALVORADA;
33;960;HABITACAO;
86;961;V.OLIMPICA;
194;962;V.CANHADA GRAND;
195;963;SAO JORGE;
131;965;FORQUILINHAS;
86;966;RS;
73;967;SANTA TERESINHA;
131;968;SAO JOSE;
58;969;KOBRASSOL;
63;970;ESTEVAM CARRARO;
62;971;EST.VELHA;
58;972;CARMEM;
77;974;PRIMAVERA;
131;975;ESTREITO;
38;976;IMIGRANTE;
197;977;CENTRO;
73;978;VILA IZABEL;
74;979;BERETO;
6;981;V.AMARAL;
165;982;GUARANI;
42;983;FORQUETA;
97;985;PASSO DA FIGUEIRA;
46;986;DAS NACOES;
99;987;MENDEZABAL;
97;988;TUPA;
33;989;CARAL;
61;990;FATIMA;
76;991;CARREIRO;
200;992;CENTRO;
108;993;SAO CRISTOVAO;
38;994;SAO ROQUE;
58;995;FORQUILINHAS;
52;996;COHAB;
146;997;B.DO ARIRIU;
79;998;PRESIDENTE VARG;
45;999;SANTA CECILIA;
62;1000;S. VICENTE;
58;1002;FAZ.STO.ANTONIO;
45;1003;PASSO DAS PEDRA;
69;1004;SANTO AFONSO;
101;1005;MICHEL;
74;1006;JARDIM AMERICA;
45;1007;MASC DE MORAES;
1;1008;MATTOS;
27;1009;JARDIM;
133;1010;FORTALEZA;
45;1011;2IRMAOS;
91;1012;MUNICIPAL;
27;1014;GRANJAESPERANC;
1;1015;OPERARIA;
131;1016;PALHOCA;
202;1017;IGUATEMI;
45;1018;IBAGE;
58;1019;ROCADO;
79;1021;PRES.VARGAS;
61;1022;LARANJAL;
2;1023;N.S.TRABALHO;
99;1024;SAO MIGUEL;
12;1025;BOM PRINCIPIO;
12;1026;MONTEBELO;
1;1027;SANGRILAR;
57;1028;SANTOS DUMONT;
81;1029;VILA JARDIM;
1;1030;HIPICA;
23;1031;CONJ.C;
23;1032;JARDIM PAULA;
30;1033;JARDIM CONCEICAO;
130;1034;IPIRANGA;
47;1035;PRES.MEDICI;
204;1036;JARDIN BOA VIST;
77;1037;SANTANA;
61;1038;COHAB TABLADA;
30;1039;P.AUTO-ESTRADA;
30;1040;NOVA RUSSIA;
6;1041;OPERARIO;
141;1044;VILLA;
1;1045;J.A.ZACHIA;
99;1047;RUI RAMOS;
52;1048;BOA SAUDE;
10;1049;JARDIM;
25;1051;PLANALTO;
116;1052;TARUMA;
69;1053;SAO JORGE;
30;1054;SANTA PAULA;
30;1055;BORATO;
1;1056;N.S.APARECIDA;
2;1057;PERPETUO SOCORR;
73;1058;BRASILIA;
2;1059;V. URLANDIA;
38;1060;PROGRESSO;
59;1061;MASCADO;
27;1062;FLORESTA;
62;1063;MATHIAS VILLA;
40;1064;DIRCEU;
97;1065;CENTRO;
101;1066;SAO JOSE;
30;1067;RONDA;
83;1068;OFICINAS;
63;1069;MORADA DO SOL;
62;1070;MATHIAS VELHO;
133;1071;ITP. NORTE;
74;1072;BOM JESUS;
27;1073;P.MAIAS;
210;1074;IMIGRANTE;
54;1075;VILA BORGES;
38;1076;GLORIA;
116;1077;STA.CANDIDA;
58;1078;SEMANA;
45;1079;ESTRELA DALUA;
60;1080;VILA HELENITA;
69;1081;S.JOSE;
108;1082;JARDIM ACACIA;
131;1083;JARDIM ATLANTIC;
211;1085;AVENTUREIRO;
30;1088;J.EUROPA;
57;1089;ASSUN$AO;
76;1090;CENTRO;
63;1091;SAO CRISTOVAO;
83;1092;MADRE;
57;1093;INDEPENDENCIA;
57;1094;RESTINGA;
73;1095;VILA VERDE;
43;1099;SILVA;
27;1100;SANTA ROSA;
38;1101;LICORSUL;
87;1102;P.MATRIZ;
27;1103;MENINO DEUS;
3;1104;KURTZ;
69;1105;PETROPOLIS;
77;1106;TANCREDO NEVES;
52;1107;FEIT.MADEZZATTI;
83;1108;COMAZA;
50;1109;VILA ROCHA;
39;1110;STA.HELENA;
96;1111;JARDIM BELA VISTA;
9;1113;UNIVERSITARIO;
73;1114;SUDOESTE;
27;1116;GLORIA;
23;1117;J.SAO PAULO;
2;1118;TANCREDO NEVES;
59;1119;ID.PETROPOLIS;
58;1120;KOBASOL;
50;1121;ROCHA;
125;1123;CENTRO;
47;1126;JARDIN ITALIA;
74;1127;AGUA SANTA;
12;1128;COHAB C;
83;1129;PASSAGEM;
9;1130;INDEPENDENCIA;
157;1131;PRES.VARGAS;
125;1134;JARDIM COSTA;
101;1135;PINHEIRINHO;
60;1137;QUERENCIA;
101;1138;SANTA BARBARA;
1;1139;S.L.GONZAGA;
1;1140;SAO LUIZ GONZAG;
27;1142;J.BRASILIA;
1;1143;MARROCOS;
58;1144;KOBRASOL II;
71;1145;SAO JOAQUIM;
86;1147;NOVO ESTEIO;
63;1148;USINA;
105;1149;CENTRO;
101;1151;CRUZEIRO DO SUL;
69;1153;SOA JOSE;
30;1154;31 DE MARCO;
59;1155;VILA WINKELMAN;
30;1156;J. CARVALHO;
70;1157;BUCAREN;
72;1158;SANTA INES;
42;1160;JARDIM AMERICA;
101;1161;MINA DO TOCO;
47;1162;J.ITALIA;
221;1163;SUB-DISTRITO;
52;1164;MORRO DO ESPELH;
43;1165;PASCOALINA;
27;1166;VILLA JARDIM;
27;1167;SANTO ANTONIO;
52;1170;JARDIM DAS ACAC;
27;1171;GUARUJA;
2;1172;P.SIRANO2ITAARA;
69;1173;MAUA;
131;1174;CAPOEIRAS;
130;1175;CENTRO;
86;1176;P. STO. INACIO;
33;1177;SAO LUIS;
222;1178;ROSE GALVAO;
223;1179;CENTRO;
45;1180;INDUSTRIAL;
128;1181;FLORESTA;
74;1182;SAO LUIZ;
75;1183;ALTA FELIZ;
101;1185;OPERARIA NOVA;
131;1186;COQUEIROS;
52;1187;VILA BAUM;
10;1188;ELISABETE;
86;1189;STO.INACIO;
27;1190;B.ITUSABARA;
30;1191;RIO VERDE;
53;1192;WILSON;
224;1193;GUABIROTUBA;
1;1195;PRIMEIRO CENTENARIO;
10;1196;LULU FRITZ;
45;1197;BAGE;
27;1198;RESTINGA SECA;
10;1199;JARDIN;
154;1200;J.PASSO FUNDO;
45;1201;SAO MARTIN;
40;1202;SAO MIGUEL;
225;1203;CENTRO;
221;1204;RETIRADO;
30;1205;OLARIA;
9;1206;FAXINAL VELHO;
116;1207;CAMPO COMPRIDO;
3;1208;SAO CARLOS;
33;1209;MARIZA;
52;1210;SAO MIGUEL;
40;1211;SANTA TEREZINHA;
10;1212;STORK;
30;1213;J EUROPA;
2;1214;NONOAY;
38;1215;UNIVERSITARIO;
81;1216;CARVALHO BASTOS;
226;1217;CALIFORNIA;
30;1218;PALMEIRINHA;
59;1220;OLIVEIRA;
10;1221;MODELO Q.F.;
73;1222;ESPERANCA;
101;1223;ESPERANCA;
58;1224;BELA VISTA II;
30;1227;MARINA;
31;1231;CONCEI$AO;
131;1232;JARDIN ATLANTIC;
69;1234;BOA SAUDE;
110;1235;TABOLEIRO;
27;1236;LOMBA PINHEIRO;
69;1237;VILA MARTE;
20;1238;JARDIM DO SOL;
73;1239;SANTA TEREZINHA;
221;1240;CENTRO;
101;1241;SANTA LUCIA;
60;1242;ELENITA;
134;1243;1 DE MAIO;
116;1244;PINHEIRINHO;
73;1245;SAMBUGARO;
45;1246;IVONE;
99;1247;MANDEJALAL;
116;1248;CERCADO VITORIA;
6;1250;VISTA ALEGRE;
45;1251;BONITO;
87;1252;BOM PRINCIPIO;
52;1254;SALVADOR;
131;1257;CENTRO;
2;1258;ITARARE;
32;1259;FAZENDA;
30;1261;OLARIAS;
69;1262;SAO JOSE;
38;1263;SANTA HELENA;
38;1264;SANTA MARTA;
2;1265;SALGADO FILHO;
2;1266;, D.ITAARA;
105;1268;J.AMERICA;
45;1269;ALCIDES ALMEIDA;
66;1270;NEI PEREIRA;
