codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;codigo_centro_custos
8;1;336092;01/11/03;783
8;1;336092;06/10/03;592
8;1;336092;11/12/00;561
8;1;336106;12/12/00;071
8;1;336114;04/12/00;044
8;1;336122;18/12/00;094
8;1;336130;11/12/00;117
8;1;336149;11/12/00;266
8;1;336149;14/04/04;297
8;1;336157;12/12/00;252
8;1;336173;18/12/00;600
8;1;336181;18/12/00;273
8;1;336190;18/12/00;018
8;1;336203;22/12/00;262
8;1;336211;02/01/01;187
8;1;336220;26/12/00;105
8;1;336238;19/12/00;127
8;1;336246;20/12/00;152
8;1;336254;20/12/00;231
8;1;336262;20/12/00;206
8;1;336270;02/01/01;220
8;1;336289;20/12/00;531
8;1;336297;01/01/14;900
8;1;336297;01/02/25;900
8;1;336297;01/11/03;858
8;1;336297;20/12/00;531
8;1;336300;20/12/00;120
8;1;336319;19/12/00;159
8;1;336327;20/12/00;052
8;1;336335;21/12/00;531
8;1;336343;16/12/00;009
8;1;336351;18/12/00;009
8;1;336360;16/12/00;009
8;1;336378;16/12/00;009
8;1;336386;28/12/00;600
8;1;336394;02/01/01;603
8;1;336408;01/11/03;818
8;1;336408;02/01/01;561
8;1;336416;01/11/03;768
8;1;336416;02/01/01;619
8;1;336424;02/01/01;066
8;1;336424;02/01/18;831
8;1;336424;02/01/20;723
8;1;336424;02/04/18;833
8;1;336432;02/01/01;056
8;1;336440;02/01/01;188
8;1;336459;02/01/01;196
8;1;336467;02/01/01;081
8;1;336475;02/01/01;133
8;1;336483;02/01/01;057
8;1;336491;03/01/01;015
8;1;336505;03/01/01;153
8;1;336513;04/01/01;174
8;1;336521;04/01/01;174
8;1;336530;02/01/01;191
8;1;336548;02/01/01;210
8;1;336556;08/01/01;243
8;1;336564;04/01/01;263
8;1;336572;02/01/01;086
8;1;336580;02/01/01;253
8;1;336599;02/01/01;255
8;1;336602;01/10/05;323
8;1;336602;02/01/01;154
8;1;336602;21/09/05;831
8;1;336610;02/01/01;112
8;1;336629;02/01/01;245
8;1;336637;05/01/01;047
8;1;336645;02/01/01;210
8;1;336653;02/01/01;245
8;1;336661;08/01/01;141
8;1;336670;15/01/01;019
8;1;336688;15/01/01;174
8;1;336696;08/01/01;039
8;1;336700;05/01/01;015
8;1;336718;18/01/01;025
8;1;336734;11/01/01;561
8;1;336750;16/01/01;141
8;1;336769;17/01/01;175
8;1;336777;22/01/01;208
8;1;336785;18/01/01;071
8;1;336793;22/01/01;600
8;1;336807;01/03/01;590
8;1;336807;09/07/01;585
8;1;336807;25/01/01;550
8;1;336815;01/02/01;531
8;1;336823;01/02/01;151
8;1;336831;01/02/01;219
8;1;336840;01/03/01;173
8;1;336858;01/02/01;253
8;1;336866;01/02/01;044
8;1;336874;01/02/01;052
8;1;336882;08/02/01;067
8;1;336890;07/02/01;156
8;1;336904;05/02/01;295
8;1;336912;05/02/01;295
8;1;336920;05/02/01;295
8;1;336939;05/02/01;295
8;1;336947;05/02/01;299
8;1;336955;13/02/01;071
8;1;336963;14/02/01;175
8;1;336971;01/11/03;821
8;1;336971;02/06/03;580
8;1;336971;15/02/01;561
8;1;336998;13/02/01;093
8;1;337005;15/02/01;093
8;1;337013;19/02/01;040
8;1;337021;01/11/03;761
8;1;337021;19/02/01;611
8;1;337030;16/02/01;088
8;1;337048;21/02/01;019
8;1;337056;01/03/01;531
8;1;337056;01/11/03;858
8;1;337056;17/05/04;786
8;1;337064;01/03/01;057
8;1;337064;01/07/02;057
8;1;337064;02/01/02;550
8;1;337072;01/03/01;061
8;1;337080;01/03/01;150
8;1;337099;01/03/01;175
8;1;337102;03/04/07;002
8;1;337102;05/03/01;550
8;1;337102;13/03/06;041
8;1;337102;28/03/01;002
8;1;337110;05/03/01;550
8;1;337110;28/03/01;002
8;1;337129;05/03/01;550
8;1;337129;28/03/01;002
8;1;337137;05/03/01;550
8;1;337137;28/03/01;002
8;1;337145;05/03/01;550
8;1;337145;28/03/01;002
8;1;337153;05/03/01;550
8;1;337153;28/03/01;002
8;1;337161;05/03/01;550
8;1;337161;28/03/01;002
8;1;337170;05/03/01;550
8;1;337170;28/03/01;002
8;1;337188;05/03/01;550
8;1;337188;13/03/06;022
8;1;337188;23/07/07;002
8;1;337188;28/03/01;002
8;1;337196;05/03/01;550
8;1;337196;16/07/20;7002
8;1;337196;28/03/01;002
8;1;337200;05/03/01;550
8;1;337200;28/03/01;002
8;1;337218;04/03/04;072
8;1;337218;05/03/01;550
8;1;337218;28/03/01;002
8;1;337226;05/03/01;550
8;1;337226;28/03/01;002
8;1;337234;05/03/01;550
8;1;337234;28/03/01;002
8;1;337242;05/03/01;550
8;1;337242;28/03/01;002
8;1;337250;05/03/01;550
8;1;337250;28/03/01;002
8;1;337269;05/03/01;015
8;1;337285;05/03/01;167
8;1;337307;05/03/01;289
8;1;337315;01/03/01;047
8;1;337323;05/03/01;014
8;1;337331;05/03/01;037
8;1;337340;05/03/01;037
8;1;337358;06/03/01;593
8;1;337366;07/03/01;005
8;1;337374;19/03/01;071
8;1;337382;07/03/01;037
8;1;337390;09/03/01;257
8;1;337404;08/03/01;199
8;1;337412;08/03/01;186
8;1;337420;12/03/01;546
8;1;337439;12/03/01;546
8;1;337447;15/03/01;208
8;1;337455;14/03/01;219
8;1;337463;15/03/01;022
8;1;337471;20/03/01;273
8;1;337480;13/03/01;093
8;1;337498;13/03/01;093
8;1;337501;19/03/01;290
8;1;337510;19/03/01;061
8;1;337528;19/03/01;047
8;1;337536;01/03/01;210
8;1;337536;11/04/01;208
8;1;337544;03/03/01;210
8;1;337552;05/03/01;210
8;1;337552;11/04/01;208
8;1;337560;20/03/01;253
8;1;337609;20/03/01;014
8;1;337617;21/03/01;546
8;1;337625;23/03/01;300
8;1;337633;02/04/01;253
8;1;337641;02/04/01;005
8;1;337650;02/04/01;175
8;1;337668;11/04/01;175
8;1;337676;04/04/01;272
8;1;337684;02/04/01;301
8;1;337692;03/04/01;282
8;1;337706;02/04/01;124
8;1;337714;01/11/03;858
8;1;337714;02/04/01;531
8;1;337722;04/04/01;261
8;1;337730;01/11/03;761
8;1;337730;02/01/03;611
8;1;337730;02/04/01;561
8;1;337757;01/11/03;763
8;1;337757;02/04/01;603
8;1;337765;04/04/01;125
8;1;337773;01/11/03;838
8;1;337773;04/04/01;546
8;1;337781;04/04/01;546
8;1;337790;05/04/01;133
8;1;337803;05/04/01;004
8;1;337811;04/04/01;176
8;1;337820;10/04/01;253
8;1;337838;05/04/01;034
8;1;337846;05/04/01;071
8;1;337854;06/04/01;140
8;1;337862;05/04/01;025
8;1;337870;09/04/01;600
8;1;337870;25/04/01;606
8;1;337889;02/04/01;281
8;1;337900;09/04/01;257
8;1;337919;09/04/01;014
8;1;337927;09/04/01;014
8;1;337935;10/04/01;285
8;1;337943;01/11/03;762
8;1;337943;10/04/01;600
8;1;337951;01/09/02;097
8;1;337951;10/05/01;531
8;1;337951;11/04/01;561
8;1;337960;11/04/01;561
8;1;337978;05/04/01;059
8;1;337986;16/04/01;071
8;1;337994;19/04/01;071
8;1;338001;14/04/01;097
8;1;338010;12/04/01;293
8;1;338028;16/04/01;561
8;1;338036;12/04/01;293
8;1;338044;16/04/01;294
8;1;338052;18/04/01;063
8;1;338060;19/04/01;015
8;1;338079;01/07/04;063
8;1;338079;10/05/04;208
8;1;338079;19/04/01;063
8;1;338087;20/04/01;071
8;1;338095;20/04/01;182
8;1;338117;26/04/01;292
8;1;338125;20/04/01;290
8;1;338133;01/11/01;027
8;1;338133;20/04/01;044
8;1;338141;11/04/01;152
8;1;338150;20/04/01;191
8;1;338168;26/04/01;531
8;1;338176;02/05/01;256
8;1;338176;12/04/04;845
8;1;338184;01/03/04;283
8;1;338184;02/05/01;256
8;1;338184;12/11/03;287
8;1;338192;02/05/01;294
8;1;338206;01/11/03;707
8;1;338206;02/05/01;510
8;1;338214;01/03/02;592
8;1;338214;02/05/01;531
8;1;338222;02/05/01;081
8;1;338230;02/05/01;072
8;1;338249;02/05/01;072
8;1;338257;02/05/01;243
8;1;338265;02/05/01;009
8;1;338273;02/05/01;047
8;1;338281;02/05/01;063
8;1;338290;02/05/01;191
8;1;338303;08/05/01;282
8;1;338311;02/05/01;282
8;1;338320;03/05/01;072
8;1;338338;02/05/01;029
8;1;338346;02/05/01;274
8;1;338354;01/11/03;838
8;1;338354;09/05/01;546
8;1;338362;09/05/01;546
8;1;338370;10/05/01;034
8;1;338389;10/05/01;072
8;1;338397;10/05/01;061
8;1;338400;09/02/01;004
8;1;338419;10/05/01;057
8;1;338419;13/12/02;008
8;1;338427;10/05/01;255
8;1;338435;10/05/01;039
8;1;338443;10/05/01;227
8;1;338451;10/05/01;142
8;1;338460;11/05/01;037
8;1;338478;10/05/01;287
8;1;338486;15/05/01;141
8;1;338494;15/05/01;120
8;1;338508;15/05/01;005
8;1;338516;15/05/01;205
8;1;338524;15/05/01;572
8;1;338532;15/05/01;572
8;1;338540;01/06/11;071
8;1;338540;01/11/10;831
8;1;338540;02/04/13;488
8;1;338540;16/05/01;041
8;1;338559;17/05/01;156
8;1;338567;17/05/01;079
8;1;338575;17/05/01;182
8;1;338583;21/05/01;007
8;1;338591;18/05/01;087
8;1;338605;18/05/01;050
8;1;338613;21/05/01;266
8;1;338621;19/05/01;259
8;1;338630;17/10/02;151
8;1;338630;21/06/17;402
8;1;338630;21/09/21;7594
8;1;338630;22/05/01;039
8;1;338630;26/03/04;083
8;1;338648;21/05/01;022
8;1;338656;21/05/01;294
8;1;338664;24/05/01;193
8;1;338672;23/05/01;083
8;1;338680;04/06/01;014
8;1;338699;17/05/01;004
8;1;338702;01/06/01;061
8;1;338710;01/06/01;061
8;1;338729;01/06/01;071
8;1;338737;01/06/01;071
8;1;338745;04/06/01;282
8;1;338753;04/06/01;295
8;1;338761;01/06/01;093
8;1;338770;01/06/01;093
8;1;338788;08/06/01;177
8;1;338796;01/06/01;019
8;1;338800;01/06/01;002
8;1;338818;04/06/01;007
8;1;338826;04/06/01;294
8;1;338834;04/06/01;243
8;1;338842;04/06/01;072
8;1;338877;01/03/03;521
8;1;338877;01/06/01;097
8;1;338877;01/11/03;855
8;1;338885;01/06/01;546
8;1;338885;01/11/03;838
8;1;338885;01/12/03;158
8;1;338893;01/06/01;546
8;1;338893;01/07/03;546
8;1;338893;01/11/03;838
8;1;338893;20/12/02;593
8;1;338907;01/06/01;097
8;1;338915;06/06/01;067
8;1;338923;11/06/01;105
8;1;338931;07/06/01;143
8;1;338940;17/06/01;160
8;1;338958;01/03/03;082
8;1;338958;08/09/08;833
8;1;338958;11/06/01;124
8;1;338966;07/06/01;002
8;1;338974;07/06/01;009
8;1;338990;01/11/03;761
8;1;338990;06/06/01;611
8;1;339008;04/06/01;295
8;1;339016;12/06/01;163
8;1;339024;11/06/01;155
8;1;339024;19/03/12;309
8;1;339024;24/05/06;064
8;1;339032;11/06/01;063
8;1;339040;11/06/01;272
8;1;339059;09/06/01;205
8;1;339067;01/11/03;770
8;1;339067;13/06/01;606
8;1;339075;20/06/01;071
8;1;339083;18/06/01;019
8;1;339091;14/06/01;127
8;1;339105;20/06/01;125
8;1;339113;21/06/01;072
8;1;339121;20/06/01;003
8;1;339130;20/06/01;003
8;1;339148;20/06/01;158
8;1;339156;20/06/01;158
8;1;339164;21/06/01;052
8;1;339172;02/07/01;184
8;1;339180;02/07/01;037
8;1;339199;02/07/01;037
8;1;339202;02/07/01;034
8;1;339210;02/07/01;282
8;1;339229;02/07/01;282
8;1;339237;02/07/01;282
8;1;339245;01/08/02;153
8;1;339245;02/07/01;086
8;1;339253;01/09/03;143
8;1;339253;02/07/01;169
8;1;339261;02/07/01;269
8;1;339270;02/07/01;022
8;1;339288;02/07/01;242
8;1;339296;02/07/01;156
8;1;339300;09/07/01;163
8;1;339318;02/07/01;105
8;1;339326;02/07/01;175
8;1;339334;02/07/01;155
8;1;339342;03/07/01;140
8;1;339350;03/07/01;510
8;1;339369;01/11/03;303
8;1;339369;03/07/01;129
8;1;339377;03/07/01;116
8;1;339385;04/07/01;199
8;1;339393;03/07/01;241
8;1;339407;09/07/01;145
8;1;339415;05/07/01;175
8;1;339423;02/07/01;208
8;1;339431;01/11/03;818
8;1;339431;09/07/01;561
8;1;339440;10/07/01;259
8;1;339458;10/07/01;089
8;1;339466;16/07/01;117
8;1;339474;10/07/01;590
8;1;339482;13/07/01;257
8;1;339490;09/07/01;034
8;1;339504;13/07/01;245
8;1;339512;16/07/01;037
8;1;339520;13/07/01;191
8;1;339539;18/07/01;183
8;1;339547;19/07/01;072
8;1;339555;19/07/01;257
8;1;339563;18/07/01;055
8;1;339571;18/07/01;089
8;1;339580;18/07/01;120
8;1;339598;20/07/01;063
8;1;339601;20/07/01;133
8;1;339610;08/07/02;049
8;1;339610;20/07/01;293
8;1;339628;20/07/01;201
8;1;339636;19/07/01;071
8;1;339644;20/07/01;072
8;1;339652;20/07/01;040
8;1;339660;23/07/01;253
8;1;339679;26/07/01;120
8;1;339687;08/08/01;169
8;1;339695;02/08/01;034
8;1;339709;03/08/01;007
8;1;339717;02/08/01;263
8;1;339725;02/08/01;239
8;1;339733;01/08/01;191
8;1;339741;06/08/01;289
8;1;339750;06/08/01;186
8;1;339768;02/08/01;029
8;1;339776;02/08/01;063
8;1;339784;01/01/04;173
8;1;339784;01/03/06;318
8;1;339784;01/04/06;328
8;1;339784;02/08/01;128
8;1;339792;02/08/01;128
8;1;339806;04/08/01;034
8;1;339814;06/08/01;242
8;1;339822;01/08/01;175
8;1;339830;01/08/01;011
8;1;339830;01/11/03;865
8;1;339830;05/04/04;241
8;1;339830;15/03/04;158
8;1;339830;21/05/03;585
8;1;339849;01/08/01;023
8;1;339857;01/08/01;011
8;1;339865;01/08/01;023
8;1;339873;01/08/01;011
8;1;339873;14/09/15;480
8;1;339881;01/08/01;023
8;1;339890;01/07/05;032
8;1;339890;06/08/01;016
8;1;339890;13/06/13;016
8;1;339890;26/11/08;040
8;1;339903;06/08/01;016
8;1;339911;09/08/01;182
8;1;339920;09/08/01;066
8;1;339938;13/08/01;124
8;1;339946;13/08/01;050
8;1;339954;09/08/01;034
8;1;339962;13/08/01;063
8;1;339970;10/08/01;262
8;1;339989;13/08/01;061
8;1;340006;01/05/05;762
8;1;340006;01/09/02;546
8;1;340006;01/10/03;600
8;1;340006;01/11/03;760
8;1;340006;16/08/01;546
8;1;340014;15/08/01;183
8;1;340022;16/08/01;167
8;1;340030;01/04/11;833
8;1;340030;11/08/01;025
8;1;340030;17/08/09;415
8;1;340049;01/04/10;331
8;1;340049;01/09/01;177
8;1;340049;15/02/11;835
8;1;340049;15/05/08;042
8;1;340049;20/05/04;313
8;1;340057;17/08/01;037
8;1;340065;20/08/01;541
8;1;340073;20/08/01;521
8;1;340081;20/08/01;044
8;1;340090;20/08/01;551
8;1;340103;20/08/01;590
8;1;340111;20/08/01;600
8;1;340120;10/08/01;300
8;1;340138;21/08/01;159
8;1;340146;21/08/01;255
8;1;340154;18/08/01;008
8;1;340162;27/07/01;249
8;1;340170;16/02/04;306
8;1;340170;27/08/01;124
8;1;340189;21/08/01;023
8;1;340197;03/09/01;274
8;1;340200;22/08/01;253
8;1;340227;06/08/01;016
8;1;340235;22/06/05;305
8;1;340235;27/08/01;021
8;1;340243;27/08/01;021
8;1;340251;03/09/01;587
8;1;340260;01/09/01;162
8;1;340278;01/09/01;162
8;1;340286;03/09/01;011
8;1;340294;03/09/01;011
8;1;340308;03/09/01;063
8;1;340316;01/11/03;818
8;1;340316;03/09/01;561
8;1;340332;01/11/03;838
8;1;340332;03/09/01;546
8;1;340340;04/09/01;206
8;1;340359;01/09/01;300
8;1;340367;01/02/05;080
8;1;340367;04/09/01;259
8;1;340367;22/04/08;347
8;1;340375;04/09/01;546
8;1;340383;03/09/01;044
8;1;340391;03/09/01;541
8;1;340391;15/10/01;028
8;1;340405;03/09/01;541
8;1;340405;15/10/01;028
8;1;340413;03/09/01;541
8;1;340413;15/10/01;028
8;1;340421;05/09/01;071
8;1;340430;05/09/01;041
8;1;340448;10/09/01;121
8;1;340456;05/09/01;093
8;1;340464;10/09/01;093
8;1;340472;12/09/01;183
8;1;340480;10/09/01;007
8;1;340499;01/01/03;720
8;1;340499;01/11/03;770
8;1;340499;09/06/03;606
8;1;340499;11/09/01;606
8;1;340499;16/12/02;570
8;1;340502;01/08/02;044
8;1;340502;01/11/03;762
8;1;340502;03/09/01;097
8;1;340502;14/04/03;600
8;1;340502;16/09/02;611
8;1;340510;13/09/01;158
8;1;340529;15/09/01;050
8;1;340537;17/09/01;003
8;1;340545;12/09/01;016
8;1;340553;18/09/01;140
8;1;340561;18/09/01;217
8;1;340570;18/09/01;007
8;1;340588;20/09/01;063
8;1;340596;20/09/01;007
8;1;340600;20/09/01;037
8;1;340618;25/09/01;105
8;1;340626;17/09/01;012
8;1;340634;17/09/01;012
8;1;340642;17/09/01;012
8;1;340650;17/09/01;012
8;1;340669;17/09/01;012
8;1;340677;17/09/01;012
8;1;340685;17/09/01;010
8;1;340693;17/09/01;010
8;1;340707;01/12/04;269
8;1;340707;02/03/04;202
8;1;340707;17/09/01;010
8;1;340707;19/09/07;202
8;1;340715;17/09/01;010
8;1;340723;17/09/01;010
8;1;340731;17/09/01;010
8;1;340740;17/09/01;010
8;1;340758;17/09/01;027
8;1;340766;17/09/01;027
8;1;340774;01/04/24;786
8;1;340774;05/03/07;815
8;1;340774;05/03/18;781
8;1;340774;17/09/01;027
8;1;340774;22/03/04;783
8;1;340782;17/09/01;027
8;1;340790;17/09/01;027
8;1;340804;17/09/01;027
8;1;340812;17/09/01;012
8;1;340820;17/09/01;006
8;1;340839;17/09/01;006
8;1;340847;17/09/01;006
8;1;340855;17/09/01;006
8;1;340863;17/09/01;006
8;1;340871;17/09/01;006
8;1;340880;18/09/01;009
8;1;340898;17/09/01;006
8;1;340901;01/04/02;546
8;1;340901;24/09/01;582
8;1;340928;24/09/01;027
8;1;340936;01/04/05;238
8;1;340936;01/10/01;198
8;1;340936;17/08/06;346
8;1;340944;01/10/01;071
8;1;340952;01/10/01;190
8;1;340960;01/10/01;239
8;1;340979;01/10/01;257
8;1;340987;02/10/01;546
8;1;340995;03/10/01;142
8;1;341002;01/10/01;009
8;1;341010;05/10/01;041
8;1;341029;06/10/01;034
8;1;341037;05/10/01;143
8;1;341053;08/10/01;572
8;1;341061;05/10/01;546
8;1;341070;03/10/01;267
8;1;341070;16/02/09;288
8;1;341088;10/10/01;057
8;1;341088;25/10/01;057
8;1;341096;10/10/01;146
8;1;341100;01/08/05;320
8;1;341100;08/10/01;009
8;1;341118;08/10/01;022
8;1;341126;05/10/01;297
8;1;341134;09/10/01;540
8;1;341142;13/10/01;268
8;1;341150;15/10/01;606
8;1;341169;13/10/01;007
8;1;341177;01/10/01;196
8;1;341185;16/10/01;282
8;1;341193;16/10/01;028
8;1;341207;17/10/01;284
8;1;341215;16/10/01;257
8;1;341223;16/10/01;007
8;1;341231;01/11/03;770
8;1;341231;12/09/05;761
8;1;341231;17/10/01;531
8;1;341231;19/05/03;606
8;1;341231;20/01/03;611
8;1;341240;17/10/01;590
8;1;341240;17/12/01;600
8;1;341266;19/10/01;117
8;1;341274;17/10/01;096
8;1;341274;22/11/04;317
8;1;341282;22/10/01;572
8;1;341290;19/10/01;061
8;1;341304;20/10/01;277
8;1;341312;20/10/01;038
8;1;341320;20/10/01;044
8;1;341339;20/10/01;238
8;1;341347;22/10/01;007
8;1;341363;01/11/01;561
8;1;341371;01/11/01;561
8;1;341371;01/11/03;818
8;1;341380;01/11/01;138
8;1;341398;01/11/01;044
8;1;341398;01/11/03;815
8;1;341398;09/06/03;551
8;1;341398;15/04/02;015
8;1;341401;01/11/01;259
8;1;341410;01/11/01;097
8;1;341428;13/11/01;163
8;1;341436;05/11/01;187
8;1;341444;05/11/01;024
8;1;341452;01/11/01;037
8;1;341460;05/11/01;093
8;1;341479;01/11/01;140
8;1;341495;01/11/01;186
8;1;341509;01/11/01;159
8;1;341517;01/11/01;299
8;1;341525;04/09/20;7138
8;1;341525;07/11/01;138
8;1;341525;13/03/25;138
8;1;341533;06/10/95;272
8;1;341541;01/11/01;124
8;1;341550;07/11/01;018
8;1;341568;05/03/14;486
8;1;341568;07/11/01;209
8;1;341568;17/12/12;093
8;1;341576;07/11/01;020
8;1;341584;07/11/01;138
8;1;341592;05/11/01;245
8;1;341606;05/11/01;287
8;1;341614;05/11/01;023
8;1;341630;03/11/01;063
8;1;341649;01/11/01;032
8;1;341657;01/11/01;032
8;1;341665;01/11/01;032
8;1;341673;12/11/01;159
8;1;341681;09/11/01;242
8;1;341690;13/11/01;278
8;1;341703;01/11/03;763
8;1;341703;12/11/01;603
8;1;341711;12/11/01;044
8;1;341720;16/11/01;005
8;1;341738;07/11/01;280
8;1;341746;01/07/05;855
8;1;341746;09/05/05;835
8;1;341746;10/07/06;825
8;1;341746;13/11/01;120
8;1;341746;21/08/07;835
8;1;341754;13/11/01;125
8;1;341762;01/11/03;818
8;1;341762;19/11/01;561
8;1;341770;27/11/01;093
8;1;341789;27/11/01;093
8;1;341800;27/11/01;093
8;1;341819;27/11/01;093
8;1;341827;27/11/01;093
8;1;341835;19/11/01;561
8;1;341843;26/11/01;268
8;1;341851;26/11/01;268
8;1;341860;26/11/01;268
8;1;341878;26/11/01;268
8;1;341886;26/11/01;268
8;1;341894;27/11/01;093
8;1;341908;27/11/01;257
8;1;341916;27/11/01;257
8;1;341924;27/11/01;257
8;1;341932;27/11/01;257
8;1;341940;27/11/01;004
8;1;341959;27/11/01;004
8;1;341967;26/11/01;019
8;1;341975;26/11/01;019
8;1;341983;26/11/01;019
8;1;341991;26/11/01;019
8;1;342009;26/11/01;019
8;1;342017;26/11/01;019
8;1;342025;22/11/01;028
8;1;342033;27/11/01;025
8;1;342041;27/11/01;025
8;1;342050;27/11/01;025
8;1;342068;27/11/01;025
8;1;342076;27/11/01;025
8;1;342084;27/11/01;025
8;1;342092;27/11/01;025
8;1;342106;27/11/01;025
8;1;342114;27/11/01;025
8;1;342122;27/11/01;025
8;1;342130;27/11/01;025
8;1;342149;22/11/01;189
8;1;342165;27/11/01;061
8;1;342173;27/11/01;061
8;1;342181;27/11/01;034
8;1;342190;27/11/01;034
8;1;342203;27/11/01;034
8;1;342211;27/11/01;034
8;1;342220;27/11/01;034
8;1;342238;27/11/01;034
8;1;342246;27/11/01;034
8;1;342254;27/11/01;072
8;1;342262;27/11/01;072
8;1;342270;27/11/01;071
8;1;342289;27/11/01;071
8;1;342297;27/11/01;071
8;1;342300;27/11/01;071
8;1;342319;27/11/01;071
8;1;342327;27/11/01;071
8;1;342335;27/11/01;071
8;1;342351;01/04/07;198
8;1;342351;20/11/01;034
8;1;342360;20/11/01;177
8;1;342360;21/03/07;259
8;1;342378;27/11/01;007
8;1;342386;27/11/01;007
8;1;342394;27/11/01;007
8;1;342408;27/11/01;007
8;1;342416;27/11/01;007
8;1;342424;27/11/01;007
8;1;342432;27/11/01;007
8;1;342440;27/11/01;071
8;1;342459;27/11/01;071
8;1;342467;27/11/01;071
8;1;342475;27/11/01;071
8;1;342483;27/11/01;071
8;1;342505;27/11/01;071
8;1;342513;27/11/01;071
8;1;342521;27/11/01;071
8;1;342530;26/11/01;272
8;1;342548;26/11/01;272
8;1;342556;26/11/01;272
8;1;342564;03/12/01;265
8;1;342572;19/11/01;044
8;1;342580;22/11/01;217
8;1;342599;10/11/05;018
8;1;342599;20/11/01;097
8;1;342602;04/12/01;253
8;1;342610;01/12/01;253
8;1;342637;27/11/01;063
8;1;342645;27/11/01;063
8;1;342653;27/11/01;063
8;1;342661;27/11/01;063
8;1;342670;27/11/01;015
8;1;342688;23/11/01;015
8;1;342696;27/11/01;015
8;1;342700;27/11/01;015
8;1;342718;27/11/01;015
8;1;342726;27/11/01;015
8;1;342734;27/11/01;015
8;1;342742;27/11/01;015
8;1;342750;27/11/01;061
8;1;342769;27/11/01;061
8;1;342777;27/11/01;072
8;1;342785;27/11/01;072
8;1;342807;17/11/03;100
8;1;342807;22/11/01;183
8;1;342815;27/11/01;183
8;1;342823;22/11/01;183
8;1;342831;27/11/01;183
8;1;342840;22/11/01;183
8;1;342858;27/11/01;183
8;1;342866;24/11/01;175
8;1;342874;24/11/01;175
8;1;342882;24/11/01;175
8;1;342890;03/12/01;140
8;1;342904;27/11/01;015
8;1;342912;27/11/01;041
8;1;342920;27/11/01;041
8;1;342939;27/11/01;041
8;1;342947;27/11/01;041
8;1;342955;27/11/01;041
8;1;342963;27/11/01;041
8;1;342998;03/12/01;259
8;1;343005;27/11/01;005
8;1;343013;27/11/01;005
8;1;343021;27/11/01;005
8;1;343021;28/11/01;005
8;1;343030;27/11/01;005
8;1;343048;27/11/01;044
8;1;343056;27/11/01;044
8;1;343064;27/11/01;044
8;1;343072;27/11/01;044
8;1;343099;27/11/01;044
8;1;343102;27/11/01;044
8;1;343110;27/11/01;044
8;1;343129;27/11/01;044
8;1;343137;27/11/01;044
8;1;343145;27/11/01;044
8;1;343153;27/11/01;044
8;1;343161;27/11/01;009
8;1;343170;27/11/01;009
8;1;343188;27/11/01;009
8;1;343196;27/11/01;009
8;1;343200;27/11/01;009
8;1;343218;27/11/01;009
8;1;343226;27/11/01;009
8;1;343234;27/11/01;009
8;1;343242;01/12/01;022
8;1;343250;27/11/01;022
8;1;343269;27/11/01;022
8;1;343285;27/11/01;022
8;1;343293;27/11/01;022
8;1;343307;03/12/01;143
8;1;343315;01/12/01;005
8;1;343323;01/12/01;169
8;1;343331;17/12/01;113
8;1;343340;27/11/01;295
8;1;343358;27/11/01;002
8;1;343358;28/11/01;002
8;1;343366;27/11/01;002
8;1;343374;22/11/01;067
8;1;343382;03/12/01;117
8;1;343390;27/11/01;004
8;1;343404;27/11/01;004
8;1;343412;03/12/01;264
8;1;343420;27/11/01;295
8;1;343439;27/11/01;295
8;1;343455;03/12/01;243
8;1;343463;27/11/01;014
8;1;343471;27/11/01;014
8;1;343480;27/11/01;014
8;1;343498;27/11/01;014
8;1;343501;27/11/01;014
8;1;343510;27/11/01;014
8;1;343528;27/11/01;294
8;1;343552;01/12/01;294
8;1;343560;03/12/01;186
8;1;343579;27/11/01;037
8;1;343587;27/11/01;037
8;1;343595;27/11/01;037
8;1;343609;27/11/01;037
8;1;343617;27/11/01;037
8;1;343625;27/11/01;037
8;1;343633;27/11/01;037
8;1;343641;27/11/01;037
8;1;343650;27/11/01;282
8;1;343668;27/11/01;282
8;1;343676;27/11/01;282
8;1;343684;03/12/01;016
8;1;343692;01/12/01;202
8;1;343749;03/12/01;288
8;1;343757;27/11/01;002
8;1;343765;03/12/01;063
8;1;343773;13/12/01;291
8;1;343790;26/11/01;605
8;1;343803;03/12/01;124
8;1;343811;01/12/01;163
8;1;343820;03/12/01;184
8;1;343838;03/12/01;151
8;1;343846;03/12/01;063
8;1;343854;03/12/01;244
8;1;343862;03/12/01;093
8;1;343870;04/12/01;159
8;1;343889;04/12/01;027
8;1;343889;22/03/04;044
8;1;343897;03/12/01;280
8;1;343900;05/12/01;296
8;1;343919;05/12/01;159
8;1;343927;05/12/01;281
8;1;343935;03/12/01;285
8;1;343943;05/12/01;022
8;1;343960;03/12/01;129
8;1;343960;10/05/10;833
8;1;343960;17/08/07;372
8;1;343978;05/12/01;003
8;1;343986;03/12/01;240
8;1;343994;05/12/01;283
8;1;344001;04/12/01;040
8;1;344010;05/12/01;284
8;1;344028;05/12/01;289
8;1;344036;03/12/01;242
8;1;344044;03/12/01;242
8;1;344052;05/12/01;190
8;1;344060;05/12/01;162
8;1;344079;05/12/01;162
8;1;344087;06/12/01;267
8;1;344095;04/12/01;603
8;1;344109;01/12/01;034
8;1;344117;01/12/01;052
