codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;categoria_colaborador
8;1;385955;30/11/2020;101
8;1;386040;30/11/2020;101
8;1;386093;30/11/2020;101
8;1;386324;30/11/2020;101
8;1;386436;30/11/2020;101
8;1;386535;30/11/2020;101
8;1;386565;30/11/2020;101
8;1;386717;30/11/2020;101
8;1;386740;30/11/2020;101
8;1;386759;30/11/2020;101
8;1;386786;30/11/2020;101
8;1;382704;30/11/2020;101
8;1;383033;30/11/2020;101
8;1;383162;30/11/2020;101
8;1;383477;30/11/2020;101
8;1;383527;30/11/2020;101
8;1;383671;30/11/2020;101
8;1;383688;30/11/2020;101
8;1;386999;30/11/2020;101
8;1;387275;30/11/2020;101
8;1;387290;30/11/2020;101
8;1;387295;30/11/2020;101
8;1;387332;30/11/2020;101
8;1;389663;30/11/2020;101
8;1;384403;30/11/2020;101
8;1;387720;30/11/2020;101
8;1;387876;30/11/2020;101
8;1;387470;30/11/2020;101
8;1;387524;30/11/2020;101
8;1;387617;30/11/2020;101
8;1;387621;30/11/2020;101
8;1;387622;30/11/2020;101
1629;1;389354;30/11/2020;101
8;1;388016;30/11/2020;101
8;1;388029;30/11/2020;101
8;1;388062;30/11/2020;101
8;1;388065;30/11/2020;101
8;1;388116;30/11/2020;101
8;1;388113;30/11/2020;101
8;1;388388;30/11/2020;101
8;1;388421;30/11/2020;101
8;1;388469;30/11/2020;101
8;1;388487;30/11/2020;101
8;1;388493;30/11/2020;101
8;1;390193;30/11/2020;101
8;1;390215;30/11/2020;101
8;1;390222;30/11/2020;101
8;1;258351;30/11/2020;101
8;1;236578;30/11/2020;101
8;1;390117;30/11/2020;101
8;1;390136;30/11/2020;101
8;1;390166;30/11/2020;101
8;1;388828;30/11/2020;101
8;1;388553;30/11/2020;101
8;1;388581;30/11/2020;101
8;1;388605;30/11/2020;101
8;1;388630;30/11/2020;101
8;1;388677;30/11/2020;101
8;1;388719;30/11/2020;101
8;1;388771;30/11/2020;101
8;1;388811;30/11/2020;101
8;1;388896;30/11/2020;101
8;1;388904;30/11/2020;101
8;1;388940;30/11/2020;101
8;1;389559;30/11/2020;101
8;1;389586;30/11/2020;101
8;1;389595;30/11/2020;101
8;1;389606;30/11/2020;101
8;1;389657;30/11/2020;101
8;1;365211;30/11/2020;101
8;1;372870;30/11/2020;101
8;1;376951;30/11/2020;101
8;1;377171;30/11/2020;101
8;1;383242;30/11/2020;101
8;1;377614;30/11/2020;101
8;1;379059;30/11/2020;101
8;1;378197;30/11/2020;101
8;1;378318;30/11/2020;101
8;1;378630;30/11/2020;101
8;1;378674;30/11/2020;101
8;1;378857;30/11/2020;101
8;1;364614;30/11/2020;101
8;1;364649;30/11/2020;101
8;1;379878;30/11/2020;101
8;1;389454;30/11/2020;101
276;1;379465;30/11/2020;101
4;1;388528;30/11/2020;101
4;1;388564;30/11/2020;101
4;1;388333;30/11/2020;101
4;1;388489;30/11/2020;101
282;1;385960;30/11/2020;101
4;1;390091;30/11/2020;101
8;1;382075;30/11/2020;101
8;1;382510;30/11/2020;101
8;1;380319;30/11/2020;101
8;1;380449;30/11/2020;101
8;1;380445;30/11/2020;101
8;1;380468;30/11/2020;101
8;1;380741;30/11/2020;101
8;1;380994;30/11/2020;101
8;1;381021;30/11/2020;101
8;1;381205;30/11/2020;101
8;1;381238;30/11/2020;101
8;1;389813;30/11/2020;101
8;1;381457;30/11/2020;101
8;1;386633;30/11/2020;101
8;1;381796;30/11/2020;101
8;1;387403;30/11/2020;101
8;1;386875;30/11/2020;101
8;1;386909;30/11/2020;101
8;1;386922;30/11/2020;101
8;1;379439;30/11/2020;101
8;1;379464;30/11/2020;101
8;1;379781;30/11/2020;101
8;1;379901;30/11/2020;101
8;1;380128;30/11/2020;101
8;1;380205;30/11/2020;101
8;1;385878;30/11/2020;101
8;1;384651;30/11/2020;101
8;1;384953;30/11/2020;101
8;1;385456;30/11/2020;101
8;1;385584;30/11/2020;101
8;1;385590;30/11/2020;101
8;1;385645;30/11/2020;101
8;1;385756;30/11/2020;101
8;1;385759;30/11/2020;101
8;1;385763;30/11/2020;101
8;1;381955;30/11/2020;101
8;1;387921;30/11/2020;101
8;1;387957;30/11/2020;101
8;1;387436;30/11/2020;101
8;1;387542;30/11/2020;101
8;1;387589;30/11/2020;101
8;1;387620;30/11/2020;101
8;1;387986;30/11/2020;101
8;1;387992;30/11/2020;101
8;1;388101;30/11/2020;101
8;1;388182;30/11/2020;101
8;1;388338;30/11/2020;101
8;1;388339;30/11/2020;101
8;1;388378;30/11/2020;101
8;1;389913;30/11/2020;101
8;1;388844;30/11/2020;101
8;1;388853;30/11/2020;101
8;1;388869;30/11/2020;101
8;1;388548;30/11/2020;101
8;1;388552;30/11/2020;101
8;1;388655;30/11/2020;101
8;1;388707;30/11/2020;101
8;1;388783;30/11/2020;101
8;1;388788;30/11/2020;101
8;1;388795;30/11/2020;101
8;1;388907;30/11/2020;101
8;1;388924;30/11/2020;101
8;1;388947;30/11/2020;101
8;1;389012;30/11/2020;101
8;1;389150;30/11/2020;101
8;1;389173;30/11/2020;101
8;1;389202;30/11/2020;101
8;1;389260;30/11/2020;103
8;1;259586;30/11/2020;101
8;1;297186;30/11/2020;101
8;1;313211;30/11/2020;101
8;1;318973;30/11/2020;101
8;1;322539;30/11/2020;101
8;1;339873;30/11/2020;101
8;1;386258;30/11/2020;101
8;1;355895;30/11/2020;101
8;1;389309;30/11/2020;101
8;1;389311;30/11/2020;103
8;1;386872;30/11/2020;101
8;1;389701;30/11/2020;101
8;1;389735;30/11/2020;101
8;1;389739;30/11/2020;101
8;1;389757;30/11/2020;101
8;1;389779;30/11/2020;101
8;1;389795;30/11/2020;101
8;1;389869;30/11/2020;101
8;1;389890;30/11/2020;101
8;1;389922;30/11/2020;101
8;1;389942;30/11/2020;101
8;1;389943;30/11/2020;101
8;1;389948;30/11/2020;101
8;1;389963;30/11/2020;101
8;1;390054;30/11/2020;101
8;1;390066;30/11/2020;101
8;1;390087;30/11/2020;101
8;1;390097;30/11/2020;101
8;1;390199;30/11/2020;101
8;1;390151;30/11/2020;101
8;1;389421;30/11/2020;101
8;1;389452;30/11/2020;101
8;1;383886;30/11/2020;101
8;1;386613;30/11/2020;101
8;1;387061;30/11/2020;101
276;1;287351;30/11/2020;101
4;1;379030;30/11/2020;101
4;1;383672;30/11/2020;101
4;1;387942;30/11/2020;101
8;1;379367;30/11/2020;101
8;1;379383;30/11/2020;101
8;1;379515;30/11/2020;101
8;1;379906;30/11/2020;101
8;1;384636;30/11/2020;101
8;1;384727;30/11/2020;101
8;1;384772;30/11/2020;101
8;1;384976;30/11/2020;101
8;1;385194;30/11/2020;101
8;1;385262;30/11/2020;101
8;1;385408;30/11/2020;101
8;1;385439;30/11/2020;101
8;1;385529;30/11/2020;101
8;1;385537;30/11/2020;101
8;1;385612;30/11/2020;101
8;1;389097;30/11/2020;103
8;1;382277;30/11/2020;101
8;1;382380;30/11/2020;101
8;1;382388;30/11/2020;101
8;1;380404;30/11/2020;101
8;1;380706;30/11/2020;101
8;1;380935;30/11/2020;101
8;1;381075;30/11/2020;101
8;1;383011;30/11/2020;101
8;1;381678;30/11/2020;101
8;1;381687;30/11/2020;101
8;1;382047;30/11/2020;101
8;1;385923;30/11/2020;101
8;1;386244;30/11/2020;101
8;1;386271;30/11/2020;101
8;1;386390;30/11/2020;101
8;1;389936;30/11/2020;101
8;1;386537;30/11/2020;101
8;1;386714;30/11/2020;101
8;1;386748;30/11/2020;101
8;1;386780;30/11/2020;101
8;1;383072;30/11/2020;101
8;1;383206;30/11/2020;101
8;1;383347;30/11/2020;101
8;1;383391;30/11/2020;101
8;1;383444;30/11/2020;101
8;1;383516;30/11/2020;101
8;1;383991;30/11/2020;101
8;1;384375;30/11/2020;101
8;1;384369;30/11/2020;101
8;1;387017;30/11/2020;101
8;1;387069;30/11/2020;101
8;1;387110;30/11/2020;101
8;1;387198;30/11/2020;101
8;1;387311;30/11/2020;101
8;1;389823;30/11/2020;101
8;1;387356;30/11/2020;101
8;1;387364;30/11/2020;101
8;1;384424;30/11/2020;101
8;1;384521;30/11/2020;101
8;1;387782;30/11/2020;101
8;1;387917;30/11/2020;101
8;1;389792;30/11/2020;101
8;1;389836;30/11/2020;101
8;1;389841;30/11/2020;103
8;1;389875;30/11/2020;101
8;1;389905;30/11/2020;101
8;1;388440;30/11/2020;101
8;1;388444;30/11/2020;101
8;1;388480;30/11/2020;101
8;1;388829;30/11/2020;101
8;1;388836;30/11/2020;101
8;1;388867;30/11/2020;101
8;1;388586;30/11/2020;101
8;1;388614;30/11/2020;101
8;1;388629;30/11/2020;101
8;1;388645;30/11/2020;101
8;1;388661;30/11/2020;101
8;1;388679;30/11/2020;101
8;1;388685;30/11/2020;101
8;1;388706;30/11/2020;101
8;1;390218;30/11/2020;101
8;1;390114;30/11/2020;101
8;1;390112;30/11/2020;101
8;1;390124;30/11/2020;101
8;1;390170;30/11/2020;101
8;1;264105;30/11/2020;101
8;1;270181;30/11/2020;101
8;1;298840;30/11/2020;101
8;1;300845;30/11/2020;101
8;1;347078;30/11/2020;101
8;1;332798;30/11/2020;101
8;1;353752;30/11/2020;101
8;1;355879;30/11/2020;101
8;1;389266;30/11/2020;103
8;1;389271;30/11/2020;103
8;1;389291;30/11/2020;103
8;1;389300;30/11/2020;101
8;1;389355;30/11/2020;101
8;1;389388;30/11/2020;101
8;1;389393;30/11/2020;101
8;1;389392;30/11/2020;101
8;1;389746;30/11/2020;101
8;1;389484;30/11/2020;101
8;1;389518;30/11/2020;101
8;1;389581;30/11/2020;103
8;1;389629;30/11/2020;101
8;1;389650;30/11/2020;101
8;1;389906;30/11/2020;101
8;1;389910;30/11/2020;101
8;1;389957;30/11/2020;101
8;1;389975;30/11/2020;101
8;1;390016;30/11/2020;101
8;1;390037;30/11/2020;101
8;1;390047;30/11/2020;101
8;1;390056;30/11/2020;103
8;1;390057;30/11/2020;101
8;1;390084;30/11/2020;101
8;1;390085;30/11/2020;101
8;1;362360;30/11/2020;101
8;1;365149;30/11/2020;101
8;1;377277;30/11/2020;101
8;1;377685;30/11/2020;101
8;1;378611;30/11/2020;101
8;1;378645;30/11/2020;101
8;1;330558;30/11/2020;101
8;1;383184;30/11/2020;101
8;1;379105;30/11/2020;101
8;1;388002;30/11/2020;101
8;1;388004;30/11/2020;101
8;1;388061;30/11/2020;101
8;1;388102;30/11/2020;101
8;1;388199;30/11/2020;101
8;1;388264;30/11/2020;101
8;1;388279;30/11/2020;101
8;1;388320;30/11/2020;101
8;1;388429;30/11/2020;101
8;1;382184;30/11/2020;101
8;1;382219;30/11/2020;101
8;1;382294;30/11/2020;101
8;1;382497;30/11/2020;101
8;1;380722;30/11/2020;101
8;1;380796;30/11/2020;101
8;1;380919;30/11/2020;101
8;1;380928;30/11/2020;101
8;1;387233;30/11/2020;101
8;1;381291;30/11/2020;101
8;1;381569;30/11/2020;101
8;1;382015;30/11/2020;101
8;1;386011;30/11/2020;101
8;1;386039;30/11/2020;101
8;1;386222;30/11/2020;101
8;1;386252;30/11/2020;101
8;1;386278;30/11/2020;101
8;1;386305;30/11/2020;101
8;1;386459;30/11/2020;101
8;1;386609;30/11/2020;101
8;1;386822;30/11/2020;101
8;1;388923;30/11/2020;101
8;1;388929;30/11/2020;101
8;1;388931;30/11/2020;101
8;1;388938;30/11/2020;101
8;1;388993;30/11/2020;101
8;1;389033;30/11/2020;101
8;1;389036;30/11/2020;101
8;1;389180;30/11/2020;101
8;1;389218;30/11/2020;101
8;1;389259;30/11/2020;101
8;1;385636;30/11/2020;101
8;1;384141;30/11/2020;101
8;1;388445;30/11/2020;101
8;1;387132;30/11/2020;101
8;1;387265;30/11/2020;101
8;1;387335;30/11/2020;101
8;1;387344;30/11/2020;101
8;1;384461;30/11/2020;101
8;1;387739;30/11/2020;722
8;1;387749;30/11/2020;101
8;1;387757;30/11/2020;101
8;1;387818;30/11/2020;101
8;1;387909;30/11/2020;101
8;1;387925;30/11/2020;101
8;1;387424;30/11/2020;101
8;1;387451;30/11/2020;101
8;1;387468;30/11/2020;101
8;1;387469;30/11/2020;101
8;1;387582;30/11/2020;101
8;1;387584;30/11/2020;101
8;1;389747;30/11/2020;103
8;1;389767;30/11/2020;101
8;1;389619;30/11/2020;101
8;1;389631;30/11/2020;101
8;1;389633;30/11/2020;101
8;1;388044;30/11/2020;101
8;1;389677;30/11/2020;101
8;1;389695;30/11/2020;101
8;1;389718;30/11/2020;101
8;1;389737;30/11/2020;101
8;1;389827;30/11/2020;101
8;1;389887;30/11/2020;103
8;1;389893;30/11/2020;101
8;1;389911;30/11/2020;101
8;1;389923;30/11/2020;101
8;1;389952;30/11/2020;103
8;1;389976;30/11/2020;901
8;1;389991;30/11/2020;101
8;1;389995;30/11/2020;101
8;1;389997;30/11/2020;101
8;1;390011;30/11/2020;101
8;1;390023;30/11/2020;101
8;1;390036;30/11/2020;101
8;1;390205;30/11/2020;101
8;1;390208;30/11/2020;101
8;1;390132;30/11/2020;101
8;1;390110;30/11/2020;101
8;1;390129;30/11/2020;101
8;1;390130;30/11/2020;101
8;1;390131;30/11/2020;101
8;1;390139;30/11/2020;103
8;1;238911;30/11/2020;101
8;1;389809;30/11/2020;722
8;1;366161;30/11/2020;101
8;1;373575;30/11/2020;101
8;1;374938;30/11/2020;101
8;1;376640;30/11/2020;101
8;1;376688;30/11/2020;101
8;1;376723;30/11/2020;101
8;1;377769;30/11/2020;101
8;1;385172;30/11/2020;101
282;1;379244;30/11/2020;722
282;1;389664;30/11/2020;101
4;1;382648;30/11/2020;101
4;1;383794;30/11/2020;101
4;1;389222;30/11/2020;103
4;1;389879;30/11/2020;101
4;1;389564;30/11/2020;101
4;1;389715;30/11/2020;101
8;1;379200;30/11/2020;101
8;1;379457;30/11/2020;101
8;1;379485;30/11/2020;101
8;1;379649;30/11/2020;101
8;1;389862;30/11/2020;101
8;1;384728;30/11/2020;101
8;1;384954;30/11/2020;101
8;1;385063;30/11/2020;101
8;1;385223;30/11/2020;101
8;1;385254;30/11/2020;101
8;1;385319;30/11/2020;101
8;1;385670;30/11/2020;101
8;1;385712;30/11/2020;101
8;1;385780;30/11/2020;101
8;1;384260;30/11/2020;101
8;1;382851;30/11/2020;101
8;1;383124;30/11/2020;101
8;1;384173;30/11/2020;101
8;1;387065;30/11/2020;101
8;1;387279;30/11/2020;101
8;1;281590;30/11/2020;101
8;1;338702;30/11/2020;101
8;1;349186;30/11/2020;101
8;1;353906;30/11/2020;101
8;1;389317;30/11/2020;101
8;1;389337;30/11/2020;101
8;1;389344;30/11/2020;101
8;1;384392;30/11/2020;101
8;1;387694;30/11/2020;101
8;1;387728;30/11/2020;101
8;1;387840;30/11/2020;101
8;1;387899;30/11/2020;101
8;1;387901;30/11/2020;101
8;1;387944;30/11/2020;101
8;1;387958;30/11/2020;101
8;1;387985;30/11/2020;101
8;1;387412;30/11/2020;101
8;1;387443;30/11/2020;101
8;1;387530;30/11/2020;101
8;1;387534;30/11/2020;101
8;1;387625;30/11/2020;101
8;1;387988;30/11/2020;101
8;1;388010;30/11/2020;101
8;1;388070;30/11/2020;101
8;1;388091;30/11/2020;101
8;1;388121;30/11/2020;101
8;1;388164;30/11/2020;101
8;1;388290;30/11/2020;101
8;1;388307;30/11/2020;101
8;1;388322;30/11/2020;101
8;1;388328;30/11/2020;101
8;1;388453;30/11/2020;101
8;1;388847;30/11/2020;101
8;1;388881;30/11/2020;101
8;1;388561;30/11/2020;101
8;1;388626;30/11/2020;101
8;1;388787;30/11/2020;101
8;1;388779;30/11/2020;101
8;1;388789;30/11/2020;101
8;1;388812;30/11/2020;101
8;1;388913;30/11/2020;101
8;1;388915;30/11/2020;101
8;1;388919;30/11/2020;101
8;1;388967;30/11/2020;101
8;1;390185;30/11/2020;101
8;1;388982;30/11/2020;101
8;1;388983;30/11/2020;101
8;1;389048;30/11/2020;101
8;1;389135;30/11/2020;101
8;1;389147;30/11/2020;101
8;1;389190;30/11/2020;101
8;1;389193;30/11/2020;101
8;1;389229;30/11/2020;101
8;1;389249;30/11/2020;101
8;1;389251;30/11/2020;101
8;1;389381;30/11/2020;101
8;1;389395;30/11/2020;101
8;1;389404;30/11/2020;101
8;1;389474;30/11/2020;101
8;1;389494;30/11/2020;101
8;1;389909;30/11/2020;101
8;1;386056;30/11/2020;722
8;1;372838;30/11/2020;101
8;1;377992;30/11/2020;101
8;1;378472;30/11/2020;101
8;1;378474;30/11/2020;101
8;1;378865;30/11/2020;101
8;1;390201;30/11/2020;101
8;1;390212;30/11/2020;101
8;1;390219;30/11/2020;101
8;1;390220;30/11/2020;101
8;1;376504;30/11/2020;101
8;1;377128;30/11/2020;101
8;1;389802;30/11/2020;101
8;1;382626;30/11/2020;101
276;1;386508;30/11/2020;101
8;1;390002;30/11/2020;101
4;1;381679;30/11/2020;101
4;1;386572;30/11/2020;101
4;1;386530;30/11/2020;101
4;1;389552;30/11/2020;101
8;1;387300;30/11/2020;101
8;1;387316;30/11/2020;101
8;1;387355;30/11/2020;101
8;1;387377;30/11/2020;101
8;1;379124;30/11/2020;101
8;1;380114;30/11/2020;101
8;1;380057;30/11/2020;101
8;1;384759;30/11/2020;101
8;1;384850;30/11/2020;101
8;1;384919;30/11/2020;101
8;1;385354;30/11/2020;101
8;1;385402;30/11/2020;101
8;1;385498;30/11/2020;101
8;1;385594;30/11/2020;101
8;1;385615;30/11/2020;101
8;1;385682;30/11/2020;101
8;1;385724;30/11/2020;101
8;1;382281;30/11/2020;101
8;1;382364;30/11/2020;101
8;1;380580;30/11/2020;101
8;1;380884;30/11/2020;101
8;1;380981;30/11/2020;101
8;1;381104;30/11/2020;101
8;1;381482;30/11/2020;101
8;1;381737;30/11/2020;101
8;1;381813;30/11/2020;101
8;1;385988;30/11/2020;101
8;1;386044;30/11/2020;101
8;1;386071;30/11/2020;101
8;1;386270;30/11/2020;101
8;1;386307;30/11/2020;101
8;1;389608;30/11/2020;101
8;1;386551;30/11/2020;101
8;1;386593;30/11/2020;101
8;1;386676;30/11/2020;101
8;1;386790;30/11/2020;101
8;1;386799;30/11/2020;101
8;1;386805;30/11/2020;101
8;1;386826;30/11/2020;101
8;1;384288;30/11/2020;101
8;1;382998;30/11/2020;101
8;1;383047;30/11/2020;101
8;1;383524;30/11/2020;101
8;1;384076;30/11/2020;101
8;1;388540;30/11/2020;101
8;1;388557;30/11/2020;101
8;1;388575;30/11/2020;101
8;1;388596;30/11/2020;101
8;1;388687;30/11/2020;101
8;1;388903;30/11/2020;101
8;1;388939;30/11/2020;101
8;1;389918;30/11/2020;101
8;1;389089;30/11/2020;101
8;1;389134;30/11/2020;101
8;1;389145;30/11/2020;101
8;1;389164;30/11/2020;101
8;1;389197;30/11/2020;101
8;1;389261;30/11/2020;101
8;1;272116;30/11/2020;101
8;1;307351;30/11/2020;101
8;1;322504;30/11/2020;101
8;1;386518;30/11/2020;101
8;1;326828;30/11/2020;101
8;1;329886;30/11/2020;101
8;1;389269;30/11/2020;103
8;1;389308;30/11/2020;101
8;1;389373;30/11/2020;101
8;1;389897;30/11/2020;101
8;1;389582;30/11/2020;101
8;1;389622;30/11/2020;101
8;1;389645;30/11/2020;101
8;1;384359;30/11/2020;101
8;1;387000;30/11/2020;101
8;1;389753;30/11/2020;101
8;1;387083;30/11/2020;101
8;1;387152;30/11/2020;101
8;1;389758;30/11/2020;101
8;1;387341;30/11/2020;101
8;1;387342;30/11/2020;101
8;1;389667;30/11/2020;101
8;1;389671;30/11/2020;101
8;1;389691;30/11/2020;101
8;1;389756;30/11/2020;101
8;1;389787;30/11/2020;101
8;1;389822;30/11/2020;101
8;1;389834;30/11/2020;101
8;1;389845;30/11/2020;101
8;1;389846;30/11/2020;101
8;1;389848;30/11/2020;101
8;1;389858;30/11/2020;103
8;1;389873;30/11/2020;101
8;1;389880;30/11/2020;101
8;1;389901;30/11/2020;101
8;1;389912;30/11/2020;101
8;1;389953;30/11/2020;101
8;1;389969;30/11/2020;101
8;1;390005;30/11/2020;101
8;1;390063;30/11/2020;101
8;1;390070;30/11/2020;101
8;1;390079;30/11/2020;101
8;1;390083;30/11/2020;101
8;1;390102;30/11/2020;101
8;1;390140;30/11/2020;101
8;1;390148;30/11/2020;101
8;1;390149;30/11/2020;101
8;1;390163;30/11/2020;101
8;1;390174;30/11/2020;101
8;1;390175;30/11/2020;101
8;1;390214;30/11/2020;101
8;1;390224;30/11/2020;101
8;1;390225;30/11/2020;101
8;1;352683;30/11/2020;101
8;1;390122;30/11/2020;101
8;1;390169;30/11/2020;101
8;1;390173;30/11/2020;101
8;1;366765;30/11/2020;101
8;1;376539;30/11/2020;101
8;1;375250;30/11/2020;101
8;1;376310;30/11/2020;101
8;1;377436;30/11/2020;101
8;1;377444;30/11/2020;101
8;1;377610;30/11/2020;101
8;1;377701;30/11/2020;101
8;1;377758;30/11/2020;101
8;1;377776;30/11/2020;101
8;1;377877;30/11/2020;101
8;1;377969;30/11/2020;101
8;1;378037;30/11/2020;101
8;1;378155;30/11/2020;101
8;1;378737;30/11/2020;101
8;1;381314;30/11/2020;101
4;1;347515;30/11/2020;101
4;1;389053;30/11/2020;101
4;1;389980;30/11/2020;101
8;1;386728;30/11/2020;101
8;1;386446;30/11/2020;101
8;1;379715;30/11/2020;101
8;1;384643;30/11/2020;101
8;1;385513;30/11/2020;101
8;1;385668;30/11/2020;101
8;1;385791;30/11/2020;101
8;1;382256;30/11/2020;101
8;1;382451;30/11/2020;101
8;1;380507;30/11/2020;101
8;1;381467;30/11/2020;101
8;1;386137;30/11/2020;101
8;1;386328;30/11/2020;101
8;1;386357;30/11/2020;101
8;1;386682;30/11/2020;101
8;1;386540;30/11/2020;101
8;1;386543;30/11/2020;101
8;1;386692;30/11/2020;101
8;1;383161;30/11/2020;101
8;1;383197;30/11/2020;101
8;1;383335;30/11/2020;101
8;1;383434;30/11/2020;101
8;1;383469;30/11/2020;101
8;1;383521;30/11/2020;101
8;1;383681;30/11/2020;101
8;1;383872;30/11/2020;101
8;1;384485;30/11/2020;101
8;1;387759;30/11/2020;101
8;1;387567;30/11/2020;101
8;1;387573;30/11/2020;101
8;1;387631;30/11/2020;101
8;1;385898;30/11/2020;101
8;1;388203;30/11/2020;101
8;1;388303;30/11/2020;101
8;1;388330;30/11/2020;101
8;1;388826;30/11/2020;101
8;1;388884;30/11/2020;101
8;1;387552;30/11/2020;101
8;1;387593;30/11/2020;101
8;1;387610;30/11/2020;101
8;1;387613;30/11/2020;101
8;1;389760;30/11/2020;101
8;1;389784;30/11/2020;101
8;1;389806;30/11/2020;101
8;1;389819;30/11/2020;101
8;1;389824;30/11/2020;101
8;1;389828;30/11/2020;101
8;1;389826;30/11/2020;101
8;1;388188;30/11/2020;101
8;1;388214;30/11/2020;101
8;1;388259;30/11/2020;101
8;1;388275;30/11/2020;101
8;1;388389;30/11/2020;101
8;1;388447;30/11/2020;101
8;1;388482;30/11/2020;101
8;1;388485;30/11/2020;101
8;1;388838;30/11/2020;101
8;1;388874;30/11/2020;101
8;1;388504;30/11/2020;101
8;1;388573;30/11/2020;101
8;1;388594;30/11/2020;101
8;1;388656;30/11/2020;101
8;1;388736;30/11/2020;101
8;1;388737;30/11/2020;101
8;1;388790;30/11/2020;101
8;1;389014;30/11/2020;101
8;1;389059;30/11/2020;101
8;1;389124;30/11/2020;101
8;1;389144;30/11/2020;101
8;1;389956;30/11/2020;101
8;1;389194;30/11/2020;101
8;1;389800;30/11/2020;101
8;1;389224;30/11/2020;101
8;1;361852;30/11/2020;101
8;1;290424;30/11/2020;101
8;1;304166;30/11/2020;101
8;1;313351;30/11/2020;101
8;1;313548;30/11/2020;101
8;1;322644;30/11/2020;101
8;1;322490;30/11/2020;101
8;1;340774;30/11/2020;101
8;1;346276;30/11/2020;101
8;1;348074;30/11/2020;101
8;1;389377;30/11/2020;101
8;1;390096;30/11/2020;101
8;1;389473;30/11/2020;101
8;1;389587;30/11/2020;101
8;1;389658;30/11/2020;101
8;1;389694;30/11/2020;101
8;1;389832;30/11/2020;101
8;1;389837;30/11/2020;101
8;1;389843;30/11/2020;101
8;1;389886;30/11/2020;101
8;1;389920;30/11/2020;101
8;1;389946;30/11/2020;101
8;1;389968;30/11/2020;101
8;1;390010;30/11/2020;101
8;1;390071;30/11/2020;101
8;1;390082;30/11/2020;101
8;1;390188;30/11/2020;101
8;1;390194;30/11/2020;101
8;1;380230;30/11/2020;101
8;1;385883;30/11/2020;101
8;1;384622;30/11/2020;101
8;1;384681;30/11/2020;101
8;1;384694;30/11/2020;101
8;1;386622;30/11/2020;101
8;1;384956;30/11/2020;101
8;1;384959;30/11/2020;101
8;1;385024;30/11/2020;101
8;1;385761;30/11/2020;101
8;1;388027;30/11/2020;101
8;1;388055;30/11/2020;101
8;1;388096;30/11/2020;101
8;1;388118;30/11/2020;101
8;1;388153;30/11/2020;101
8;1;384164;30/11/2020;101
8;1;380766;30/11/2020;101
8;1;386378;30/11/2020;101
8;1;381662;30/11/2020;101
8;1;381881;30/11/2020;101
8;1;385967;30/11/2020;101
8;1;385984;30/11/2020;101
8;1;386073;30/11/2020;101
8;1;386118;30/11/2020;101
8;1;386334;30/11/2020;101
8;1;386356;30/11/2020;101
8;1;386416;30/11/2020;101
8;1;386426;30/11/2020;101
8;1;386462;30/11/2020;101
8;1;386612;30/11/2020;101
8;1;386746;30/11/2020;101
8;1;384343;30/11/2020;101
8;1;382605;30/11/2020;101
8;1;382671;30/11/2020;101
8;1;382796;30/11/2020;101
8;1;383105;30/11/2020;101
8;1;389655;30/11/2020;101
8;1;383237;30/11/2020;101
8;1;388899;30/11/2020;101
8;1;388990;30/11/2020;101
8;1;389008;30/11/2020;101
8;1;389013;30/11/2020;101
8;1;386986;30/11/2020;101
8;1;387008;30/11/2020;101
8;1;387067;30/11/2020;101
8;1;387186;30/11/2020;101
8;1;387241;30/11/2020;101
8;1;387271;30/11/2020;101
8;1;387345;30/11/2020;101
8;1;387407;30/11/2020;101
8;1;386839;30/11/2020;101
8;1;386842;30/11/2020;101
8;1;386893;30/11/2020;101
8;1;386915;30/11/2020;101
8;1;386966;30/11/2020;101
8;1;384465;30/11/2020;101
8;1;387655;30/11/2020;101
8;1;387763;30/11/2020;101
8;1;387765;30/11/2020;101
8;1;387772;30/11/2020;101
8;1;387418;30/11/2020;101
8;1;387442;30/11/2020;101
8;1;387500;30/11/2020;101
8;1;387514;30/11/2020;101
8;1;389835;30/11/2020;101
8;1;389883;30/11/2020;101
8;1;389889;30/11/2020;101
8;1;389908;30/11/2020;101
8;1;389961;30/11/2020;101
8;1;389964;30/11/2020;101
8;1;389977;30/11/2020;901
8;1;389983;30/11/2020;101
8;1;390044;30/11/2020;101
8;1;388017;30/11/2020;101
8;1;388023;30/11/2020;101
8;1;388860;30/11/2020;101
8;1;388103;30/11/2020;101
8;1;388216;30/11/2020;101
8;1;388235;30/11/2020;101
8;1;388258;30/11/2020;101
8;1;388325;30/11/2020;101
8;1;388417;30/11/2020;101
8;1;388436;30/11/2020;101
8;1;388479;30/11/2020;101
8;1;388481;30/11/2020;101
8;1;385750;30/11/2020;101
8;1;311693;30/11/2020;101
8;1;312878;30/11/2020;101
8;1;313254;30/11/2020;101
8;1;362859;30/11/2020;101
8;1;356158;30/11/2020;101
